,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,E02,SYBR,,Unkn,041-5,2876.60826302624,,Unknown,Unassigned,False
,E03,SYBR,,Unkn,060-1,2825.92801243985,,Unknown,Unassigned,False
,E04,SYBR,,Unkn,060-2,2815.19875815319,,Unknown,Unassigned,False
,E05,SYBR,,Unkn,060-3,2988.10420756112,,Unknown,Unassigned,False
,E06,SYBR,,Unkn,060-4,2953.16100733202,,Unknown,Unassigned,False
,E07,SYBR,,Unkn,060-5,2987.47204264514,,Unknown,Unassigned,False
,E08,SYBR,,Unkn,067-1,2498.01691005834,,Unknown,Unassigned,False
,E09,SYBR,,Unkn,067-2,2789.69751325154,,Unknown,Unassigned,False
,E10,SYBR,,Unkn,067-3,2967.65833649062,,Unknown,Unassigned,False
,E11,SYBR,,Unkn,067-4,2689.98331923168,,Unknown,Unassigned,False
,E12,SYBR,,Unkn,067-5,2399.42901722487,,Unknown,Unassigned,False
,F01,SYBR,,Unkn,073-1,2432.08995546881,,Unknown,Unassigned,False
,F02,SYBR,,Unkn,073-2,2330.91807335163,,Unknown,Unassigned,False
,F03,SYBR,,Unkn,073-3,2655.75297403934,,Unknown,Unassigned,False
,F04,SYBR,,Unkn,073-4,2490.99431486608,,Unknown,Unassigned,False
,F05,SYBR,,Unkn,073-5,2672.38332594247,,Unknown,Unassigned,False
,F06,SYBR,,Unkn,079-1,2777.25605900122,,Unknown,Unassigned,False
,F07,SYBR,,Unkn,079-2,2675.2753681604,,Unknown,Unassigned,False
,F08,SYBR,,Unkn,079-3,2742.83049587989,,Unknown,Unassigned,False
,F09,SYBR,,Unkn,079-4,2876.03788417606,,Unknown,Unassigned,False
,F10,SYBR,,Unkn,079-5,2916.87397267463,,Unknown,Unassigned,False
,F11,SYBR,,Unkn,083-1,2655.34595291054,,Unknown,Unassigned,False
,F12,SYBR,,Unkn,083-2,2580.91203076111,,Unknown,Unassigned,False
,G01,SYBR,,Unkn,083-3,2576.32492666956,,Unknown,Unassigned,False
,G02,SYBR,,Unkn,083-4,2829.59358309997,,Unknown,Unassigned,False
,G03,SYBR,,Unkn,083-5,3093.86677519062,,Unknown,Unassigned,False
,G04,SYBR,,Unkn,124-1,2879.5962869404,,Unknown,Unassigned,False
,G05,SYBR,,Unkn,124-2,3248.8393030869,,Unknown,Unassigned,False
,G06,SYBR,,Unkn,124-3,3001.20954692163,,Unknown,Unassigned,False
,G07,SYBR,,Unkn,124-4,2936.0276388405,,Unknown,Unassigned,False
,G08,SYBR,,Unkn,124-5,3021.60056297749,,Unknown,Unassigned,False
,G09,SYBR,,Unkn,129-1,2883.43124129174,,Unknown,Unassigned,False
,G10,SYBR,,Unkn,129-2,2542.74078382393,,Unknown,Unassigned,False
,G11,SYBR,,Unkn,129-3,1784.50856692024,,Unknown,Unassigned,False
,G12,SYBR,,Unkn,129-4,2663.81721811244,,Unknown,Unassigned,False
,H01,SYBR,,Unkn,129-5,2953.04218307758,,Unknown,Unassigned,False
,H02,SYBR,,Unkn,130-1,2913.43653624948,,Unknown,Unassigned,False
,H03,SYBR,,Unkn,130-2,2664.9910530901,,Unknown,Unassigned,False
,H04,SYBR,,Unkn,130-3,2805.94608715651,,Unknown,Unassigned,False
,H05,SYBR,,Unkn,130-4,3112.86281075227,,Unknown,Unassigned,False
,H06,SYBR,,Unkn,130-5,2927.33750604612,,Unknown,Unassigned,False
,H07,SYBR,,Unkn,133-1,2894.32042607899,,Unknown,Unassigned,False
,H08,SYBR,,Unkn,133-2,2934.50219386217,,Unknown,Unassigned,False
,H09,SYBR,,Unkn,133-3,2914.93660120033,,Unknown,Unassigned,False
,H10,SYBR,,Unkn,133-4,2772.36625616507,,Unknown,Unassigned,False
,H11,SYBR,,Unkn,133-5,2662.67756232819,,Unknown,Unassigned,False
,H12,SYBR,,Unkn,,-3.41511549073875,,Unknown,Unassigned,False
