,Well,Fluor,Target,Content,Sample,Cq,SQ
,C11,ROX,,Unkn,025-5,10.2596014201012,NaN
,C12,ROX,,Unkn,031-1,29.2003776789987,NaN
,D01,ROX,,Unkn,031-2,24.2629183483373,NaN
,D02,ROX,,Unkn,031-3,39.1135334389028,NaN
,D03,ROX,,Unkn,031-4,9.26324660038421,NaN
,D04,ROX,,Unkn,031-5,10.4133079873606,NaN
,D05,ROX,,Unkn,037-1,38.5461536374371,NaN
,D06,ROX,,Unkn,037-2,34.9602836642947,NaN
,D07,ROX,,Unkn,037-3,38.1450239901682,NaN
,D08,ROX,,Unkn,037-4,30.7157311455699,NaN
,D09,ROX,,Unkn,037-5,13.1782560363623,NaN
,D10,ROX,,Unkn,041-1,7.90163797792495,NaN
,D11,ROX,,Unkn,041-2,27.3061230113496,NaN
,D12,ROX,,Unkn,041-3,30.4287933156294,NaN
,E01,ROX,,Unkn,041-4,11.5402986997336,NaN
,E02,ROX,,Unkn,041-5,32.764417288731,NaN
,E03,ROX,,Unkn,060-1,38.4586484683935,NaN
,E04,ROX,,Unkn,060-2,30.3034118559812,NaN
,E05,ROX,,Unkn,060-3,8.9957524019831,NaN
,E06,ROX,,Unkn,060-4,38.9418670714174,NaN
,E07,ROX,,Unkn,060-5,11.1037530449987,NaN
,E08,ROX,,Unkn,067-1,6.80855353672773,NaN
,E09,ROX,,Unkn,067-2,24.7426102594643,NaN
,E10,ROX,,Unkn,067-3,33.7483656326177,NaN
,E11,ROX,,Unkn,067-4,20.4551429670183,NaN
,E12,ROX,,Unkn,067-5,11.0016601458984,NaN
,F01,ROX,,Unkn,073-1,25.9086593274867,NaN
,F02,ROX,,Unkn,073-2,27.2221011372905,NaN
,F03,ROX,,Unkn,073-3,19.5987730416587,NaN
,F04,ROX,,Unkn,073-4,12.5301184852323,NaN
,F05,ROX,,Unkn,073-5,5.31864531528294,NaN
,F06,ROX,,Unkn,079-1,8.82811684385756,NaN
,F07,ROX,,Unkn,079-2,13.602934498931,NaN
,F08,ROX,,Unkn,079-3,13.0535352476434,NaN
,F09,ROX,,Unkn,079-4,8.3509071647629,NaN
,F10,ROX,,Unkn,079-5,29.6513358923152,NaN
,F11,ROX,,Unkn,083-1,35.2744200820637,NaN
,F12,ROX,,Unkn,083-2,22.5267596100982,NaN
,G01,ROX,,Unkn,083-3,25.1822401134479,NaN
,G02,ROX,,Unkn,083-4,39.9870140401008,NaN
,G03,ROX,,Unkn,083-5,18.1848451200151,NaN
,G04,ROX,,Unkn,124-1,32.7655236912792,NaN
,G05,ROX,,Unkn,124-2,18.3556681900753,NaN
,G06,ROX,,Unkn,124-3,19.0666974702385,NaN
,G07,ROX,,Unkn,124-4,9.47354843258489,NaN
,G08,ROX,,Unkn,124-5,9.28774810589001,NaN
,G09,ROX,,Unkn,129-1,29.8938020762981,NaN
,G10,ROX,,Unkn,129-2,25.3205107945968,NaN
,G11,ROX,,Unkn,129-3,8.99059120673238,NaN
,G12,ROX,,Unkn,129-4,11.6161245171471,NaN
,H01,ROX,,Unkn,129-5,20.7274933715358,NaN
,H02,ROX,,Unkn,130-1,34.4215364962134,NaN
,H03,ROX,,Unkn,130-2,32.4268524871011,NaN
,H04,ROX,,Unkn,130-3,36.2161361594533,NaN
,H05,ROX,,Unkn,130-4,37.575472190389,NaN
,H06,ROX,,Unkn,130-5,25.2930500849618,NaN
,H07,ROX,,Unkn,133-1,37.9369897282505,NaN
,H08,ROX,,Unkn,133-2,33.4975856489702,NaN
,H09,ROX,,Unkn,133-3,30.575618504759,NaN
,H10,ROX,,Unkn,133-4,21.15589623526,NaN
,H11,ROX,,Unkn,133-5,11.5374727027349,NaN
,H12,ROX,,Unkn,,6.10439280436862,NaN
,A01,SYBR,,Unkn,048-1,17.403777241517,NaN
,A02,SYBR,,Unkn,048-2,18.2768776927208,NaN
,A03,SYBR,,Unkn,048-3,17.42495072732,NaN
,A04,SYBR,,Unkn,014-1,19.1120026365517,NaN
,A05,SYBR,,Unkn,014-2,19.1230445650059,NaN
,A06,SYBR,,Unkn,002-1,20.4529940048386,NaN
,A07,SYBR,,Unkn,002-2,20.5384996024144,NaN
,A08,SYBR,,Unkn,002-3,20.3491907729101,NaN
,A09,SYBR,,Unkn,002-4,20.4219890943951,NaN
,A10,SYBR,,Unkn,002-5,20.2003050969739,NaN
,A11,SYBR,,Unkn,004-1,19.9895477465946,NaN
,A12,SYBR,,Unkn,004-2,19.7477716410816,NaN
,B01,SYBR,,Unkn,004-3,19.3883613550602,NaN
,B02,SYBR,,Unkn,004-4,19.9332036015281,NaN
,B03,SYBR,,Unkn,004-5,19.9104393918577,NaN
,B04,SYBR,,Unkn,018-1,23.8748152526588,NaN
,B05,SYBR,,Unkn,018-2,24.0109146019301,NaN
,B06,SYBR,,Unkn,018-3,23.8999063508822,NaN
,B07,SYBR,,Unkn,018-4,23.7884399814171,NaN
,B08,SYBR,,Unkn,018-5,23.7856975149577,NaN
,B09,SYBR,,Unkn,019-1,23.124279331397,NaN
,B10,SYBR,,Unkn,019-2,23.336224624087,NaN
,B11,SYBR,,Unkn,019-3,23.321248363048,NaN
,B12,SYBR,,Unkn,019-4,22.9684486320085,NaN
,C01,SYBR,,Unkn,019-5,23.1864205918821,NaN
,C02,SYBR,,Unkn,024-1,21.394012271199,NaN
,C03,SYBR,,Unkn,024-2,21.411805535082,NaN
,C04,SYBR,,Unkn,024-3,21.4033251363725,NaN
,C05,SYBR,,Unkn,024-4,21.0731848929858,NaN
,C06,SYBR,,Unkn,024-5,22.0636722746581,NaN
,C07,SYBR,,Unkn,025-1,24.088982896973,NaN
,C08,SYBR,,Unkn,025-2,24.0292535178002,NaN
,C09,SYBR,,Unkn,025-3,23.5557204414866,NaN
,C10,SYBR,,Unkn,025-4,23.6839068915972,NaN
,C11,SYBR,,Unkn,025-5,23.2821568454508,NaN
,C12,SYBR,,Unkn,031-1,18.1262049570355,NaN
,D01,SYBR,,Unkn,031-2,18.8149848971303,NaN
,D02,SYBR,,Unkn,031-3,18.0577301395145,NaN
,D03,SYBR,,Unkn,031-4,17.9922659664984,NaN
,D04,SYBR,,Unkn,031-5,17.759264577557,NaN
,D05,SYBR,,Unkn,037-1,22.3045584381676,NaN
,D06,SYBR,,Unkn,037-2,22.4133842259396,NaN
,D07,SYBR,,Unkn,037-3,23.6006505177135,NaN
,D08,SYBR,,Unkn,037-4,22.5093320660293,NaN
,D09,SYBR,,Unkn,037-5,22.365024301064,NaN
,D10,SYBR,,Unkn,041-1,24.6114200795513,NaN
,D11,SYBR,,Unkn,041-2,23.8534198038543,NaN
,D12,SYBR,,Unkn,041-3,23.4882192101697,NaN
,E01,SYBR,,Unkn,041-4,23.6491899304486,NaN
,E02,SYBR,,Unkn,041-5,23.3704567743816,NaN
,E03,SYBR,,Unkn,060-1,22.0467104477645,NaN
,E04,SYBR,,Unkn,060-2,21.2129402991095,NaN
,E05,SYBR,,Unkn,060-3,21.6197483426746,NaN
,E06,SYBR,,Unkn,060-4,21.4365293832741,NaN
,E07,SYBR,,Unkn,060-5,20.8205323573368,NaN
,E08,SYBR,,Unkn,067-1,20.6184510998257,NaN
,E09,SYBR,,Unkn,067-2,18.5799294307004,NaN
,E10,SYBR,,Unkn,067-3,18.7531377468364,NaN
,E11,SYBR,,Unkn,067-4,19.540511254808,NaN
,E12,SYBR,,Unkn,067-5,18.4357307687867,NaN
,F01,SYBR,,Unkn,073-1,20.350301642088,NaN
,F02,SYBR,,Unkn,073-2,20.589301313129,NaN
,F03,SYBR,,Unkn,073-3,20.054276939344,NaN
,F04,SYBR,,Unkn,073-4,20.2981836272603,NaN
,F05,SYBR,,Unkn,073-5,20.3079221720679,NaN
,F06,SYBR,,Unkn,079-1,20.120945019559,NaN
,F07,SYBR,,Unkn,079-2,20.2009312407644,NaN
,F08,SYBR,,Unkn,079-3,20.289692036127,NaN
,F09,SYBR,,Unkn,079-4,20.7607593857918,NaN
,F10,SYBR,,Unkn,079-5,20.2585049260519,NaN
,F11,SYBR,,Unkn,083-1,24.7201085183746,NaN
,F12,SYBR,,Unkn,083-2,23.8741086221233,NaN
,G01,SYBR,,Unkn,083-3,24.3138848374153,NaN
,G02,SYBR,,Unkn,083-4,24.2232743014739,NaN
,G03,SYBR,,Unkn,083-5,23.6806268328099,NaN
,G04,SYBR,,Unkn,124-1,23.2085827591792,NaN
,G05,SYBR,,Unkn,124-2,23.2218066459903,NaN
,G06,SYBR,,Unkn,124-3,23.744815182183,NaN
,G07,SYBR,,Unkn,124-4,23.3780560375248,NaN
,G08,SYBR,,Unkn,124-5,23.0149314592033,NaN
,G09,SYBR,,Unkn,129-1,23.6629915549124,NaN
,G10,SYBR,,Unkn,129-2,25.0581860771921,NaN
,G11,SYBR,,Unkn,129-3,24.6014111595109,NaN
,G12,SYBR,,Unkn,129-4,23.5842058943551,NaN
,H01,SYBR,,Unkn,129-5,23.0820104574712,NaN
,H02,SYBR,,Unkn,130-1,23.0647986117148,NaN
,H03,SYBR,,Unkn,130-2,23.374252955576,NaN
,H04,SYBR,,Unkn,130-3,23.2998999463179,NaN
,H05,SYBR,,Unkn,130-4,23.2688852280508,NaN
,H06,SYBR,,Unkn,130-5,23.2707050988514,NaN
,H07,SYBR,,Unkn,133-1,19.5019038262735,NaN
,H08,SYBR,,Unkn,133-2,20.1806340759651,NaN
,H09,SYBR,,Unkn,133-3,19.5504966580107,NaN
,H10,SYBR,,Unkn,133-4,19.6472255064027,NaN
,H11,SYBR,,Unkn,133-5,19.4296364313203,NaN
,H12,SYBR,,Unkn,,NaN,NaN
