,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3
,13,-8.51476492423581,-0.947807489380466,22.6373858507136,21.1877422839116,8.99826578010789,-8.7705249138171,-4.66386099128977,-13.4692204932908,-16.0508930202868,-6.72123653794688,4.12922016322636,-4.09947126630868,-1.95686056634668,-5.23315322828012,-9.33623339529868,-12.8770276079363,-15.3821976616987,-14.8159004746972,-12.717946247888,-19.5291075253094,-4.59672010120448,-16.7533071367907,-6.84397498064209,-10.5344291610813,-20.7391369213806,-8.69256523505373,-10.9702822159161,-8.49356056843362,-11.0708757806951,-10.2033858246032,-14.9002045437251,-12.1493109090284,-12.4736681368768,-11.0386367175888,-12.8973708635044,-16.2022223543427,-11.3744529345131,-15.3868450134914,-1.18138348660341,-2.80449787828093,-10.8860547479221,-14.9071957244555,-13.3579738605085,-23.7087511414143,-20.1160148114368,-14.4833122898331,-22.8762759762017,-36.1900395121838,-33.0368865739138,-22.2853149095113,-27.2093534831047,-20.4875755964968,-19.206063957834,-19.079789764678,-13.9221739757259
,14,-1.36923464283745,15.2469983040223,59.5999767546641,60.3864829028653,2.21735788586466,-13.6650506024544,-11.566397422132,-15.576287702173,-20.112108570981,-7.56237727488633,13.7855251416413,2.74295321664295,4.64048301343018,1.26273101340348,2.43680678815053,-13.393867317945,-16.650855595175,-19.0817769579953,-10.3727445108775,-20.466251416929,3.60041774973979,-7.54566687983743,-8.28893008481691,-7.71857614526152,-21.2636053386227,1.26390299433069,3.38737982901466,2.51730469614358,-0.816066181176211,4.71000697235195,-13.237172650227,-18.5927410013883,-11.6420883259284,-12.4426881543413,-11.5362740104333,6.34448804981275,4.73583462582155,1.61919908274012,12.8417895715411,10.1768159502135,8.3182729173559,-5.57163969604062,-1.09652920884901,-14.4588683659608,-16.6398468832062,-19.7354635575871,-16.9331191314568,-29.6647724383279,-35.1877334797214,-25.6513790754429,-29.1370657570678,-20.3066653239171,-20.4492032896451,-26.36833962129,-25.1077829547735
,15,26.0885789621175,44.400435123041,118.269208971383,128.414299588531,6.04807227731317,-7.16873576085118,-9.28867882064924,-14.1843114416688,-19.5248678185144,-11.0371836643749,37.5656375346011,23.0103495043854,22.0793920208384,24.9966483907501,24.8120981236334,-16.3423775402762,-15.6016292058935,-17.2485755966568,-10.5638735454036,-17.3821519170169,9.20521812935931,2.36719916835636,3.29961887491118,1.35556689387568,-8.51580059021035,35.9372587177645,26.213503354476,28.0419851097595,30.5536164236396,34.5200629072306,-16.1555486014636,-16.6434652353851,-14.941412325114,-16.17717835445,-12.0887200884149,34.3846426585023,39.2975161353925,40.3745534778263,52.5396747270488,37.8857482445919,23.1778318835363,27.9834837154904,17.7595490223434,6.83845142570408,11.5045894392224,-9.30901224206491,-9.02859307285962,-30.8449267773494,-27.2391843143891,-12.2129678425649,-22.9555571701394,-18.4075434031893,-6.97672317280694,-24.178667280768,-17.7462925540794
,16,72.0125838456738,95.4106950438604,230.007773060204,242.854221721882,6.39995931545218,-6.28901679940736,-2.5643510291975,-11.2988891830496,-16.7169296172565,-3.88238001390891,83.4094513393261,60.2987651084754,55.2356570181628,59.207506259022,71.2752915447522,-13.5619608892212,-16.2136467184732,-18.1013656477776,-7.30078032344909,-17.6929127180642,31.9577355221627,31.8264275271317,24.9482637235137,22.727876913043,13.0275813935168,85.1425843325046,80.5272396858454,77.5897855830485,76.4631629215132,92.9266099279198,-7.1481986236854,-1.3044607186057,-10.0181919926813,-7.94938450219252,-6.66588105582559,104.94570667105,104.025577137822,99.6568409310348,96.7161197278574,91.1270781042685,70.414272727036,72.0562111922436,67.0089053859106,54.3502095464364,50.8869859996057,8.9049608229152,11.3978064034823,-9.18567724329705,-10.6450379706494,8.25880687647123,-12.7574947164385,-6.53533897235411,5.08152490767543,-13.0403118907589,-13.5732780613976
,17,167.653760242668,193.423422739888,383.650940829315,408.535766864734,7.53969511581909,3.12489769923332,0.0187369513650992,-4.23768667837294,-7.57896905857297,4.11636446854936,162.880892181017,127.136354298913,116.304794414686,115.172416545092,141.893243825296,-10.7387989356353,-14.9633090603002,-11.8216098222024,-1.73992860347425,-10.1196061603587,72.674622335393,73.1780428136408,67.381398852709,59.517306386736,49.8038406883702,182.53599173053,165.195525191448,177.863471666941,159.203630985002,177.076592085635,12.1454483001212,7.4399074182802,5.19911577583389,4.92787797078654,6.39496522210038,196.613651523919,198.923622480849,188.304497475851,179.287507017592,175.203652407101,155.365075391075,144.348620098692,125.600878954045,117.47473315752,127.890814625964,32.8904497115032,42.2840090357827,21.7979175290138,27.2442049427837,45.7410306314496,14.9165294334598,11.5784582683063,36.39226437037,10.974761876786,9.4238005804159
,18,294.559109610744,328.302503039712,581.711639649177,623.908336271855,6.57972938992725,24.8549587473635,15.1154982269413,9.55276633701442,14.9702211763952,21.4082261599774,279.391574487597,229.381346497684,220.006147289555,219.283806950078,255.595670564691,-4.6583649760405,-2.14083063913631,-5.80353913544195,1.22565858471989,-6.50689243406259,135.79766594357,145.016485380816,135.778022016864,130.656473687205,122.97288127733,322.940619969846,291.174194621983,323.587427925569,297.017263807129,306.786372151701,40.028473617715,38.2281322996082,35.9959606264842,30.2722738596844,30.3938182602078,328.89394533792,336.397825580603,317.031100182749,284.327960999218,306.154811430468,276.5476638048,262.196167571319,229.677400807232,227.877757440683,243.327298247496,90.1669108294132,107.19832451226,77.9974674581463,75.1483731020544,112.098868458993,62.7225191498001,49.0501835040122,79.0778309031248,56.3583031268126,45.2493648102031
,19,472.159302773661,512.284151932889,823.692077994608,871.274052934923,6.24248156622116,60.8601319521727,45.4147729236374,33.5304419391123,46.5478897567659,56.84785543405,454.510647179152,389.0421105645,373.426807084616,371.105626819459,430.888671097178,8.59876031829117,13.1633966281702,17.4938520932401,25.9659896712506,11.7522852427319,250.344638157616,268.342216213,246.219516021996,236.660905719954,236.298794611326,521.095268463882,477.932448775649,508.509095449819,494.661071719197,496.883126827426,104.232871110094,83.9958411931279,88.61040175688,74.0134233167828,73.7512293409045,493.647699554003,519.586537900311,476.19780335285,415.929140908839,475.947230960232,453.042334404271,443.20345973352,393.715075267609,394.497937173041,411.029711668328,181.512137393173,206.21767556995,164.905657843957,165.458588528795,206.460931313658,137.78894616522,122.564037877909,167.414220267776,128.375811371078,113.293389980885
,20,725.615238640248,767.298506189185,1060.00999990355,1122.53925641768,5.26793588007376,123.300689436671,105.520853084884,90.388247693013,108.942220736409,121.112051000189,712.591067183037,611.263093341835,591.810511430688,582.821517999798,671.130044505796,43.4253406108141,47.0162146625485,49.6931909645427,63.6964507673165,54.4698800296901,404.383927133974,455.282321716154,418.485057585728,402.861779931407,401.097524343028,777.819179418467,716.191187876837,758.12761196045,751.777124810467,738.61507620048,211.127339048655,168.998068529575,176.308033778086,154.505957418532,157.190809823304,669.575136000155,735.215625345364,651.241114669512,547.688364593554,677.137096652848,681.396206649242,670.189763583926,602.873043062978,613.992486125411,633.011428633218,326.744057162565,358.620059064396,303.800599634373,298.965183335412,354.571828905491,266.827454091032,239.221730503901,301.059734317519,239.057229621702,220.908561348731
,21,989.116350570525,1031.2129444515,1283.07198574565,1350.8169476766,6.74975150101682,220.002131604577,193.279160813101,180.788301533087,206.526027984444,221.161567253879,1027.52562028752,894.011837253221,869.888008110131,859.743609853641,995.090157034309,90.1554098804377,108.268234963456,102.634461347322,119.952395350907,117.180551778228,623.395565191111,698.496474424555,647.617692288274,626.584099549754,643.464672793257,1062.90390247046,990.060471499627,1023.88211727139,1050.10773796311,1016.81389476784,362.050746084934,305.530501403694,312.494333662177,282.158244059694,288.426473605827,836.159123024513,931.554234148507,813.489704630955,670.091739409012,875.494342484069,926.681319171053,943.954429677268,852.280006737897,885.727295852084,898.331372322493,522.01157721248,566.238335956724,504.856067501322,495.393161798342,567.281034782159,444.44071322402,401.479384684948,487.66863155203,396.464914533391,382.47907111479
,22,1241.78340877529,1279.40912570647,1478.31752697966,1545.97781920195,6.92815082284005,378.602859461371,339.83009472193,324.981693371572,368.710303701593,385.038155248095,1347.03856215864,1219.59121224008,1189.05256701597,1187.26477579577,1334.40538322044,174.96500649325,204.78290835961,194.325627537632,219.815584141619,223.447664173689,893.803110360353,1014.67220353632,943.416625855706,930.748518862006,937.045967288173,1337.10609628598,1256.86423858882,1274.32231300507,1341.62008082712,1283.70191775613,602.653662424845,503.532297420604,517.059097074518,477.466537113114,481.530654578831,989.179484840913,1117.08862325068,963.164052372011,782.09842359656,1060.81168623388,1155.58031309326,1208.73100149524,1112.58043758783,1154.87369589853,1161.7895360758,785.245798459036,846.222152435503,750.53886585277,746.590306611247,839.976635099977,681.588150868537,613.172546610279,719.153669138476,620.141742597063,594.122083319809
,23,1466.99115342228,1502.07853881278,1644.30414354492,1714.24991298542,3.8053678386832,603.676685444385,557.84123770431,544.011268326514,606.523085881833,621.128211937581,1658.60148393456,1532.278291856,1498.97005631759,1506.1282416291,1674.97070761967,307.440225916245,364.805139524399,351.897098180735,381.030359319435,378.483613155455,1171.70559852209,1335.27884531425,1247.98923622454,1276.1067068257,1280.59478839564,1582.89414967361,1499.984770218,1494.78661708751,1610.50075400107,1525.9039824108,915.812718502493,780.434262739798,800.431877736176,746.197319162532,758.776870465219,1120.96639254611,1281.36398215565,1093.4911039066,879.981406360277,1223.94775879631,1360.07307318628,1451.09008449159,1352.02942633835,1405.39641513938,1406.70263272491,1084.9726768592,1139.58027729878,1036.43345805531,1030.78423012326,1124.40004299286,947.716700374958,864.982317629145,960.914237697352,868.8949800567,856.988536137898
,24,1656.56169399271,1687.98963704898,1783.2948902916,1857.19689692607,10.6828642645437,920.303950410338,856.102100335877,831.065233162738,928.032101414644,938.17827756013,1934.05872292955,1815.30895694042,1785.13903363878,1802.50871722984,1988.75665840582,509.954550691041,595.224717311685,575.336841131723,625.881414482399,617.948993910449,1434.74250811373,1647.70039260503,1553.93512860513,1614.53149859464,1609.5318476706,1791.70229677645,1712.36103396568,1682.68664225591,1847.77917211101,1735.42127239029,1291.45182657525,1119.73809208396,1152.19187317611,1094.31327554574,1118.94803461564,1233.24427933763,1420.06918903125,1204.67898570956,965.989375414288,1363.91625103854,1523.22071135564,1656.88290451682,1555.93476994297,1621.65726970296,1617.68098872508,1373.23911861891,1419.05716847001,1307.41749004451,1299.82352347166,1392.9243501664,1202.08711690248,1100.55984815811,1185.62886190271,1110.28650323414,1122.76884262931
,25,1808.95511718165,1838.11125988865,1899.52885307836,1976.68913993227,4.44861387049059,1292.63980149944,1220.18645501805,1175.07717562384,1316.19836255214,1321.75950135832,2159.68338065862,2052.29803429756,2029.02513774152,2055.5682796542,2248.36030813657,806.189614922878,921.000705581621,889.09041880444,954.130821292069,939.16848263291,1663.65746694696,1925.79676648901,1822.23165929309,1922.55107696919,1904.42144556443,1959.62404336246,1886.88198833707,1837.61976870112,2041.35135813048,1908.96618527654,1645.48217860598,1452.5321103938,1498.12348428556,1448.25622190459,1482.90105182868,1325.25980363143,1533.30450725157,1298.23268745163,1039.9179714613,1481.47923316665,1656.32969404139,1824.84621052306,1723.73679868729,1794.39302254588,1789.53176062537,1630.15811323132,1666.92964779279,1540.16868882724,1542.06331297751,1632.18379427718,1424.72861151149,1306.81724831712,1375.1699809996,1318.36228053858,1362.67312474383
,26,1928.83818125986,1961.60654793615,2002.61670503117,2081.36191677963,3.10307970827853,1654.87896947883,1578.14140216441,1512.01153023895,1693.95388082012,1693.90142142679,2339.20883049143,2246.44523941109,2226.93277632062,2262.97393205348,2463.8905696671,1196.54892232282,1331.44972254959,1288.2550657106,1362.42165263973,1331.80590754214,1851.71147897251,2158.32017809271,2051.77593746227,2186.0537858732,2152.88585270678,2104.4093845041,2039.37201700514,1970.69240456285,2210.96288914795,2054.48166880401,1962.17311530214,1761.68920449756,1823.62727941138,1791.72555358526,1834.80221442747,1407.59288977165,1630.97297224883,1382.69356524825,1107.87836009159,1581.33588682006,1762.59599192441,1964.34260416964,1861.46957541576,1940.0363274415,1932.46447621459,1843.66097609297,1870.618403306,1735.3370995752,1741.55114877204,1829.70537490886,1603.64545724468,1475.89721200761,1524.03360931406,1486.95413515484,1568.7892812307
,27,2032.13102045471,2069.83793771314,2090.50961943177,2170.34133271117,3.18372715827854,1985.94303516177,1898.30572967441,1821.04229357852,2039.33820501901,2029.27481093524,2480.19498809677,2402.70896125121,2392.38236915116,2438.61924796805,2639.24951092483,1602.68880454911,1746.13322535826,1694.2544435281,1772.73031339244,1720.17939353376,1998.32391840012,2347.90292306332,2238.73612167733,2401.39435383657,2357.98273209794,2225.5300973844,2164.0744632669,2083.31998272301,2345.09586948188,2181.2769529962,2222.0879073312,2018.61027056318,2102.00446451023,2092.30801376567,2143.151615993,1478.07701959145,1717.15412956846,1457.08032333666,1168.47000568144,1666.2368500523,1856.73322658371,2082.65757269411,1978.99344283019,2058.9802762161,2048.09654644283,2016.92999981192,2035.42396621864,1887.52043854981,1907.94363612271,1992.01760189373,1740.34829687239,1605.64164208535,1646.38396824483,1621.56071933974,1731.70893155568
,28,2120.11401291373,2159.80058553427,2165.48520591957,2248.3774227194,1.97491702431125,2250.91878701592,2159.50775273417,2069.76083708838,2316.5314490587,2302.23060375243,2597.88259993935,2531.51764893969,2528.56051235576,2580.17799696211,2786.09337288307,2001.14506199933,2137.35266221822,2078.96965791215,2154.68701195849,2075.48400907644,2118.68251685231,2500.84562670948,2392.72143155337,2579.82086858456,2524.92883203228,2328.70638195924,2269.7384285051,2179.28198803182,2466.64104613177,2290.09452865754,2423.06109980534,2223.63308181494,2329.36912507371,2336.60240507176,2393.74787006164,1541.41275223885,1791.62084580986,1518.6995202885,1225.0326401043,1738.9600254298,1934.11077079168,2179.71678010748,2075.59296714232,2163.46621457078,2147.04051716216,2156.02685696781,2165.43705860158,2014.38158518011,2043.9148441087,2123.9317879465,1848.61240447798,1707.25487678316,1742.5635625078,1731.61285388494,1866.48911654434
,29,2199.6713389939,2239.99926945414,2232.56639282712,2316.85190640921,3.55839597642898,2454.14005658296,2356.35758211792,2257.35233260948,2526.69273271997,2508.52741579327,2700.55372199457,2641.54810886173,2644.1818831488,2702.73873442465,2909.64905536648,2346.64171825472,2462.43220642708,2401.45247466076,2470.28944942667,2366.76280683636,2219.53718221949,2626.19131424822,2520.24754310081,2728.27540673588,2664.76044784846,2416.30074183176,2360.97598894099,2265.60979176443,2567.01731695926,2384.98115721838,2577.48086214302,2382.86334875494,2503.7425375992,2531.54685033264,2593.81382910871,1595.28308245067,1854.77448750942,1569.38347696781,1274.15310828303,1803.18437632354,2009.23098216263,2266.5833897527,2162.70692220056,2248.01847022396,2231.99412782025,2273.28190126735,2278.10602460377,2117.46881949141,2159.53346542883,2232.77476783707,1938.41420816695,1791.24416142145,1825.80373868526,1821.8017239649,1970.03966222317
