,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,ROX,,Unkn,005-1,0.443334710258569,,Unknown,Unassigned,False
,A02,ROX,,Unkn,005-2,-1.16067856124555,,Unknown,Unassigned,False
,A03,ROX,,Unkn,005-3,0.657579943519795,,Unknown,Unassigned,False
,A04,ROX,,Unkn,005-4,-1.8300088843466,,Unknown,Unassigned,False
,A05,ROX,,Unkn,005-5,-1.44593427891086,,Unknown,Unassigned,False
,A06,ROX,,Unkn,006-1,-2.83752883211955,,Unknown,Unassigned,False
,A07,ROX,,Unkn,006-2,-1.70969066349738,,Unknown,Unassigned,False
,A08,ROX,,Unkn,006-3,-2.02908769039013,,Unknown,Unassigned,False
,A09,ROX,,Unkn,006-4,-1.74997103689014,,Unknown,Unassigned,False
,A10,ROX,,Unkn,006-5,-2.94278026875648,,Unknown,Unassigned,False
,A11,ROX,,Unkn,012-1,-5.04537464190516,,Unknown,Unassigned,False
,A12,ROX,,Unkn,012-2,0.916527798069092,,Unknown,Unassigned,False
,B01,ROX,,Unkn,012-3,-0.925302513424049,,Unknown,Unassigned,False
,B02,ROX,,Unkn,012-4,-2.32030513943855,,Unknown,Unassigned,False
,B03,ROX,,Unkn,012-5,-2.56430673661162,,Unknown,Unassigned,False
,B04,ROX,,Unkn,021-1,-1.99760009842084,,Unknown,Unassigned,False
,B05,ROX,,Unkn,021-2,-0.347829678167818,,Unknown,Unassigned,False
,B06,ROX,,Unkn,021-3,-5.37584907033918,,Unknown,Unassigned,False
,B07,ROX,,Unkn,021-4,0.127057456061357,,Unknown,Unassigned,False
,B08,ROX,,Unkn,021-5,-1.57031425125357,,Unknown,Unassigned,False
,B09,ROX,,Unkn,038-1,-0.970343477714687,,Unknown,Unassigned,False
,B10,ROX,,Unkn,038-2,-5.44203263417291,,Unknown,Unassigned,False
,B11,ROX,,Unkn,038-3,-1.43299433876282,,Unknown,Unassigned,False
,B12,ROX,,Unkn,038-4,-2.27736557425851,,Unknown,Unassigned,False
,C01,ROX,,Unkn,038-5,0.33073636561021,,Unknown,Unassigned,False
,C02,ROX,,Unkn,043-1,-2.45353260757617,,Unknown,Unassigned,False
,C03,ROX,,Unkn,043-2,-1.77492893770277,,Unknown,Unassigned,False
,C04,ROX,,Unkn,043-3,2.16508622828314,,Unknown,Unassigned,False
,C05,ROX,,Unkn,043-4,-2.60321688979921,,Unknown,Unassigned,False
,C06,ROX,,Unkn,043-5,-3.27624143957391,,Unknown,Unassigned,False
,C07,ROX,,Unkn,047-1,-0.855176233697239,,Unknown,Unassigned,False
,C08,ROX,,Unkn,047-2,-2.15104596174797,,Unknown,Unassigned,False
,C09,ROX,,Unkn,047-3,-3.5716095747297,,Unknown,Unassigned,False
,C10,ROX,,Unkn,047-4,0.732292016993961,,Unknown,Unassigned,False
,C11,ROX,,Unkn,047-5,-1.65207064936849,,Unknown,Unassigned,False
,C12,ROX,,Unkn,050-1,-0.448215182733202,,Unknown,Unassigned,False
,D01,ROX,,Unkn,050-2,28.1562619866817,,Unknown,Unassigned,False
,D02,ROX,,Unkn,050-3,-0.990243028480472,,Unknown,Unassigned,False
,D03,ROX,,Unkn,050-4,0.523119906857755,,Unknown,Unassigned,False
,D04,ROX,,Unkn,050-5,-2.75360875058523,,Unknown,Unassigned,False
,D05,ROX,,Unkn,061-1,0.104439421217285,,Unknown,Unassigned,False
,D06,ROX,,Unkn,061-2,-1.60737440517005,,Unknown,Unassigned,False
,D07,ROX,,Unkn,061-3,-2.06143118269338,,Unknown,Unassigned,False
,D08,ROX,,Unkn,061-4,-3.62249828550393,,Unknown,Unassigned,False
,D09,ROX,,Unkn,061-5,0.478740921885674,,Unknown,Unassigned,False
,D10,ROX,,Unkn,062-1,-0.967680827915046,,Unknown,Unassigned,False
,D11,ROX,,Unkn,062-2,81.8560404308975,,Unknown,Unassigned,False
,D12,ROX,,Unkn,062-3,-4.20133928151372,,Unknown,Unassigned,False
,E01,ROX,,Unkn,062-4,0.483821160505704,,Unknown,Unassigned,False
,E02,ROX,,Unkn,062-5,2.41535128363785,,Unknown,Unassigned,False
,E03,ROX,,Unkn,064-1,-1.84687887590289,,Unknown,Unassigned,False
,E04,ROX,,Unkn,064-2,0.154754740275621,,Unknown,Unassigned,False
,E05,ROX,,Unkn,064-3,-1.51714374355915,,Unknown,Unassigned,False
,E06,ROX,,Unkn,064-4,-2.134644510013,,Unknown,Unassigned,False
