,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,1,-97.6937829558856,-22.369158730909,-13.7746241550503,-13.2181122384072,4.65089194514212,-14.1995708787131,-3.06007748340699,-11.6268397716321,-9.57243959733478,-9.45516700888311,-53.4233010608305,-55.6451766619421,-7.57316045098241,-3.03202381922256,9.59846780625912,7.71544610810452,5.45953960173665,8.17581926603225,-6.18532310373394,1.3832285033418,-6.64228519748985,0.945511087227715,10.4523534859673,0.00147838604698336,3.68792392702198,-10.0535213750563,-23.0203392657854,-5.00072531503838,-13.1435015823854,-5.06971568343442,-4.34355045242091,-2.54538454692556,21.1541996037995,1.6686509462811,4.95362946791056,-15.6158565344708,10.3131934293392,5.14038953981617,-4.95953705270449,12.0302777640209,4.1362174011042,-4.95802958717195,-1.97233823537863,-1.51899958803097,3.40892195773176,13.7351276714344,6.7307829594165,-8.2678304620722,14.2779083054165,9.86667752281483,5.87270810825385,8.75840650722193,-5.35405717428011,-21.5555693893052,4.05740004427435,21.2339792536291,-9.85233923347687,2.62242020821031,11.496488843261,25.6660063176023,-44.4588185974817,-23.6676947590395,-31.8307184764208,-21.5463217834176,4.73831426968081,-1.99747144475896,4.72918591273719,17.8641635364302,6.23246527233459,-20.8419599933432,14.8149524642708,-5.55452359905803,9.80126923951366,-8.94641933281082,1.36613925349729,5.65351529413238,25.6728594847846,-27.6528271793936,-20.6518594657423,16.0486075942481,-1.09264850811542,-5.39942272945973,-8.77771392844988,-13.9691817952025,-55.919516113207,-5.53191645956986,-3.85900600509149,-2.92105366406577,11.6668386133688,-12.657692615127,17.9976746542525,7.77730423419507,-3.62945595911697,22.936873966798,18.6583444409803,-39.7942745732107
,2,-1.67571413405312,-12.5832366526247,-9.10716970622934,-5.74987362276306,15.1177338547332,-7.45028248377957,-0.509108787272453,-5.04687844893078,-2.64781554560659,7.12791896596627,9.57905951579141,-2.96586483303145,5.35684934025267,2.69422271112899,7.47069604582293,12.0710818506104,10.2045232709033,9.67403389350693,7.02254080367311,10.9527855738138,1.67609985864237,7.35461799099448,12.5428679898046,11.3505977027703,4.54091374400832,-10.2035126559108,-12.0866627553864,3.03441909051753,1.02861981173737,0.38696052971045,7.41926370023702,-1.55462071015199,9.70614406389495,20.8333876989154,11.2212359344458,-10.687740216455,12.5971291631749,6.5007692843883,6.97755377911926,19.7988332853015,8.01454565869381,3.84200207804361,1.48498331081782,7.41502398735429,12.5782438327387,9.20180760243329,6.74122824251708,-3.69600374869469,12.5584528830791,12.3042369314135,9.30687946279204,10.9614273907496,5.8757299971744,-5.27680190764386,3.13825395451522,17.5320763765808,11.5781137152549,4.93774207110755,10.3408082839178,19.1894609373544,-29.9081677644608,-20.4026312259166,-26.416533645478,-7.38167847678233,-28.6104872096657,2.15083682824115,7.43329493945112,17.8370417144947,13.8602626211232,12.6519921715176,12.587443119146,-2.44961674731576,17.7272870992133,-0.444851283466505,4.89272862674216,2.65362518886559,27.2290993838551,10.8542194747811,-5.85479414963356,19.179899845356,1.65634708175457,4.56239516597589,11.4141709855808,16.254351044357,4.87127390889555,0.750255251888575,17.8565657193913,5.86905087250898,14.613297656188,-1.94203680167266,26.5164753712752,13.7765743187406,7.01343853515573,19.5556762438969,15.0061419852286,-9.38508064070402
,3,5.78830028823268,-3.97224782898002,-8.17730242714424,1.96591200420244,13.5994955255774,1.3782344498336,8.39932904225907,-1.47083187608905,2.27336533738617,4.52336728176351,11.0388449223019,15.6002368462459,4.26725134751905,2.85933571411488,10.9028293632623,7.4599810867021,11.7725785669886,6.51371446841631,8.58432211121635,10.2415144339589,5.44034622603294,11.4497246221499,9.61588894941997,6.06106070610622,9.04496062896942,-3.42795545331046,-1.2139897290017,4.5849584643197,2.26216199701457,0.388653877755587,8.32703081774253,0.695422545936253,11.9893739011568,19.9716458170537,7.3416894107213,-0.981355132386398,8.4599689524307,8.28913813333929,12.1310720208257,16.2673684812803,6.80340310609927,4.39545740710946,7.08996554232044,12.9513165540207,8.73919417409388,11.4217093243137,4.04873543944177,2.07772487642205,8.83701031528835,9.41511288722768,9.43496080023851,5.0273118079831,6.17595958894253,3.63254209716615,14.788987830198,13.6468508186858,18.930118415853,11.7213352756485,9.47399404970929,13.0699403924341,-16.4497369301735,-18.1060654943803,-11.3847084184499,-9.25803411547713,-18.1463750934117,8.77506212443768,8.87005625512984,18.6617315178346,11.0918986787005,19.8823325712056,16.4528485691767,1.70854693563024,10.1691327106018,3.39300539726173,7.90677740906131,5.26099929100519,20.0542190897963,6.60446539932627,1.92528474087158,18.1901517669585,-1.65525708326913,8.12170542381318,13.3407234772699,20.4994894260644,6.21772182961786,-2.91389510186673,16.3463035427776,7.58323142249628,7.37642459390918,2.64218713234368,14.5506088986817,8.54245655233444,10.9790125545142,12.4137912748611,15.885400705889,-5.00348742223377
,4,-1.52393584647507,-3.6632493224206,-6.44592732662613,4.10411505522734,13.1978167674097,1.19871969768019,11.7643007188558,-0.545576935737699,3.66916116234142,2.98290470567235,5.22896587437026,11.5476490642791,5.01353958265054,4.4299115039903,9.21446845793935,5.4883370646703,10.8667323547138,14.5223273451438,8.33731519030198,7.02149250902812,5.8677351045053,11.5399511734122,14.2332232855883,1.79240701047183,1.78396475795944,1.38778338325665,3.26659471738731,7.00942031287696,6.53793987230165,8.71141585034138,7.40721146942042,1.27234636165576,7.65436568373525,9.12539532598885,10.4551878042921,2.84777157645158,13.5758092113442,4.19577194037174,7.58897247424602,14.1360496302004,6.44584082843448,12.2975439781076,7.95565884288999,11.2783198015572,10.3421771340845,14.1453394019386,8.83204074092919,4.25435676172674,11.2250347519953,15.2891091809797,6.48452342054361,3.12793092619313,7.66558571612404,7.26577239124981,8.07889233660171,19.4032546072222,19.7840980035726,3.3585122620575,13.1400137408186,11.571787865264,-8.74870499548342,-6.4932988782748,-5.30464377498538,-7.93523428117442,-8.09666398042646,12.1202618656494,1.57164974285115,14.9368865734073,10.7213861751579,15.9364867962072,15.9766649495632,4.73878223941847,11.2036149081482,6.87662999161512,7.90400207120365,3.11216867008898,18.4850101593906,0.96748945811396,5.42956341668605,14.9151705997119,-2.92804886864178,7.75031005014216,9.49574311493006,8.298291177588,3.27511085055812,-6.08957792641559,24.8477110998883,4.06933602826757,6.99342435509834,5.16781660578681,9.45882789188408,8.36512332925304,6.00534200720813,10.5554003599946,8.21041522233827,-4.181614047523
,5,8.8460143696766,-7.18490534990315,-1.98729721342306,-2.42985762952094,8.62251862631911,1.27514457214556,7.75343485014309,4.43262832750679,0.954324240447477,-1.48797689707908,2.3420842579626,10.9247822340462,6.87245231106317,1.3312568179872,7.92399741188819,7.92892077012857,8.05379735903034,10.2793882781634,10.0899457830669,6.54993126039244,11.4995824929642,7.86692424305465,10.35122485788,3.786323396424,0.996730585041405,5.14264232459345,3.00308223742468,4.52897958148014,5.36282130960717,8.37200357085612,0.0133257899128694,1.80820060969972,10.9381070885402,8.14411152346747,7.60218556963491,2.00069655712923,4.2133902137798,3.54409329188729,7.23227876899955,12.6391508268644,6.98395498897526,10.9070450388672,6.41693057755583,7.73621528663807,5.32426195802327,8.16610332184155,6.10674054326046,7.88063100093314,6.79137208073143,10.3191789475691,5.00260358137257,5.77795146320113,3.65673018860934,10.6774492938348,6.50800924851274,10.7097428653251,14.8768975462049,0.766569812531088,4.10314483287266,0.0587739573852559,-8.98363492089447,-4.54556910769588,-8.59247187926121,-3.81523136985106,-2.86643137679221,16.0478105965935,7.83344312486361,12.2741103168014,9.83336135177933,6.60062977875987,10.9885642932973,1.42027295857224,7.45985069644667,5.79139868841048,6.53873185417751,8.73936618602556,7.3647070820889,10.8044523348826,4.52172776981934,12.7460944447353,-4.77535335872244,6.96860683835303,6.84093382727815,7.43316404010739,-0.634567501012953,-8.75849153542231,11.1973974205703,5.97869559522724,2.01244537854154,-3.83966820705882,2.73578384041821,5.54328022576283,1.54583986664875,-2.36708465047286,1.11007442867231,-4.15342127940221
,6,5.2928003174593,-2.87322755142668,-3.69146029593503,6.98464637032157,3.63097899016429,1.1220698658517,6.40719934939216,5.33718663890159,1.23910633027299,-1.45315117096425,2.47416241100109,-0.311475273428186,7.26979944634559,11.538418622009,1.91710374856939,5.75519014212705,4.45558558274843,10.5270053845034,7.05268106037192,8.28649881107276,10.0917497148398,8.60398968775144,10.8561923975035,1.53277622643009,-0.0570630451143188,4.27195458376445,12.0014738960176,2.85458873187781,7.46766594953351,4.9826730643872,6.14355136706718,-0.387229722793109,3.39660354807802,-0.178068710999469,-0.796728764523778,3.16564805344387,8.68387568812341,5.4571068586647,6.59117672279535,12.2430971727995,2.96386981017758,4.3451468401222,-0.225909615454839,8.92699748816676,3.09448452588322,9.8349536857836,6.51027475992305,1.11300227828679,8.86824114400133,4.14401416140072,7.38501614761435,4.18854741282621,4.3542420228232,2.30478001504798,1.19656886876737,4.38044475224979,1.91692439613098,0.596505597791747,0.961296087265509,-7.61284919921991,-0.414668472694757,-5.33902403624506,-6.07861217998925,-10.0430037494962,-6.53256272330236,9.46515503922228,6.89054611538495,8.41496143897302,9.51690513835865,6.23348230666761,3.35704514384906,8.9022085036454,6.551172608054,4.46838062099641,5.27369663460695,11.3203063141409,2.43729549017735,3.40562985061979,-0.565148210215739,6.97697627983098,-3.80428960353902,9.77580936126833,5.1361048787071,8.7716361589687,4.84739379228313,-7.92210729763519,7.1709207841468,3.92308438289319,3.74236379084459,5.18206284319103,-3.6363240301248,-0.00193813749865512,-1.21795217786075,1.76587600078165,-3.23721375498144,-1.85480540819754
,7,-5.74083507736532,-9.02910592575654,-5.61868892622851,6.94514904174321,2.08853342483644,5.80165054781673,7.24738634685218,3.88015042001189,5.70569650365269,5.99372344271114,3.89719801856791,4.91753445188351,6.93225396665821,6.74260774255345,4.41186406611951,3.9715104406655,5.93499219702608,8.35347282793009,6.48241858729261,5.91937031146472,8.37629055985599,6.28111059438697,4.86517637824863,2.33008252938544,1.57625169873927,12.5832526343247,7.64567582370682,8.1417053973264,9.61133546551991,2.75594434722416,1.75668583940114,-0.904171116470934,4.24614463035232,-5.45667420618338,-2.64126193193488,6.94360308895921,7.57882941776279,5.34500075652704,4.96649429924719,3.13839615769621,0.712280989607734,-2.43385465482334,1.3914039135434,4.56016339129974,1.26830762836789,3.85346704789754,4.72654130147475,1.1132775293031,0.571341343943459,8.80044549374679,9.36875392443335,7.68683138933784,3.27030979090978,-0.638211835906077,3.94967458895644,0.864691082190802,0.0985475560582927,-2.1997736956896,-5.88494259118079,-4.17045962333441,0.805641177528742,-2.04968464204649,1.57612985073774,-4.39625124681606,-4.44652500196116,7.23590003869322,4.61222972762198,7.76777777102598,7.16244103472627,11.4973553176856,2.99829872658711,-0.43509410263232,4.39995602915906,8.97431300570724,8.70686287636954,4.43359006345327,-5.38540349750565,1.21217331653952,4.75860683376914,7.94685961193181,-5.39936686913506,1.35216144553033,6.64212274479405,3.73407186244049,-0.642222040299657,-4.11842959314436,3.99134854088197,0.204791704143645,2.8510580022953,3.73927544829212,-7.01475293404337,-2.78314502138346,-5.61285037600965,-3.05812948999801,-3.06195166117914,-0.194398369343617
,8,-11.3397400253371,-3.06835775069385,-4.91087881201065,0.387093133741018,1.87902882441358,3.34458959640688,0.283684271192215,4.68410686606012,-1.36396441993975,4.3523566345857,3.96334752624261,2.57465384931174,3.95410005400663,4.95092332196828,1.04146172475976,7.69874416397715,-0.538350989354058,-3.20946256593243,2.03262609766853,2.96956214429019,1.12223023800425,1.73257732554202,-1.97676363217988,-0.93291118400748,-0.0814636085028724,6.53707578563262,9.04147051578138,4.83533610640552,6.13321115675944,7.56042797889177,2.98886694562043,0.248586268156032,-2.22894141996039,-10.6631823612793,-5.30873105876344,7.45311116835228,-2.55856275650422,0.708596855234646,3.17920265487646,0.265819835343791,-3.58205546121872,-9.20073079160647,-4.44903464570871,-1.61511269261473,-8.1966781442884,1.37877123279759,-1.34677403711657,1.53113325169352,-2.77542610405544,2.7628263380916,1.61749599104951,5.17976460886666,6.93030248910645,8.90174393903226,-0.687539997205477,-5.57164769761403,-0.751227104999998,-9.00932488567469,-8.39270749784691,-10.3189481035424,3.60372155702407,-2.67851732096824,-4.12855267476425,-7.38206866166911,-1.80973842999083,-1.30720587496899,4.59643050925433,1.29131701444567,2.77771181745356,2.87892053343649,-1.60340516122733,2.65671899494419,1.29408090100924,6.94858451059417,7.38678350654254,-0.351793554393225,-5.63537623004595,4.27367648314294,-0.475503281236797,3.14812613088225,-4.13205240991056,3.02846012173632,-2.31208748907102,-7.2099804299819,-3.85444549569229,-4.10909670427191,-10.972991066541,-5.89968503070349,-2.05426181449866,0.0835971781630178,-16.1378436902041,-7.14138365366989,-5.25799747911833,-3.12550654635879,-6.58904349814429,-2.45392411932016
,9,-2.84272723556433,-11.9508701822879,-1.76754142311484,-6.19391366951777,-9.39126386404405,0.765758552061925,-2.55035043101452,3.14226047102829,-2.79002996055397,1.44947495556971,4.8780289834117,-5.63166937855567,1.10870571462101,0.32720598590322,-5.41996865724877,-0.46146821702223,0.917069225954492,0.173632856554832,-0.845189404506073,1.98732534945339,-4.17665222709138,0.954760847195303,-0.336416067616483,4.34330299782459,-3.21166247047995,9.2726506658355,1.08286955294625,0.747454463365557,0.246255873481459,2.93812167617307,-7.18452324006375,-5.93219916287444,-10.9902175445582,-16.6615609869509,-8.06607605245972,4.61247668394208,-3.61700871812172,0.519592808029756,0.682483930540002,-2.0608175326438,-12.7022038577202,-8.56627831155993,-6.4162762472447,-14.528337679928,-8.71074233241552,-5.33100027863293,1.78929398781247,-2.29246116717286,-1.26900678390757,0.201831549857616,0.0159208732352454,0.142316203722658,-0.208608218360951,-2.2931641228115,-3.6608651999918,-14.5634184019482,-11.7429684664839,-12.0250312419921,-13.8255856981959,-11.7973742930999,-1.86127698257587,-6.66687727754834,-8.94508437554032,-9.64940789550565,-1.96984385953692,-1.66577792012458,2.70505593013195,-5.16701987564784,-4.71627211396208,-0.464282202360664,-1.79777891714957,5.03409130681121,5.89579227407376,1.35674782998831,-0.264161502431762,-5.61253218063439,-14.5870119074625,-5.66425302190373,-6.38940714296314,-5.16817459273034,-0.747641440108964,-0.548136531338969,0.685836832428322,-16.7952187179485,-9.56759948989293,-4.71604545685796,-14.9413780673622,-11.5103462196689,-10.501597055737,-7.01841484280658,-17.9410361998848,-14.771449451122,-9.55030215712213,-11.0073500060525,-8.13199893593037,4.19641211255748
,10,-5.94546843524904,-8.21905866387624,-4.895300881004,-12.7767067602613,-14.3040472513312,-2.87175881030453,-6.35527913672695,0.0883859284485879,-1.65988916314973,-5.92745169066802,0.727503405516472,-6.91071955845155,-0.787582074807688,-2.29927012279632,-5.93056094370968,-2.93877378493471,-7.54675485517919,-8.09398145774003,-4.20993619473211,-6.88932970637416,-3.98102265009356,-7.72206072081326,-8.51496146686122,-3.64339258262544,-1.7675151887629,0.485748787016746,-1.93099344051871,-1.04189774963334,-3.28227404422432,-6.92702123824074,-13.4789381831488,-9.87646208308661,-17.7764846267864,-20.2723069727908,-14.4997654073427,2.91417174196204,-10.9958670378205,-5.6533119339224,-5.49833434228549,-6.62312216365899,-16.5238625147194,-14.0528760948396,-11.1462657451134,-13.7750727581229,-14.2317825457667,-7.37060584213759,-5.6894805712277,-3.72001649939739,-8.16833847000726,-8.07656498495635,0.630119028626268,0.885453371241056,3.94817235016262,0.653023449577631,-9.10367971262258,-18.2506491541953,-13.2666212718755,-14.3329668486804,-14.5728243204976,-14.1515172587197,-9.02863056950991,-9.88777657712853,-3.17872349440313,-10.5792917537983,-5.69979906977278,-5.34423585552622,-5.48908640483114,-7.24648620581911,-6.12658719541741,-6.01578550447812,-6.11595752212452,-0.369894329905492,-2.93029631076524,-1.41626087652594,0.701416219647854,-12.6325951313192,-21.2306749981976,-9.09978147321135,-8.99762502900012,-6.95208705346522,-3.46298844848661,-5.51706895829238,-8.02497579745841,-18.9060857063032,-6.45116359402937,-8.06333333195471,-20.7285010482206,-13.0661272469088,-14.1844732508061,-6.4181156509685,-21.8625894301481,-16.8242760597122,-17.2798446523057,-13.4129192344199,-11.5101903733248,3.82294945036256
