,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A02,ROX,,Unkn,Blank,-3.49077556324282,,Unknown,Unassigned,False
,A03,ROX,,Unkn,003-1,-2.97401960447187,,Unknown,Unassigned,False
,A04,ROX,,Unkn,003-2,-5.25188772897081,,Unknown,Unassigned,False
,A05,ROX,,Unkn,003-3,-2.48510778518221,,Unknown,Unassigned,False
,A06,ROX,,Unkn,003-4,11.1530748712984,,Unknown,Unassigned,False
,A07,ROX,,Unkn,003-5,8.88611195807122,,Unknown,Unassigned,False
,A08,ROX,,Unkn,010-1,3.48603627962657,,Unknown,Unassigned,False
,A09,ROX,,Unkn,010-2,0.488333053721938,,Unknown,Unassigned,False
,B02,ROX,,Unkn,010-3,0.788502897271428,,Unknown,Unassigned,False
,B03,ROX,,Unkn,010-4,0.773803188862621,,Unknown,Unassigned,False
,B04,ROX,,Unkn,010-5,-1.80339785824963,,Unknown,Unassigned,False
,B05,ROX,,Unkn,013-1,-1.54507534317218,,Unknown,Unassigned,False
,B06,ROX,,Unkn,013-2,41.5112799603279,,Unknown,Unassigned,False
,B07,ROX,,Unkn,013-3,-4.40349912715837,,Unknown,Unassigned,False
,B08,ROX,,Unkn,013-4,-0.332724437960405,,Unknown,Unassigned,False
,B09,ROX,,Unkn,013-5,8.55520108976252,,Unknown,Unassigned,False
,C02,ROX,,Unkn,021-1,-1.52151046465115,,Unknown,Unassigned,False
,C03,ROX,,Unkn,021-2,-1.0814666083078,,Unknown,Unassigned,False
,C04,ROX,,Unkn,021-3,0.685159437968196,,Unknown,Unassigned,False
,C05,ROX,,Unkn,021-4,-1.03989267787019,,Unknown,Unassigned,False
,C06,ROX,,Unkn,021-5,-0.129326443739501,,Unknown,Unassigned,False
,C07,ROX,,Unkn,Blank,-0.568670033107992,,Unknown,Unassigned,False
,C08,ROX,,Unkn,038-1,-2.21625729424113,,Unknown,Unassigned,False
,C09,ROX,,Unkn,038-2,-1.17121631230584,,Unknown,Unassigned,False
,D02,ROX,,Unkn,038-3,-0.702187323276212,,Unknown,Unassigned,False
,D03,ROX,,Unkn,038-4,0.682799867683843,,Unknown,Unassigned,False
,D04,ROX,,Unkn,038-5,0.888429095777701,,Unknown,Unassigned,False
,D05,ROX,,Unkn,041-1,0.105935534717901,,Unknown,Unassigned,False
,D06,ROX,,Unkn,041-2,-0.911692861360098,,Unknown,Unassigned,False
,D07,ROX,,Unkn,041-3,-1.0226946019473,,Unknown,Unassigned,False
,D08,ROX,,Unkn,041-4,0.0292562791332784,,Unknown,Unassigned,False
,D09,ROX,,Unkn,041-5,-2.27821301964668,,Unknown,Unassigned,False
,E02,ROX,,Unkn,043-1,0.998276372640066,,Unknown,Unassigned,False
,E03,ROX,,Unkn,043-2,2.19941234986527,,Unknown,Unassigned,False
,E04,ROX,,Unkn,043-3,2.71876686144515,,Unknown,Unassigned,False
,E05,ROX,,Unkn,043-4,2.62280803929407,,Unknown,Unassigned,False
,E06,ROX,,Unkn,043-5,1.63571977582296,,Unknown,Unassigned,False
,E07,ROX,,Unkn,047-1,1.73453053154872,,Unknown,Unassigned,False
,E08,ROX,,Unkn,047-2,1.10291489856454,,Unknown,Unassigned,False
,E09,ROX,,Unkn,047-3,1.11975062798483,,Unknown,Unassigned,False
,F02,ROX,,Unkn,047-4,0.585935414034066,,Unknown,Unassigned,False
,F03,ROX,,Unkn,047-5,1.80890381457075,,Unknown,Unassigned,False
,F04,ROX,,Unkn,050-1,1.55732012098924,,Unknown,Unassigned,False
,F05,ROX,,Unkn,050-2,1.58183933160117,,Unknown,Unassigned,False
,F06,ROX,,Unkn,050-3,1.50524299519993,,Unknown,Unassigned,False
,F07,ROX,,Unkn,050-4,0.93449421524756,,Unknown,Unassigned,False
,F08,ROX,,Unkn,050-5,0.516458880585469,,Unknown,Unassigned,False
,F09,ROX,,Unkn,019-1,2.28301951857638,,Unknown,Unassigned,False
,G02,ROX,,Unkn,019-2,1.98180332640331,,Unknown,Unassigned,False
,G03,ROX,,Unkn,024-1,1.59344475972357,,Unknown,Unassigned,False
,G04,ROX,,Unkn,024-2,1.5761490144756,,Unknown,Unassigned,False
,G05,ROX,,Unkn,Blank,-0.899417001512666,,Unknown,Unassigned,False
,G06,ROX,,Unkn,060-1,0.376287175890775,,Unknown,Unassigned,False
,G07,ROX,,Unkn,060-2,1.49088820025208,,Unknown,Unassigned,False
,G08,ROX,,Unkn,060-3,0.788818950388577,,Unknown,Unassigned,False
,G09,ROX,,Unkn,060-4,3.01459636707768,,Unknown,Unassigned,False
,H02,ROX,,Unkn,060-5,4.31091437647865,,Unknown,Unassigned,False
,H03,ROX,,Unkn,061-1,0.251279298543886,,Unknown,Unassigned,False
,H04,ROX,,Unkn,061-2,-1.68906825633485,,Unknown,Unassigned,False
,H05,ROX,,Unkn,061-3,1.0488080604453,,Unknown,Unassigned,False
,H06,ROX,,Unkn,061-4,0.250485385911998,,Unknown,Unassigned,False
,H07,ROX,,Unkn,061-5,1.59959418229182,,Unknown,Unassigned,False
,H08,ROX,,Unkn,Blank,-4.12553781922737,,Unknown,Unassigned,False
,H09,ROX,,Unkn,,7.75689711702235,,Unknown,Unassigned,False
