,Cycle,A2,A3,A4,A5,A6,A7,A8,A9,B2,B3,B4,B5,B6,B7,B8,B9,C2,C3,C4,C5,C6,C7,C8,C9,D2,D3,D4,D5,D6,D7,D8,D9,E2,E3,E4,E5,E6,E7,E8,E9,F2,F3,F4,F5,F6,F7,F8,F9,G2,G3,G4,G5,G6,G7,G8,G9,H2,H3,H4,H5,H6,H7,H8,H9
,1,23.210243003497,47.2693179608486,67.958989502356,-19.4077079796512,51.2018752054746,35.7282273159244,-7.72783615950084,72.6058030140844,-19.0525064519443,-65.1812931192089,-2.67042848635219,-34.3044762922341,20.8200103218928,35.5540861568493,-2.32063361564633,-70.6234996134071,-12.4991525146261,-23.4400575719924,3.12062944902118,5.97173423191771,6.18037378102008,0.587716597958661,-3.40972469745884,20.6982159416721,17.6830889870025,-0.294354152960295,-6.66256445658109,-5.25046547806232,-46.2372728299661,-26.6865086291127,-13.46041926521,-0.495919752450391,-38.9976773237795,-40.2134893793873,-0.598416890133194,-18.4707410969158,-21.7694088090716,-12.8439980183762,10.5953471762659,-57.8354089851537,-15.246487512647,-57.7618051854251,-64.4804549026212,-8.06341992949092,-9.47314106222893,-31.6076167545816,-19.6000461506746,2.97329768643158,-56.7774714664747,-91.7798136679612,-6.70697906998703,35.4028336565439,-91.1961280865062,-60.6723485157572,-32.157989887854,-46.6048629111092,13.6008962139867,-23.8174754990009,-2.37093621988333,7.47903857574829,18.084013750783,26.6414974634963,-8.60625524051602,37.5961758551898
,2,-0.97295313864015,64.598372945004,73.5123620237569,24.6713699338789,31.2611929743171,14.5734341158045,2.10133826002038,62.3484594809752,-5.58602069445715,-57.2633880974568,5.52201452287136,-19.1906809581906,-6.37625169371449,23.5832603844706,-3.383134408351,-52.7868717149504,-10.970817795479,-14.6750769933283,4.28556280233397,-2.06173818744173,3.13027988736758,5.49100701974703,5.52764168317981,15.033133590111,1.71281406985599,7.91936982997095,0.419947439641874,-0.324521449099393,-21.8282138412524,-0.263706558354897,-0.251478803106238,4.84693060172731,-12.7992835735822,-20.2949329277171,2.86871618672285,2.65022743804093,-11.3157428816312,0.643769844028157,5.64282891146058,-46.5800297603532,-11.3096028867612,-26.7173591888745,-45.0486163603105,4.15681896648675,2.60518467671591,-10.1636798632148,-4.29904626583266,2.94772307212543,-29.2652501140869,-39.2828537658852,-0.285927848052779,53.1553664810135,-64.923262010097,-21.7995849879935,-25.2413873932855,-32.5483325175192,18.4260521873916,-8.19044703301415,2.56769828668848,0.301057031694199,2.5860342559431,26.0087502294828,-12.1619827726872,10.906690619317
,3,-17.4557170140338,13.473470940819,23.8792586150771,34.9373933773063,14.3798391775822,-2.64815938485663,-2.92219202265778,42.8332863075084,-5.23079229115183,-4.1493776488137,0.248068375707589,2.2499349767595,-13.9805273117677,11.0239856114499,2.67049430617953,5.62459964818345,-16.7296061842085,-9.26496161694604,-5.12117082137638,-4.21145022992096,-5.04138592265326,0.16750983509155,6.45947672238071,9.80109894525503,-2.22677905939963,0.796363507868136,1.32034328589361,-2.70151137901985,-3.53429613235994,-0.0680721723897477,-2.86285908479113,-1.26900211615475,-12.7946603399014,-9.35556147322995,1.49666976695107,0.750227581806485,0.694604504043127,-1.38189122394488,-2.63535698592295,-6.09997311069628,-0.430028827412116,-8.76746697573572,-4.83333346522249,3.20077242066782,-0.306336830048167,-1.86987625859774,-3.16632348613939,-0.115051901315383,-9.8641520357628,-15.1284953674021,-6.04350754480356,75.6877320626554,-2.47221248629512,-3.72076700361458,-5.03907440579724,-3.72356299897365,14.0165820083957,-2.35512033469104,-3.72786429102234,1.06252355333118,-0.0952336357777313,4.90070802526088,1.29279875721704,4.9560393461702
,4,-16.4392629775848,-3.9639342895839,-3.23520877904912,-12.5570419268315,7.77575124794748,-19.3992593145317,-26.1548437614233,14.2352795447082,-6.60662490803088,-1.24647639126579,-2.02880849220264,3.94164174893103,-2.67553839722586,-1.04289435172677,-6.36116858021069,3.23165077224667,4.36737315016808,-5.20356255334309,-2.38539411804777,-1.57590080629689,-0.735528356688519,3.3282033259452,1.85502379564059,0.134283812762988,-1.1267319335775,-2.19459151045339,-4.34550967314954,1.08011492764308,-2.74702502998935,-4.62512586709545,-2.18488361224354,-3.97493170263624,-5.08438405011657,-4.46092347526246,-8.63396395111931,-5.97866105992671,-6.88271367687548,-4.89461874979224,-0.673538416282554,-3.41690109188221,-1.82762374301319,-2.46958579353031,-0.826802946335192,-6.13018627917381,-3.84612567575414,-5.10673155776567,-5.24451109868551,-5.34570617523013,-4.07810812899197,-2.1730184580133,-1.71269969849118,71.6691422522358,-5.4086970110161,-2.52021900267846,0.413613025712493,-4.48205395501782,1.68589278850595,-1.09439534513331,-3.19517655185382,-4.52310414390104,-4.7547301973168,-2.36319745784385,22.7717237463844,-4.20690913951012
,5,-13.2130779963522,-3.17826815705348,2.44883878857854,-33.7711557044677,-3.57956806370112,6.31964887977028,25.0399602991456,35.9348824819167,-3.91037567007243,1.98190130200828,-8.89399877126607,-0.28231914472326,9.35485263045393,-3.84196533125896,-7.95044062323041,-1.16807969651063,3.99097583873481,2.60514697554481,-4.186195041882,-0.621148495344642,-3.65120278092127,0.489381856568343,-0.274931440567798,-1.60196248132524,8.40851069188057,-6.98636901529881,-8.18257168300079,-7.33307929814055,-2.15804976055551,-4.30510856562933,-5.08470284676423,-3.03263719309916,2.95466676626666,-7.02428633990439,-5.27181089516171,-11.2103319918137,-8.31729585659969,-11.9913204032091,-8.0579741219176,-2.32438582924442,-1.78000380060303,-1.27542766505803,-3.32224072538247,-7.61422837555983,-8.68837855285983,-7.59994677242685,-5.69755250709613,-4.49886351844498,4.22011299574979,2.89544222452923,-3.21715011655988,62.3693266589321,-5.7216157650696,-7.55468631651911,-1.3276523571185,-3.07081033325767,2.90750386076388,-7.23101319915486,-5.75881351653788,-9.03054872342591,-5.98709501257235,-0.834021743335143,11.6212431447466,13.7641616537094
,6,-5.12663653979871,-1.48804248228453,-4.47406840809526,-30.7286315827259,-24.0840352813648,-10.1162373352968,4.266766232598,35.455580568414,-3.46672759442663,4.24772007800766,-2.46244530285003,-2.35817015113116,13.0738468318905,-4.3129166750582,-7.92041496150478,-9.5589391040221,2.48424473817158,2.42533107747749,-2.54505107479326,-3.75412522167153,-1.56200038899533,4.28486937084972,1.07963669492074,-4.82968399210358,1.3565236057575,-5.36774850135043,-10.6030694969236,-8.92461368513887,-11.3745465560396,-7.30845139106441,-6.81874395103614,-1.85062728927005,3.49701652479007,-4.31861517249126,-11.7519015749281,-15.3219255552303,-10.9153935090035,-17.6700324111766,-13.5607122366901,-8.79992561858444,-6.78478513680011,-1.09675198918467,-6.56010691919664,-13.2632260388273,-13.0104333019549,-8.58344700325779,-8.44444342321003,-10.4538207858491,-0.573396289431003,0.696479903238469,-8.80458914825249,50.9487434773687,-9.0075229345307,-9.3301581163355,-8.67014245329028,-7.9227818309937,1.95157654203103,-4.50827661634321,-6.52345024764827,-10.9921888106601,-2.80922926982748,-10.8631116441329,5.07042701017372,4.91320725654032
,7,1.1184513988951,1.18045530409427,-13.0152826988879,-26.0915017540096,-43.2114544424699,-19.6592696340254,-2.14488464537408,10.0688711689454,-6.07059768166346,2.31049545285578,1.18808826898658,-3.32982771581555,8.39498355711157,-5.34548354703611,-6.7520402499822,-8.65928749345721,-2.33377520327895,-3.25259428028266,-6.70421052313259,-5.43327037529389,-1.93733958254143,-0.735506714477651,-5.40338121701461,-5.70718874038857,1.44883721226324,-11.394146245199,-9.17980091218078,-8.38885571396213,-10.727808798315,-9.18186215132937,-7.25887960633509,-4.1971176530451,4.43550824435761,0.138448422456804,-10.1232492652011,-6.26055839605397,-16.3622342284521,-13.7568528657712,-16.9193085473926,-5.48916347351224,-7.65374082519702,-13.5626307629523,-10.6077822296006,-13.8908058989327,-13.8082812200332,-10.5612976587618,-5.8586543911706,-4.11969787659018,-9.91999540754068,0.364316100370161,-8.15821228547702,45.5015240111088,-12.8127037261374,-9.76075597267891,-4.72055376039816,-6.56528097233104,-13.7864800695211,-5.89246437951488,-9.04423117701754,-9.48236567011872,-12.1921961651337,-19.6325295577094,0.143223027533622,33.2710910498545
,8,1.59312591726803,5.96618415622152,4.12048096178205,-17.752555161981,-43.7020058298476,-13.2717571968465,-18.7621263065485,-14.5433169219959,-6.78179964601713,-1.75442581482412,0.917078982492967,-4.07103631979135,5.73373157771857,0.826846463361562,2.8990121757015,-13.649864895553,-3.88234297669123,-1.5484015878551,-5.97523882240102,-6.36003893550696,-4.61885015738289,5.13042223560387,-8.14648125999429,-5.99276229629504,-0.726551871547599,-10.499134375365,-7.43613160936457,-5.93125195713719,-9.68110546622165,-6.28479553291299,-6.89621858788405,-5.14111872115882,-2.69958519880583,-4.70904642018922,-9.31384051604027,-11.8478920037742,-10.5763013258024,-8.42765224623281,-16.1945097462908,-9.39999913050406,-0.0272445872087701,-6.32322999005419,-10.439252817057,-13.3889085725764,-12.7606223520702,-6.92119648917651,-9.84668662406693,-8.76844045315875,-4.90678736049131,-3.62541701822738,-7.3229575731948,33.294938741059,-12.1744460449227,-9.50399243705579,-4.31536484065691,-3.65612559799865,-16.0384103158558,-7.68663181156262,-1.97512270043171,-8.45115633257819,-11.1951970665273,-9.21667187893354,1.55575660733984,23.5296126706694
,9,8.48651617233782,8.63743348940125,-2.50207591810931,-5.51335284347942,-38.3973537779966,6.41548913499309,-24.036624638537,-33.9262161332726,-8.08952989296313,-5.89689049562685,-0.709315298091497,-2.39940825942995,3.84720961287303,1.21808502790691,4.25033408478885,-21.8957618029876,-4.75815602159901,-5.4432297540593,-3.45627245312835,-0.680529619981826,-2.04757731156633,-2.29852700051651,-7.46328076908503,-1.74030528619141,-2.35372232508917,-10.2995102218242,-5.63126579750042,-2.24132916992994,-2.97339105656647,-2.62662645578348,-0.964432911908716,-4.52100594499234,-5.99522297762041,-6.58836130922873,-3.62480397421496,-6.7495295064391,-3.78015983746764,1.56197526120604,-0.505542458572108,-7.41879026221568,0.327630743577629,-2.10263647876081,-9.81890997089022,-10.3696619424936,-14.3669971311879,-12.6437509405669,-9.35837825248882,-9.85540448674419,-3.74695234332557,-8.81370220340159,-6.84410317823404,23.0938780165811,-5.5557961005984,-9.35908674917027,-7.48190814956843,-4.09000097550279,-8.51575308241763,1.59352103639458,-3.4460943051472,-3.70146728857162,0.140867720327151,-12.9021256932324,19.8197270422138,21.0727561755807
,10,9.97770407555254,5.51951631369639,2.84673839524612,22.3786252525952,38.6283941281945,11.2138912338396,-20.7960270119538,-57.5321070468162,-2.56898272832541,-8.1214394646031,-5.42067916767655,-3.2876852402037,-3.64660896299074,2.62278418680262,16.137915823298,-24.1174266604176,-6.14880300611958,-6.50254632386986,-2.99535904061804,-2.15159872383538,-3.63588219447456,1.20384845241506,-9.61177486561382,-2.80759361202081,-6.49857782399295,-4.66284665827425,1.71551354533403,-1.00637130849418,-0.240830490621192,-0.37950437159634,-2.89536917380656,0.359898763811088,-3.26756502082208,-9.46493207098001,-0.581667851854945,0.279606883143515,0.22475992261343,15.5979614261591,1.21153207053703,-0.682041166362069,-4.76632374155133,-3.47391330333494,-3.59553557384697,-5.78323326139707,-6.72938957523183,-4.24288348170512,-3.62796517220841,-2.89252291144294,-3.75924572950225,-7.54304390196694,-0.710927129682659,12.2789945178583,0.941954239280221,2.06106941787039,1.31680482764341,-3.94668013639648,-16.9856662759025,-3.41371879586313,3.48407617462772,0.0116400405177046,-0.0196217116431399,0.824853998367416,13.6782438497066,17.6525477620303
