,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,1,-60.8334868876154,-29.5909259321943,-32.3102517089919,7.29961765270491,-23.7664573187585,-26.1858189634982,-39.4069771337322,-23.6114409107818,-37.9302146645841,-26.370975865058,-97.6579108636274,-128.117112570241,3.2337268156266,-28.4957107416221,-26.9768486487433,-49.7175117676502,-41.9561371312652,9.13936542481315,-43.4136791107981,17.1497499506627,-23.8138705118085,-18.9127956307584,-29.4872760747367,-51.7547283237664,-0.283855532659345,-23.9652788626668,-10.0234169912455,15.4365735779638,-26.8456667747578,-34.5537274252806,-20.8646301718941,-26.3971176869127,-22.2206431140107,-16.637254618292,-16.318344790197,-32.668776667449,-36.1673553597211,-1.29385312844988,67.4203720778655,-20.6288795048167,-46.2473232290195,-8.43263373384843,-32.6625444150427,-27.15107489912,-12.9651101424938,-30.2923456609274,-18.0919354855437,-22.0181066681484,-34.8284607550358,-19.3779761099545,-13.6744176035886,-11.5948171778759,-27.8180293497439,-20.1558505068851,-38.3290828759978,-23.9531993237856,-38.9378597995428,-25.2609599500274,-15.2352072298968,-24.1546079082991,-27.6018353941167,-32.9237349314344,-10.1577463408407,-41.4338182199849,-15.0997855848259,10.2592199546953,-16.6964126975863,-18.41513197721,-19.0879957913976,-18.2312555205831,-26.5605761149036,-23.0311375215292,-0.180007964590914,-13.3202540063635,-10.7156870911576,-10.8822444106409,-3.27859834571291,-22.2389852497399,-32.5756140727058,-28.6860530656504,-35.4126896049988,-29.2627395621639,15.4573031462955,-24.7509175130899,-38.9044290724491,-21.3810048175555,-35.8409494351404,-32.266657192808,-17.5891786269667,-19.2621824238718,-51.5189140637813,-29.8840867740346,-20.2678353232368,-41.0771120323147,-51.1091108320511,-51.7759074071419
,2,-16.3464073264413,-21.1385945531479,-19.7223446292273,12.791073631734,-18.6706550912572,-23.8294199572688,-26.249776951639,-20.1642269386957,-20.0366808741264,-7.86565019564023,-29.4838928117151,-44.7656905698022,10.4589625157469,-18.0264360950923,-21.6362885343869,-43.834036200738,-38.5225347726523,4.10098980285966,-25.5269710816583,22.0125188575003,-16.5532759847133,-12.2852718491049,-26.9166343399597,-29.2173564211907,7.83556084570591,-13.4161113720806,-1.44547183527766,21.7858104554812,-18.7396730036535,-24.8457575303037,-15.7084170404901,-16.3615096565891,-10.8082735736548,-7.98293456657802,-9.20602748900365,-23.7107392917519,-26.4501235331627,1.22538166390768,68.6566368926601,-15.3092628425898,-33.087049770842,-7.46312101902686,-20.5555667315139,-19.693539738435,-9.10343734302523,-22.2214438792421,-11.4306689531254,-13.8592944723805,-23.9736988187933,-17.5294288440523,-7.8021492251969,5.70474235276333,-21.7244691989226,-9.30309664197421,-32.488161404659,-19.6050495828135,-7.51676579400828,-14.1510248983277,-8.92099563675038,-17.7092850552062,-16.30207843688,-14.7022334099793,-7.02362475310974,-23.9640853835276,-10.6373222190909,4.05182579323764,-13.0368924882496,-11.2481322011781,-8.98714822322745,-6.81824956958326,-19.7200706258723,-16.5054789336159,15.8281712356875,-3.81273688017973,-6.60416256804865,-8.48890382611853,-7.49826316439294,-15.5484086498991,-17.866665355084,-21.0211369308213,-18.7144167244187,-17.3991566873606,25.3302904640982,-13.137022982572,-13.2330310854363,-15.0111163965107,-20.7116282597549,-23.2451407658104,-4.23812214092732,-15.3597576764259,-29.5247371438159,-20.8016631614582,-13.240831492727,-24.9828001486339,-29.4409088667894,-20.7367780704262
,3,-6.98861547806382,-12.8646632017594,-15.3438098310116,17.388863422319,-10.343457502725,-8.34336222485899,-14.0869339298883,-12.0045021407586,-13.2332843269128,-2.07325508094937,-16.3379026839361,-16.3192406510298,16.6241050483659,-12.2559493876884,-10.205036948169,-30.7406680848194,-24.7226179086224,14.8755660245324,-13.8101897170036,31.1699970009799,-7.46112023897103,-6.01762130913312,-20.6884980681461,-18.6568005844188,6.03951160911129,-10.8012916727844,-3.90278540049803,27.49138093172,-15.1055755824814,-16.03987976298,-8.62370217284206,-11.002334583854,-5.73873451880308,-3.98127002969022,-2.17665186221257,-16.3166726434397,-15.8967030069853,8.86770887373314,80.4247595690185,-10.5365381245547,-25.1428209462933,-4.69301957887546,-12.0434506408737,-10.0547070609582,0.938349248308896,-14.3453716069498,-5.56163749973257,-8.11821689456883,-16.7734406429659,-11.4772032956198,-6.30944264502523,-2.4372300633886,-14.933969745503,-4.94842130288998,-21.3563716255121,-9.99526667622376,-4.37891163904533,-10.9127276632626,-2.28267491658153,-11.9877624153196,-4.25468327441649,-7.83292694496413,-2.58369135870453,-16.0496229330115,-4.75591982172864,4.07356368749606,-7.83800910139007,-5.75329218847673,-2.86911544990608,-1.82257118052985,-8.94500963879318,-10.2231581086812,15.6080016018277,-1.67134675156785,-1.48200923421427,-2.42274562079638,-3.218720263043,-6.72564274817842,-4.48097022730735,-16.5809612619582,-14.6543718443236,-7.84724338048636,37.0971741734561,-10.7740565119002,-9.43241496863675,-8.66909693195339,-12.1844556871179,-9.10294879408457,-6.34380486381633,-9.28914935048942,-22.4470809101522,-12.7696789675556,-9.94446550567773,-13.7882838422106,-19.2191069253804,-12.7058956089713
,4,-7.05637632158232,-11.0787513386595,-7.56104212395439,23.1851512297576,-8.58442632035212,-8.42737863372577,-11.3814617072558,-11.634204156323,-11.1251552320427,-2.1200000960439,-9.27469578864202,-9.60000347419009,22.1654733978212,-9.57078441821659,-11.4143107598866,-23.6400012986692,-20.2950466411544,19.83408803272,-10.8892975837384,41.5599960013055,-11.3808311332909,-2.22886727708556,-17.4548924580699,-14.4734399933991,-0.544753096440672,-1.19253148163989,-2.03482698260132,35.5603752921262,-12.4418931640439,-10.3754690350529,-3.62458642674392,-6.7198082049581,-2.2257374791011,-2.87641551136994,-2.70798777103118,-7.61976302182075,-10.6933269989181,11.8236118316399,107.23301275869,-9.27459382360485,-17.2511310194955,-1.68524973437661,-11.9354603187553,-9.83822280029563,-8.07577539296153,-11.6681689086272,-3.00028667042352,-4.90472963854427,-13.5877981862345,-8.89914928597045,-6.53246442549107,-1.64523406730405,-5.77857837766715,-5.30555170082289,-11.0156852621553,-6.37479648007456,-4.90483747364624,-10.207480467488,-3.88706405054427,-7.67837634181069,-1.54865073410519,-8.29528341304967,-1.79092290144627,-8.18100276145378,-0.449540239327234,-2.03814547814454,-3.34638993714771,-3.9929685970219,-2.40776832506299,1.59836262171029,-9.48212625483075,-8.2867894558176,10.4160891945685,-5.67273188515537,-0.673485294341845,-3.52349336804173,-5.64984369309923,-4.48302839602138,-5.46783281951684,-11.52407679425,-7.43240621384712,-1.27292172455191,48.7338354078723,-1.73450566518068,-9.20775730802279,-5.60392530111858,-12.5138181886614,-9.15928013034181,-4.3071101782989,-8.47690371045928,-14.0114466241598,-10.5528438881679,-11.593982239508,-8.10238367119791,-11.5846441522262,-8.96051989082844
,5,-3.67964193478429,-3.02248014455063,-7.29364075362446,31.2062710490383,0.0430145468521914,-2.90001489479391,-3.82389670059865,-3.93033922952418,-0.871436221807016,0.322574777558657,-11.8590252625618,-11.1392301112,30.1013569558298,-3.18270603955534,-4.8953583310572,-12.671320145691,-11.7059266451529,27.4230789890553,-7.99451145055718,49.0652516832406,-4.10865545976185,-1.94067749821033,-12.5502271160276,-9.40658025526727,-4.08934837229617,-3.90617620938656,-1.62648170287093,41.6362112744982,-3.84854902858115,-5.19274988747884,-0.907600944466139,-1.67038675233334,2.38380954235618,-3.27529307928762,-1.44348890424999,-0.852643004854599,-3.96955123202088,20.2822207061317,116.394010650263,-6.37934980509226,-14.3621978814858,-3.83041102240077,-4.13372329503136,-6.31800628541714,-2.86851473396473,-11.0976909138972,-4.6942378728495,1.25604838698473,-8.99798799270184,-5.85330963463957,-7.95331506979574,-0.425802490224214,-7.47847555567978,1.31096052669864,-9.0473427397842,-6.23630523211523,-4.02390982090401,-6.92792371809446,0.982620410982236,-2.1213316325061,-0.446916093613254,-0.709827879639761,-1.30371594113376,-5.491560704726,-3.49580903902643,-1.26923609989035,-0.212785538890785,-1.80444124165979,-2.2930077814317,-0.603975991619336,-2.9912661346134,-4.65598368715973,4.35131167638929,-1.75111311079218,1.01488088966607,0.0297566499971254,1.434436044221,-3.03487926904836,-3.6926226954015,-10.8872309300286,-0.825803188233749,0.905834100016818,57.9669512694281,-0.838097258995731,-5.69025616450745,-3.00150519961198,-4.31862969638451,-6.00148061327172,-6.49631194099811,-6.70919056679941,-11.3397912190699,-4.32868404428473,-9.49791831047696,-8.2110873716656,-8.95913136103491,-4.17186481249792
,6,-3.45124228373197,-3.10537592099126,-4.4398136049208,36.9979549790716,1.73628017679675,-2.10006952107778,-4.37305096088858,-4.2092803563196,-1.23458889394396,-2.68630808899479,-6.75888261945693,-5.85054307963401,36.1468927658495,-3.47815296337194,-1.75849630441417,-8.14044610163319,-6.10360861742492,30.0211076264072,-6.99647330690232,52.5780497183059,-4.36696181304069,1.67813635608036,-7.69411358783555,-8.48845263808289,0.728944302160926,-1.83061690906152,0.382823465034562,46.4434625507461,-3.41628461803748,-6.29759879769563,-4.47765832781533,-1.46207198569937,-1.91014768875402,-3.74047668961975,-1.16570366149426,-6.14509520556703,-5.54774988654754,22.0129389108088,118.0815111433,-1.35192295957449,-8.35077459009608,-1.87375773334315,-1.67541859525181,-1.90936121313644,-2.19614624812357,-9.46513885791364,-5.86526177209953,-0.717877451968889,-8.24870968104005,-4.37129572789809,-6.35264413859795,0.455914799115362,-2.81427690821965,2.92675186954921,-4.89388866246509,-2.97359634784834,-4.09154849200604,-3.40373086150157,-1.99877177154985,-3.44679364320518,-2.56962526282086,0.615390686975843,1.01516392998838,-2.16369730806355,1.38162391517835,-2.05088938937524,0.723758662274577,1.50987020924504,2.25870402608507,2.18179394731533,-3.26396456157272,-1.29995112739925,8.02337747615866,3.44451229723927,1.95872507816375,3.15823916816862,-0.367789586262006,-4.53895296076507,-0.0149321501780832,-6.89934254914624,-0.277838845026508,2.7407646513293,65.8144568127605,-4.00687937839029,-3.11099788877254,-2.00383077960214,-2.07721781100281,-6.0568494395352,2.26888186173801,-4.41609995849967,-7.29968272225233,-1.11085050505881,-5.41035346939452,-2.94293236788963,-8.24510254965935,0.797469422204358
,7,1.09551833979003,-0.914283285692818,-3.98007637051433,41.0498500668822,1.42010361081702,0.749273653972068,-3.31410454987054,-0.129136800889228,-0.146080706310386,1.1192765857154,1.15064512000254,-2.90652968658696,39.5862240002675,-0.612302175515651,-2.47905994995745,-2.74399984432739,-1.23365143515684,33.3526790239994,-4.53578140531272,56.5342708027129,3.68362118461437,2.06729947326403,-3.83562701753635,-7.57432975431811,-1.53404891494984,-3.40075241049317,3.03461350272028,51.4481043525475,3.20229003271288,-3.14301733481079,-0.354590901029951,-0.916692484095165,2.4186250014186,-0.252765362989066,1.44330381687678,-1.28988633769995,-1.0294739030478,23.9623420656743,121.125574714013,1.93951179394753,-5.00787863700134,-1.51652744905323,0.49040388486037,1.35854952105501,-1.06314583932271,-1.7566578820597,3.83931560303608,-0.717900128245674,-7.44340241501322,-4.57665152401933,-0.663293662758861,0.414412888495463,-1.41783452536038,-2.59752354853345,-2.71879491666459,-3.76515369747176,-2.22468537457235,2.0033887089503,1.10267062212188,2.21828365788724,2.37583784003436,-1.11411098894359,0.423186572280429,1.68265874200779,5.48710030282928,1.47956629620967,-2.31982884523586,-1.69212335050497,-0.129798584323908,-0.685403134755688,-4.26147638914972,-1.21297909895384,1.64291819269329,1.36013373227206,-0.152931874208207,1.03413331728507,-1.78151990201059,-1.60888510200766,-0.808479561572312,-3.66980618446314,-1.29610867787505,1.88072164261348,73.0323099184434,-1.33562104295697,-1.28033436525448,-3.3395347800365,0.063809973759362,-1.50438846885936,1.31130580235003,-1.09873363055385,-4.17952286463606,-2.18261009660819,-2.63489830982826,-2.07412273701812,-4.84145371239265,0.895157707713679
,8,0.238915651271327,1.42575965226433,-1.47188514193795,43.2982748361198,-0.00949959977151593,4.28632721097256,1.11624417471421,0.702403667381532,2.6494870194515,4.14695042943367,-0.33468422904798,-3.1813851695174,41.2028444049013,1.01584414447188,-0.767284688330165,-7.08930869570258,-2.47182816530767,36.6420280260146,-1.80087232436335,60.4223928766455,1.48346526632622,0.838503754934663,-2.66975533336336,2.66943421823089,-1.00320481423387,-0.203088286828915,2.4939619836864,54.6455046119124,1.86215889057712,-1.36209326577955,1.5541549173804,0.584331050242781,3.42783098172958,-0.951494770030422,2.60848450642243,-1.96664789036367,-4.69439935237278,25.4958201445623,124.875053447605,-1.51900233551623,-0.18937323014552,3.49088151184878,0.798850903324819,2.23648201536616,-2.32775857567503,-5.70575082621644,1.56089383227254,-0.627697207952224,0.808587227187218,-6.10588482553294,-2.15971392941537,2.48947597713595,-0.899088977413612,-1.57021465042817,0.567221553446871,1.27622136441278,-1.26200757204469,2.13194428015686,-1.72526719760663,3.18364276940292,-1.19320664107727,0.163363634553662,-0.851623686697167,0.391973772043912,-1.61246145769246,-1.01871925913792,-2.55561111297266,-1.01420365593958,-2.42824559073051,-2.54258057040033,-0.150596693827538,-1.74710023473244,3.69257112185187,2.20239768768806,0.876867073031008,-1.85623453773678,2.07938018726736,0.306455324060153,0.743734879463318,1.03042131195571,-1.66522698051176,4.25458217499317,79.348762059327,-4.6631542590444,-2.33470913852079,-1.34176466552344,3.54830134803433,-0.0289564135096043,2.38907462861289,-0.393136200680601,-0.362597296153581,-1.73202732728214,-5.46708867957523,-4.00990928726196,-3.48698522158429,2.51688065970711
,9,3.96072391239477,2.34959345456355,1.31036726397815,45.7775102782959,-1.22480883945991,2.25324823055826,2.13736525289505,-1.7593765001875,1.27826180285638,0.10533803837825,-1.04397545357961,-0.276774212496548,44.0107594976498,4.88803083200673,-1.73271328341343,-3.34819972742025,4.98390485787331,38.120651970734,-0.844888554993304,65.7702424090344,0.167661270279041,-0.398477265252041,0.707628173632656,-1.63707520431035,1.8000709463804,0.716012145414879,-2.5315820337737,57.364034897408,4.19371586397347,1.02919409469905,6.12497678003683,2.23333589475124,2.50689976428203,-1.78962056418595,0.563281001211635,6.10317222719868,-0.795954924211856,26.5837859290903,126.44325051722,1.31048568113647,-3.56420651363851,0.198549336063479,4.132708912211,1.94396165745638,-0.529129411748727,-3.58538879085881,1.50508800789521,0.425889760209884,-1.7371088249356,-1.36059168139127,-1.65879887654046,3.09534099405391,-2.69027971726609,-0.559681568605811,2.81515666939003,5.41050294267779,-4.30981269627,1.99764910617296,-1.66884988697393,6.1894982395811,1.6023388986041,2.87394221162185,-0.9496577678633,-4.47243810144482,3.51444077450515,-1.78583158053834,-2.74673839113393,4.41275693887019,1.13792485529211,-5.74452992718352,-1.83551851936954,0.874567259041214,3.12886000018034,0.797924752488598,2.81398947309117,2.05083475492256,3.54751329350984,1.55899387517184,3.95333864635541,1.31651499465352,1.00052476065002,2.69350755602181,86.281518315051,-3.17111479490814,1.85228905344729,-4.12268753366789,1.66582028878747,-1.44547722038669,2.09202764060637,3.62789625181586,-0.339754506564077,0.502515907995985,-2.73943679866352,-2.74211766405278,-2.07620675040744,-2.06121064391846
,10,0.327048927794749,1.10827827211278,3.60210907379633,47.6397073365215,0.997523201112472,4.83881838473644,0.78149069295614,0.331560681869632,4.44575400214762,1.28993494025872,1.12126650084519,-2.37656389497488,45.5247103105897,4.5944790470835,2.47148905937865,1.24345747993493,4.1128135423387,40.1340557676884,0.537142191656585,65.4437170499,4.38445464865663,-1.15404923832193,3.01974097264701,-0.720602482621416,2.72136194856967,4.53558905627187,2.52694326267465,58.9862200990671,3.94548392897605,2.51165037073588,0.683267224198062,0.530385948949515,1.3263198217378,-0.0352348055280345,-2.89086599574466,3.83866622732376,-0.965520682002534,28.4285235927335,125.343023029755,1.18299569600549,1.36735611926952,1.63012830160778,4.60519586461305,5.27866744964558,-0.650399047942756,0.828805945777731,-0.41568185450069,0.77927294031042,1.19735035482699,0.685527448163612,0.85663217850788,-0.0745088114458667,2.29430808640063,0.92962220849904,0.324546889916292,-0.53500020707952,-0.471422292092939,3.84014459503715,2.00090513597934,3.50321685322297,1.41631796445972,1.27704104602617,-1.76411599585117,1.25376421965848,-0.718164240611259,-1.33503820363012,1.02397088381758,2.20897915039814,1.55473855408536,0.684088236412663,6.94854750382046,4.53731806563428,3.45471006753951,0.0337094631013315,-0.830153424321452,3.14055122495802,3.46478198589784,1.59481043302685,-2.50050202440434,0.986211469179125,4.12308872015183,2.49566032318944,91.8819409021711,1.7662448529627,3.07248952445661,-4.40521343644969,3.40905650963623,1.3850923763398,0.373026964267865,0.892543376584854,3.55474268350281,4.66567561136299,1.1728365317831,5.32008810550997,-1.27131676315321,1.61895203527365
