,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,D12,SYBR,,Unkn,095-3,2433.40836394114,,Unknown,Unassigned,False
,E01,SYBR,,Unkn,095-4,2466.65764010761,,Unknown,Unassigned,False
,E02,SYBR,,Unkn,095-5,2629.78354257609,,Unknown,Unassigned,False
,E03,SYBR,,Unkn,097-1,1.03905735349908,,Unknown,Unassigned,False
,E04,SYBR,,Unkn,097-2,0.452985303978039,,Unknown,Unassigned,False
,E05,SYBR,,Unkn,097-3,-2.48258512519787,,Unknown,Unassigned,False
,E06,SYBR,,Unkn,097-4,-3.12755204140894,,Unknown,Unassigned,False
,E07,SYBR,,Unkn,097-5,-2.30454781308617,,Unknown,Unassigned,False
,E08,SYBR,,Unkn,108-1,2785.72751722012,,Unknown,Unassigned,False
,E09,SYBR,,Unkn,108-2,2925.00157750235,,Unknown,Unassigned,False
,E10,SYBR,,Unkn,108-3,2897.20212679292,,Unknown,Unassigned,False
,E11,SYBR,,Unkn,108-4,2658.88859183636,,Unknown,Unassigned,False
,E12,SYBR,,Unkn,108-5,2200.51142658944,,Unknown,Unassigned,False
,F01,SYBR,,Unkn,119-1,4.28201686304319,,Unknown,Unassigned,False
,F02,SYBR,,Unkn,119-2,-3.41890015052531,,Unknown,Unassigned,False
,F03,SYBR,,Unkn,119-3,-1.93986304082928,,Unknown,Unassigned,False
,F04,SYBR,,Unkn,119-4,3.22123567453846,,Unknown,Unassigned,False
,F05,SYBR,,Unkn,119-5,12.3520048730364,,Unknown,Unassigned,False
,F06,SYBR,,Unkn,126-1,2724.81094651623,,Unknown,Unassigned,False
,F07,SYBR,,Unkn,126-2,2812.39784572691,,Unknown,Unassigned,False
,F08,SYBR,,Unkn,126-3,2914.91692493737,,Unknown,Unassigned,False
,F09,SYBR,,Unkn,126-4,2837.84126961615,,Unknown,Unassigned,False
,F10,SYBR,,Unkn,126-5,3077.37363151738,,Unknown,Unassigned,False
,F11,SYBR,,Unkn,128-1,2531.85328955468,,Unknown,Unassigned,False
,F12,SYBR,,Unkn,128-2,2423.35323409033,,Unknown,Unassigned,False
,G01,SYBR,,Unkn,128-3,2610.39668310384,,Unknown,Unassigned,False
,G02,SYBR,,Unkn,128-4,2783.18956483859,,Unknown,Unassigned,False
,G03,SYBR,,Unkn,128-5,2752.5453779627,,Unknown,Unassigned,False
