,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3
,13,1.76876378644965,0.108276518279126,65.8551806634858,6.26093186570188,7.25657303907155,5.46413786120183,4.44700170055239,2.06537913860984,5.17509899323932,4.70963161177269,2.5451347880653,6.03543614314412,0.739059502518103,1.70242782304877,0.165853300366052,2.73177092113292,4.74052945030417,4.75122679871129,-3.25562452058603,7.94878581529929,3.87938508054913,0.673363102566327,4.14541832184477,1.9697467418091,60.8201631150083,82.4027738531672,2.6053001391515,54.3864196846977,1.23903028425684,2.55289652024658,99.7686391858601,7.94441738276464,1.67446939559795,3.7743604883035,2.46241354043968,1.28993877990206,5.43762133654172,2.7343442059605,3.8665220103253,6.58013024083766,6.26960242259975,3.02143872510533,4.42319384240545,3.86396463464598,5.73824465067992,3.55083652980557,3.14242492297262,4.69044020403317,0.718754337952305,5.35836622629449,1.51491169652218,3.06609340727073,4.24057374942959,2.93829988265588,2.36441931758236,-0.101909681935012,0.127421521882752,0.70706225646245,2.93638720977924,1.48654996009145,6.98963854178601,4.21319928096955,0.393881106614572,3.95480704177908,4.8346662686431,6.30419738755336,5.02526276803292,4.66405957248389,-1.11555637208539,2.11684439182409,3.28983155143442,2.33174148882335,0.594052710961023,-1.09765868973909,-2.57522505354336
,14,5.50702682600104,-0.878948405589199,66.117908865966,5.03716816112819,5.64872047709105,4.8241279337667,6.04799892222172,0.390873200473834,5.3054633213319,3.18439650890696,-0.140097795801466,-0.353713244969185,-0.828699582191803,3.06648770622451,1.1049633583475,3.47427482645753,5.15049171883356,4.1199024974776,-0.156089012994926,4.13838158094632,3.60218913717517,5.13329405297964,-1.3925037760755,2.97335656888208,62.7655863112465,83.4480943498747,3.29012523153142,57.7215004413345,4.38966741426248,0.871884952671735,103.933284517928,8.06851087864607,0.449703744443923,6.9309728555977,0.208406743072828,-1.25943397152651,0.128145108681565,5.97981595046076,3.90566890124956,0.983199050647272,8.11455343812577,0.183867965556146,5.52820255118604,2.38901881417905,3.14532942422829,5.78068921868908,3.61607382765806,3.44028931843286,1.21551589004048,3.04951588854374,-0.450144355791053,6.96974312494513,4.42592418922186,1.85768927063009,1.29409591904778,-2.67483963403311,-3.44586353230807,1.70313605173305,1.63854627389173,8.41137564973633,3.48935209730871,-0.183680058321443,-2.544711065927,2.74317161969066,1.30643127122039,2.49128277645286,4.0822634708129,4.96271802797082,-4.02546374138956,8.80944236400046,5.529175332661,0.407507376083686,2.17802493655381,1.81316277809128,-0.7456894210668
,15,1.72900148866847,1.19164955831911,67.0895030282591,5.71154700834541,10.792763733371,3.95941957323294,6.42515456614274,3.98117979685912,8.86719230623385,1.64321109235425,0.257813509478638,3.05595434814768,7.89090969796962,4.3744234129108,1.78259295696216,4.26804651368639,7.61822413551408,4.1097058663654,0.894675557189203,3.53640799165169,7.13465089331839,2.5928394657526,-2.15796816008151,5.32965541227077,63.0853109208347,88.1633034918636,4.45190765950201,59.4027863868379,2.5530327974293,2.23567449345092,104.444360089427,10.1098885972624,2.58579346378701,3.36115236626847,-0.339368787760122,-2.96701271682105,4.50493960311269,8.42009452400998,1.50921079047339,2.44764358534621,12.0407285807787,0.840871292884458,6.73118548578941,6.27278145129549,5.02811429688381,6.06769951195065,3.57479662968262,2.16161977935053,3.0288075356907,2.28586049280602,3.68342958277663,3.40452764642441,4.13717319057332,-1.32687920901253,3.00085561224887,2.82749086834338,-0.905287743916688,4.48457042143082,2.12987214363875,5.93170510009395,6.08716585796537,4.99985346235235,2.69371972506497,4.57753676695847,4.87395147239704,7.54387681919297,6.47707757801118,5.02781537512419,0.849463911688417,8.02555076396811,3.72559463187235,3.0810405623115,10.7831425367131,0.792949913078701,1.83532517433423
,16,6.57950081028548,4.09300434074657,67.7265334105905,2.54808350397479,9.24012079693375,3.34721359094556,4.73257837382926,4.37740358468,3.11181860519173,0.628405456900509,-0.740420748869838,4.78998219072082,1.71936259656331,1.9795395960241,2.45042004865536,4.67580723294714,3.10697070504148,4.33106869952053,3.72790002479587,4.64514906698378,5.25391275966194,3.27268640583952,-0.729375722463828,2.82913194664297,66.3701268016563,86.9824294771392,3.96004283419506,61.3661276814692,3.15438243195649,2.28040501512078,107.628478794182,4.81111921856746,-2.06074689052866,0.117652515090413,4.45031207597413,-0.379181175891972,5.69575447961006,4.22739926799795,7.61351614394744,0.761613185325132,4.25596076606598,-0.0865042998348144,6.65954399242401,4.24274397984254,4.24408030117502,1.52490560669685,-0.270227886313933,-0.642609006989005,1.9936584313491,-0.45175755307946,4.16301703625322,4.15241505565382,5.50437040863062,2.85796342282174,4.65004127947759,-0.212265658658453,1.59578681273206,6.87669185931418,2.32308313310295,3.46407403837111,4.15717532637473,4.14195448298642,1.92648143342512,-0.787340922979183,4.25615950108977,3.9691074294783,7.40677593673763,5.2795172616411,-4.22040778671635,5.41284086397809,5.259538604108,3.18837271736538,4.44235397863986,2.08966637702815,-3.83364286397136
,17,5.09509977848893,3.98507583795072,68.8235950241465,9.23322667765115,8.41108451269838,6.75039031797451,6.40956869487854,6.82179156827578,7.29699455634955,1.9752943381568,4.87578947744214,6.60457643382233,3.82315534439203,8.25291221999714,4.85751139838158,7.69119479662731,9.14591668295543,6.83594561745485,3.08904067394406,5.4271955055201,5.80494057150327,6.43443728205284,0.38233408255519,2.92134206196442,68.5721744050963,88.7978631831588,5.78837574976978,60.0287402060064,1.39123110058972,4.15127197336369,110.091223506289,17.4237980681892,3.34558213147602,3.11591335650837,3.38737520476343,-1.54100670154594,8.42371331900267,4.70376001804107,9.81868049486957,0.717602138698567,10.6737156582899,0.00839775862141323,4.61941013407159,7.4619769436672,8.11920023253651,4.83266149990641,4.96453318022668,7.77391937119182,4.25230758066118,4.51168411903382,1.57062942315861,4.44749960206764,4.22534245450652,1.75941999048837,3.38560037589014,-0.752174484884108,-1.06829620088456,3.22747268973171,4.11439859816664,6.2171608060803,6.46241360922431,2.95198388228437,4.26281290482984,2.24761096418706,4.77695096078014,7.52784271697328,4.03543205570622,5.19670891457508,0.22903272728081,8.43867283322152,5.16994306304287,4.28742382732389,7.37218183820551,4.90562917131865,-1.62923251475695
,18,4.56865560609594,4.66069335150087,70.3608430600881,5.43422799858172,6.76476677097617,7.0194185797759,3.4610350662665,5.64038207784461,5.6574161296644,2.46284644155821,2.27684224251425,7.56224380517324,3.91895586320425,2.56458073016665,7.13842275800698,7.63834957061363,5.44862405351387,6.0860114678444,1.72845086990947,7.49156466965132,8.58737991884573,5.30175717261363,0.0111470334518344,6.49195471962594,70.0184956169552,88.0301503200985,3.40255786505577,61.5067650900061,4.90811513850849,7.00679012110231,110.627469083609,7.5553776519755,0.613428189597926,2.72992779709875,1.78370459730786,-0.613549100225555,6.09367188578108,7.18605846825722,8.11834775849547,2.49960215251394,9.32626733863754,-0.145588971841789,4.22832797374394,4.84936016003167,7.84228095886374,6.05731340097327,2.66617935888644,3.16051516765992,2.26542877763359,5.32161871528251,-1.46255861074678,4.1554510963615,0.829024358109564,3.59156136653519,2.19354372383805,2.24127306186256,-0.553930635225242,5.71170456375012,3.51699743499967,3.57066928958284,4.58169899787708,1.78017314411136,1.45540120136002,0.431714445493981,3.86719366916395,7.98603741325451,4.90286943365618,4.66574720203334,0.714058195871075,8.41142276082746,7.53680125694245,3.38128542806498,7.42734620942019,0.875757498101393,2.08096036435245
,19,5.10213606026628,3.48350946389291,71.6747279052558,6.22978989779313,9.36316745895283,8.52439589724827,2.0946703363511,2.14573718679094,10.6001220268522,0.628847445574138,4.75562526022759,5.59551248744356,4.11119381042818,6.70475841504185,3.10329342465366,6.36763062668024,5.32326548156107,2.84950732648122,0.805600605644031,4.09922892946497,9.85975745214046,7.94046006411918,-0.304302363352235,8.48271570293537,68.5191828837528,88.3579049492982,2.04469086671315,61.7137043632348,6.12959251636676,3.69241044252476,109.602790713631,11.181123517284,3.2767228146181,2.16968982789558,3.76920912224841,3.43103313951042,8.26776545527036,6.40548661089315,5.92188782740959,2.08247896722787,6.06168929640808,-2.27293583631172,1.45511259511068,6.78435916832723,7.13322904029474,6.26680357677469,0.865702168655389,4.07027022309012,-2.7442342597642,3.90471420418407,0.24385327251548,5.48156615693779,1.39869448685158,0.806813651244738,2.66947056700064,3.99751341476667,-0.0678582976656799,5.07366174249228,6.19292510013429,2.84546598538054,3.66656724648874,2.17822903499609,5.31414821820636,4.3292922745436,5.48785998209632,8.57461910736401,11.0895347645164,2.08126523879264,-1.36239985836801,6.53684327423252,6.82307988925186,6.35483977670583,7.88621724652876,-0.645074112297607,4.52240153407547
,20,4.0063665399839,4.96433697563225,73.6207276452205,3.66725327233826,7.78898755143473,8.75202348917765,5.92274626895278,6.75842056247438,2.66753562662052,-1.56734535850637,5.59612691198845,8.64852926153071,3.00602682317094,2.32343238936073,0.735445342669209,4.62807417265594,6.73874193852862,1.83388443307786,2.37254929244045,3.29379878136797,5.90298966927003,2.98324153588646,1.42591719955408,7.02784300477833,68.7704267447064,88.3053314686736,8.10165687310064,63.707892503739,-0.433227637910022,3.62325854739356,113.090077206602,5.47434915116901,-1.68791309920698,1.336032664301,4.86099744857029,1.45441790563518,3.76471692521682,1.84711528812932,7.44232328137923,1.70819312177809,4.21676254935301,-3.29996158383938,0.484387111995602,4.33928483023692,3.87779982846405,2.95603680569366,-3.74520906880434,1.67939440912414,-0.2631997255844,4.19809690581997,0.501461265228045,1.08208159084734,0.819609959605714,1.4754250059791,-1.85175408829173,4.29046802233006,-3.06284658323602,2.45152126976882,1.30085339476273,3.76531638213646,1.41978057470715,-2.45859670895925,-0.0311476809852138,4.10021999451101,5.25263739700358,8.20505363442635,4.61329934047353,1.21729351855083,-1.32955191119481,6.02764610341001,8.07383069366415,6.89840524181636,3.75061173474796,1.00493388922496,1.88642056182607
,21,7.58341928774234,1.12235457132147,73.6321170082333,4.95632627108216,7.55345390862476,7.04542807236066,5.83841225686683,8.93738292233911,4.75262567298842,5.98582852143545,3.93519345401864,2.27397566517948,1.62993878654197,5.1360995463956,2.35893359347392,3.78365771965355,6.06148057114024,5.07313268688495,-0.731438086165326,4.29920896045269,9.07531839246985,2.09344259011596,3.85697918959931,7.34879753692076,69.6479333270127,93.8190401107722,6.34846283823117,63.5075437664301,4.84251728671552,2.55462808728998,113.893357811092,6.13273518120877,1.90607055434111,3.94339465443682,6.47460321597646,-0.0468839096702141,5.99871658183747,2.52720753269887,5.09342537145494,3.45824909180146,2.58146049162906,-1.90464955806328,2.10239746015213,2.97489609217564,7.90991101914551,4.58735691143511,1.07566011163726,7.13311555110658,2.54279220141507,5.18015164168173,-0.561320158902163,0.0405700186356626,4.72167704309277,6.62627104414241,0.60642684433742,4.03654652699697,-0.731235730972912,4.01266042998486,5.31473741049194,6.0724603132785,3.03738220130026,-0.299876934755957,0.681265028465987,5.41558048076422,2.34163507458425,6.70808648782486,8.59090583176294,0.777330696041645,1.10687742734717,8.023882827134,4.45735230041646,7.27978589896384,2.33319869498837,-1.80821286843866,-1.44120814261487
,22,8.40857505875374,3.47248935435573,74.1721309611523,5.65098484329474,9.06170895641208,7.25961866511716,6.64513156012163,4.39141797958791,6.35120554810874,-0.377068319367027,7.90800400459466,7.22195567532708,4.15519717873121,2.67560145009793,-2.11939005640352,3.21838358249124,4.16996268617186,3.04964532502891,5.26640212400343,5.32168104853054,4.3522107088761,1.74708017867988,7.74235350459639,4.83498056161898,71.7620673375739,89.6836344384192,2.51861443768394,65.1302092379474,1.72148577188409,3.19006455141152,116.508910636394,10.2202334659482,0.924351383576777,6.29555887049355,5.63488519226621,-0.328583676348444,9.6969877634865,1.22384957700297,1.9743028319358,4.24633006691329,4.41229607027071,-2.35987491333026,3.37468172505578,2.91816048832698,5.15582973676101,4.29114746849382,3.01272679385511,3.62450968896928,2.10163283585598,3.71163798128327,-0.232657437450143,4.17363578740105,-0.839673228299034,4.78282666719724,0.855885014996147,6.56689466602484,-4.44977052600098,0.658812215827311,5.79841093551977,8.07625224292906,3.20606107939147,0.316229315049441,2.75946462063303,2.00322152005629,6.31503876651777,7.5081095636906,6.48792577048152,0.743333127483311,3.35934641532958,5.64061211067065,8.15913780614801,7.76417952996462,5.59424332793787,0.0635894492347688,0.320837058208781
,23,6.69694110267574,4.35230362553875,74.4886018048839,2.94434270428837,7.68060119269467,7.19367938134064,7.26431796323686,4.56964512297509,7.33918507291855,1.85512539947104,10.6483555608497,-0.266358802467494,1.2736203766658,5.55476170590828,1.48773000903793,10.1780267653799,5.34643990265522,5.77817846947346,6.03069652776185,4.94687126804911,10.4618832533129,3.65242692428683,1.88814874918398,8.21786179968376,73.1409333765419,92.1381698798582,2.77245908530085,66.9585678395362,0.981130472508994,1.56049471268125,115.77619573072,5.84033022977292,2.68939043984392,4.02479363606244,3.14325406063017,0.40883901215966,5.12911399258928,2.26136635594048,4.0727440227115,2.71247602552921,0.237832933520622,0.315461212433092,2.44019007929637,4.51131654935853,3.5556032141094,2.83190001972434,6.24078055000473,2.4500407794585,3.40556855810792,2.86613802844295,2.82527349296515,2.51596528377331,4.56724529533631,1.66141529506831,4.21633181688276,1.16396250431762,0.0679517862195098,4.38802911125231,3.27263642317939,6.40826413036757,6.9949453802783,0.521225368474916,-0.0827331935215625,4.72395271900723,6.78449063032895,10.6218556087083,5.19595189122492,1.10210484126173,4.31326269214514,5.6978856172359,4.91217531336952,9.52583171045717,5.93791111248902,3.06729597760477,4.30007849116009
,24,6.55977241471601,6.31358059945887,75.6776052203008,1.22544993488737,7.23306134881932,5.23723244151324,7.21360869882119,7.15455678893522,9.9789705819303,4.17126438140031,2.99171584668056,2.91158408518277,5.61704270149949,6.81186473681601,4.02977097370785,5.03953972744785,6.15202238823895,5.59322022314473,3.32234592970508,1.56464890238294,7.74097338514048,4.06140127241542,2.33970505884099,3.66806961623251,75.7938098614929,95.4560401760891,2.00631035725064,67.8812934716878,-0.540131457073585,3.90591372342624,118.159699570028,4.97590795821088,1.77634389006289,1.1351673234667,6.30774090986552,2.46823293867828,3.43577040079072,2.06934382975942,7.89910112252028,3.88881608757492,2.42219658484692,6.9018821781483,3.40047979806332,5.14710569384715,8.63501767503567,1.36946252366397,3.13783971008252,3.94548491226033,2.84519573465377,0.41841545358875,-0.789024551450439,1.20005340110947,4.32500616919697,6.75008926575856,4.56537080492171,2.86164559358531,-1.92683794792674,0.47135040949388,6.78814915876683,9.48954749455697,6.55692776693513,0.472816766249707,0.509889061047033,1.98964529536397,3.52162903451926,9.1146666539139,6.55530085226792,6.81327391119157,3.37725798147812,3.87214601291043,5.17239319579949,-0.0205205097449834,6.96670477169891,-1.34370529154512,2.02913747946741
,25,7.66246795837651,4.66752078914942,75.0981728421095,2.82547861738158,2.91666668039898,4.95304065280789,6.30124464306346,9.86576541176009,5.17734334167108,2.97546146078548,7.4021145930551,4.28109680594298,1.48082972581824,4.32631109539216,0.516698669448033,6.34965716793931,2.36835168209245,4.11990090623976,5.71348268352767,4.57945140083757,5.4557185127137,4.48128492496426,1.96285649514766,4.87542365720537,77.0481149726221,95.3343858102007,1.54870115608946,69.6332234021703,1.52738550483355,-0.671407884297878,121.596524915841,2.8206782699649,1.48544912427042,3.56438215858043,2.90153383145707,1.75933661223917,4.08329307733584,-0.0993818718416151,0.302010699311268,5.26744935663737,2.86796420134669,13.2742719123571,0.0260812607762091,2.62408468521335,8.15809163461836,3.05506349161988,-0.796032600648232,0.75750776390214,4.0119126148179,2.62988323850959,-0.852971673388311,0.52583372025083,4.43464327807897,4.79155961075548,0.659605256073519,4.3439669223194,-4.07071484854669,2.52414267596487,4.37511539746629,8.72536110160854,4.45567459572612,-0.701286449102099,1.20963942220942,3.03374524164701,4.34139991093798,9.40475744527066,7.51619609584441,4.21693753657428,5.97218067552558,4.78861478634462,-0.369347693600503,4.94445621353361,4.69949961100292,-2.05461594385588,2.80514481431101
,26,5.97429665171649,2.51258871606296,74.9821004324323,-1.02237209777195,0.660339944794032,6.20305286710663,-1.09481151092359,2.25100382235587,7.5577671787546,3.29393391317262,5.63905700507939,0.621015634180822,-0.40502064776183,2.65999128551903,6.58779407825796,1.07588516900842,4.94319451849788,4.38963737584027,2.02510296340279,4.64983576977875,3.44457588077739,-0.404928204573935,1.38427124782629,5.06673329053956,77.6537915042281,93.7037758815363,0.664861557248969,70.873330611934,1.76859202669584,-2.57139085171002,121.719713908924,2.98452133284536,0.79270275343606,3.45641228122167,6.03845611346014,0.416147783489578,3.468916470983,-0.291804049135862,2.56890329545877,2.53576320068123,0.910944643097537,9.16113041342669,2.08366005847665,1.92555563275937,-0.347852535959191,2.39563003225521,0.721539556123389,2.73940118811333,0.391509754252183,6.86677120336662,1.17474701088349,3.09857635128446,3.05228211763279,0.16132441186619,0.183679847740223,1.88041785690666,-1.98649961960518,2.15590314007386,3.37178363269595,1.35041387661022,5.58056513136125,0.333086487063156,4.56861883676174,1.56480059288151,3.94174104004787,10.612898306857,3.84789941650433,5.00851523238134,2.19882201366363,1.00046143592817,3.27976841568307,5.66031659606188,3.2782670337906,0.129652688375245,-0.565117234901663
,27,6.84470547228148,5.66081529940584,75.5659532211923,1.95934120554966,7.30076603617727,1.03108384424058,2.9095551173873,7.26995175558204,3.8348232695862,5.64617029432793,5.47455838440465,3.20558837066483,0.754315717704685,1.15624085773698,1.32815685978994,7.29630875702833,-0.534243565332872,3.91217429294284,1.59948178007107,5.2946606817959,3.28747451351592,3.45296903529015,3.12138481077045,5.12655317526969,77.0776760392519,90.8458931216232,2.55147056079022,73.1388827319682,2.83608735802409,3.67867378074106,125.758120803236,3.12607736377458,0.270627519693335,4.83289853894621,1.61074049152649,-2.73199082535302,3.61057665633416,1.56432846820053,3.28856012073265,4.66028768845308,-1.66697103889601,8.28596326124398,2.34000869028932,-1.97242239025627,1.50634523393364,-0.152799401647826,-2.0420208894061,4.39234494609627,-0.193118099386993,3.67451448238444,0.147242735115924,0.998820086810611,6.45074049855339,3.77505090985596,1.72287801826906,1.57581102846734,-0.365411522314389,1.6308541708645,4.49498875623112,1.41534337318035,5.75900346859362,-0.712743251654047,-2.23374871667875,2.81900677363319,3.55731331315292,4.47149962615686,3.80189671775906,7.67483127588275,0.146262968177325,2.46994467090508,-0.386773478027862,0.970806483713659,1.96129449910677,-3.43366842102523,2.32591234268739
,28,1.49671695022425,3.77875293694751,75.8496468048664,2.8292821829591,3.41671987819063,2.6885880031482,3.35586677214224,4.8701960576841,2.05708216178073,0.191901953121487,2.94384104911887,3.89645133490421,1.98349596091202,1.10512103485098,-0.743189263130262,5.41502904068193,4.74003045800009,4.22458449379155,1.96088208730407,2.24087531499708,-0.307795261984211,2.47255780734804,4.28006071232221,4.96912994500644,76.7791759253657,98.0873935910618,-0.951344187246832,73.7244995876998,1.30706342474559,3.57559566720101,122.771707181962,1.61261514979606,2.12737177746294,2.97286549928367,2.94524803113836,-2.46753840593692,3.9312331752576,0.726943699704862,3.32955135922657,3.04351892238446,2.66030704625609,6.03505026065113,2.13965357879215,1.58699580430175,0.869041675025983,1.33897293159407,-0.00177073489476243,3.93691867101779,5.27870775399924,-3.06802751743726,-1.78196983232374,1.9136594912311,-0.405249781003022,2.9564210075232,3.97373999610136,3.21772590883393,-0.204930482207601,1.8598560425321,1.89287371440923,3.29916558024252,2.84160315250301,7.19434177529411,3.39181870600032,4.29169042436706,1.38096262979252,8.18729472214591,3.17259424202848,0.651656235962491,-1.22231509732592,-2.05038372438958,-4.76579133284849,0.234133925363039,2.19030302702322,0.57357755713565,-0.703681259777113
,29,5.60975346384203,-1.07473206598297,77.6892135819594,-1.6783654275705,-0.718678608477148,-1.83445884043522,2.5037310368175,1.04042260132928,2.43975458239584,-0.0278432897471248,-0.3145873886142,3.39857332401107,2.99372411519835,1.84354916661368,3.09536328938975,1.0705598777804,0.478779655319613,5.93707215432596,5.68669287905823,3.66824747633655,4.37513605697723,-2.12005921645914,-0.0405491297447043,1.57911682719805,76.0217339739038,97.4845676208852,2.35964711913221,74.2572769042052,-1.07304534665445,0.0296276589610898,119.240627607173,0.0950647204035704,-3.55107384793473,0.954926547462037,1.00660150732028,3.02220130204296,4.54438575269887,-0.442776482869249,5.23201470565482,2.79535768452479,2.11252723155212,6.23391067960438,0.51464171030193,-2.58106725680454,1.8725150301243,1.19182321585413,1.42296801014481,-0.435817785109066,0.371212436311907,-3.14655330788128,-1.12668189287797,-1.31225849384964,2.81019133338759,1.86062358678237,-1.3545470105405,2.62854520126302,-2.32778349003183,-0.665977224421567,3.8273990580592,-0.621978769427187,1.3843349953504,3.48609873231862,0.960666560178652,2.40273958557282,4.53136557663311,1.93200141374109,3.13955233592742,2.78495087932833,2.11271952540028,-0.0634292827994614,0.65920514698746,0.698841228164383,-0.900949173692879,-5.48175471532704,-1.12811283543624
,30,1.0025143600019,0.869963505191663,77.5844235193223,-5.75648502624563,-3.47811434087407,1.12425769019001,-1.68058978117006,-1.2995094904345,3.33838943598676,-0.851168357407914,3.89524061893053,-2.2306755976997,-1.14891015833655,0.841745385732793,1.07102713702261,3.39038952565033,3.56885314530382,4.7964123245838,-1.81324137415595,-1.81341960021746,-0.780891308503215,-0.647975396593665,3.30908202960609,-2.34931476446445,76.0814598739876,97.4118501049743,-0.286334731074021,75.8052187708806,-2.09201121396518,-0.659704919919932,122.492558353586,-3.00463681933024,1.05865816135019,2.16255143897433,-2.17418655296933,0.914070805107713,2.29399007739039,-2.09733497794969,-0.148406906479522,3.93888819605036,1.51783397633699,3.56445535753301,-1.82111592588308,-1.80021928524457,3.60020899199981,2.03557375243417,2.33802710582268,0.893422144993565,3.40953720470225,0.812452727689561,2.80986342166307,0.672091780462779,3.12429345591772,-0.0561427650022779,2.64331512434774,3.24947630249153,2.85006634828642,1.5912777185481,-1.25562450267171,3.49013697985447,1.04472878746355,2.15002796249883,1.96332234009606,5.99131216133446,-4.4567597225996,3.85985048109296,-2.71682632502825,-1.62003716735308,-1.59852790552122,1.54025480921291,-0.0418921708442213,-0.505530815478323,0.969058776953261,0.839856346778561,0.113600263880471
,31,2.40579164072233,3.95538763965715,78.6587544396086,-1.03536786760515,1.35088301188125,0.258468354295474,2.78040435723779,3.85678806038868,4.69332657062932,1.2812213154757,-2.42086864868861,2.33715244290897,1.81660725032862,1.27963370325779,-2.18285632813422,3.95923027823528,5.9788669923355,5.91208148286887,-0.88882076406253,-0.802347666640344,3.07356810027113,2.69332378709714,-2.04130145873251,-4.72967384100957,75.9958476152196,95.7753239674944,0.936937028602642,77.0144620036197,-2.1053051191293,3.29169870104442,126.522595260751,-3.26629213889419,1.58990141463164,1.5689018025505,3.85055491900857,-0.480114085316927,1.76502084269623,-0.507366116986304,4.34245351985874,-0.200191405692749,-0.127959000559713,2.32626958568244,0.385063074673326,-0.380228296997302,-0.368337163126398,0.748012038285196,2.03018855273649,-2.15789093096873,-0.714461651331931,-0.662576941364932,1.71458465343858,2.85009325791907,1.15516202861954,3.45113211848684,0.0350661644274624,-0.209131565772168,2.56431755102312,-1.94720927723938,1.63389786158405,-3.65882394766868,1.56802643376523,3.26983412967684,-0.160560806421927,-0.7926190802782,4.06274203367775,2.2348179365772,1.42310001635224,0.231617596877186,0.838938020119713,2.35718581816172,0.7737887484368,4.05433632426821,-1.91283752884965,2.12204942673134,1.4997449856196
,32,2.54118970138052,-1.15738815031546,79.2171279018297,-0.719953360317504,-0.778983065591547,-1.24989260097482,-2.65612541541896,-1.302736395789,1.96353047338107,-1.20899416342354,-1.94943962621255,-1.98492736194157,1.26144936503761,-4.30194585545905,0.736042659973009,-0.227490888965804,-0.695997377495132,-0.535170337105228,1.65205782677776,4.44948377584205,-0.298923853647011,-1.72056715671533,0.132791113014264,2.69678894889785,77.0877277321647,96.994921626987,-2.24421898252194,79.1064331898451,0.612441375036269,-0.275773891378321,127.208690086675,-3.25436871705551,1.41496285642734,-2.76212140788357,-0.368077469172476,-0.694432388012956,0.862229754274267,1.53621748509204,-0.126843135059516,3.21404314497977,0.325276053785728,2.94439927189524,1.95377516245389,0.374609657724704,-0.0280828116419798,0.885238871144793,0.284923113719742,1.87822867394789,0.0438573706833267,-1.21784972611931,2.14025635541975,1.22847765067354,0.694679697015999,-1.73804198993003,-0.0278472973518547,1.01529425638228,2.56910694314001,-2.73655418035332,0.692192298954978,-0.935141992350509,3.48671078022926,1.03717899632329,-3.00465481549918,3.09080650333908,-0.552643655013071,1.18788784995422,0.0349040684000101,-0.315597823888311,3.35523271742522,0.64083803223275,0.460591784715689,-2.74970083486642,-0.892510197127649,-1.72614450016954,-1.59970841718723
,33,0.340885037509452,1.41005483468734,80.3373434198441,1.53625232231343,-3.55450005841931,0.521386954970239,-2.03074265740497,1.01626708908952,1.35921311359289,-0.789161899871942,2.33336299827943,0.733215037952959,0.836651836997589,1.28496055474398,0.586515476853037,2.01546900993571,1.05050212166907,0.286208241026543,-0.642163242832339,-5.50353209146169,1.66909635528873,-0.0753178757490787,1.09533515393514,-1.92934869947203,77.3922792491741,98.9459971000356,-2.53774242285454,80.7282445478215,-3.46792988298057,0.695247200665563,126.538744463364,-4.82933426913041,2.02276619404483,-1.8579640408625,-0.369545357903462,0.0308834321585891,-3.09922566390469,0.674401669433792,-0.868949487582995,0.540719695228745,2.4972461827806,0.159754280845391,-0.675319337143264,-3.34856397531848,0.264987884913808,0.572292610042041,-0.95835485107682,-1.78831087237268,1.632880807535,1.26464825263201,1.11887604745789,0.357185179119369,-2.46973374668687,1.77887521436105,1.61885664514602,1.25897973786914,5.73969087781325,0.224136228092448,3.21018876044218,0.883823751621094,4.01939304745838,1.13939983694263,3.2413213465843,-3.48283440455953,0.61571559133472,-4.13970820507393,-2.18449754557741,-2.18031421575552,2.79527428517713,0.109123350440314,-1.05317477167819,1.95753398509623,-2.85415268177576,-1.85530506808982,0.469943483148199
,34,-3.57385304924946,-2.29443327539138,81.6423040801766,-2.50221122727271,-4.6776798456176,-3.76629373753076,-1.65091838031731,0.706536502495965,-2.57528289642642,2.56804583737176,-4.57175597270634,-2.55133783507654,-1.51887845622059,0.961291763345344,0.729212655429819,-0.277240482537763,-0.462190178834589,-5.28280099231552,-3.25863850130736,-2.61501435389755,-0.710224769463366,2.464758683529,0.208789023155077,-4.54383789321946,77.8330781298619,99.415054377454,-0.617910332468,81.6563491760264,1.71238317621692,-2.09492442537885,127.041564393584,-2.19424583729187,0.809266330659284,-1.76862976131952,-2.42544224836183,-0.938506226398658,2.98825512085341,0.19667905295546,-4.80977771050402,1.82068770515934,-2.05785771556475,0.497633406753721,2.6076695403126,-0.00142304252904069,-2.22141134050116,0.914967692150185,0.0436375003228022,2.00909176155483,-0.63970219922976,-0.474438484808161,-0.219861376203426,-3.39523087381576,-1.61396424494478,-0.391193923292121,-2.59119648165188,-2.72347493290545,5.2802886214472,-3.10683098733762,-0.417680048123657,-3.38058173939544,-0.883235248154506,0.857601897629138,2.6896342221894,-0.554517253560334,-3.28846663081868,-1.5694720195429,-5.82248614650962,0.210210020047271,0.352008755793122,-1.80954664995988,-1.759170764396,-1.53248843136089,-6.89675536628056,2.87065985893514,0.803131696162836
