,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,ROX,,Unkn,Blank,-5.65127672851822,,Unknown,Unassigned,False
,A02,ROX,,Unkn,048-1,-2.72459714099068,,Unknown,Unassigned,False
,A03,ROX,,Unkn,048-2,84.390392838184,,Unknown,Unassigned,False
,A04,ROX,,Unkn,014-1,-1.15581805065367,,Unknown,Unassigned,False
,A05,ROX,,Unkn,014-2,-4.36670816363458,,Unknown,Unassigned,False
,A06,ROX,,Unkn,055-1,-4.8566757419223,,Unknown,Unassigned,False
,A07,ROX,,Unkn,055-2,-4.7005604641804,,Unknown,Unassigned,False
,A08,ROX,,Unkn,055-3,-5.39631803596449,,Unknown,Unassigned,False
,A09,ROX,,Unkn,055-4,-6.30877915302444,,Unknown,Unassigned,False
,A10,ROX,,Unkn,055-5,-1.3100185493915,,Unknown,Unassigned,False
,A11,ROX,,Unkn,057-1,-3.10243842469417,,Unknown,Unassigned,False
,A12,ROX,,Unkn,057-2,-2.92142856132641,,Unknown,Unassigned,False
,B01,ROX,,Unkn,057-3,-2.27310623222311,,Unknown,Unassigned,False
,B02,ROX,,Unkn,057-4,-4.39255774006688,,Unknown,Unassigned,False
,B03,ROX,,Unkn,057-5,-1.2190336730645,,Unknown,Unassigned,False
,B04,ROX,,Unkn,058-1,-7.08472098639359,,Unknown,Unassigned,False
,B05,ROX,,Unkn,058-2,-5.88792452672869,,Unknown,Unassigned,False
,B06,ROX,,Unkn,058-3,-4.99809927424412,,Unknown,Unassigned,False
,B07,ROX,,Unkn,058-4,-0.315398608645319,,Unknown,Unassigned,False
,B08,ROX,,Unkn,058-5,-2.75263836044669,,Unknown,Unassigned,False
,B09,ROX,,Unkn,063-1,-6.61765997169396,,Unknown,Unassigned,False
,B10,ROX,,Unkn,063-2,-2.83629565210513,,Unknown,Unassigned,False
,B11,ROX,,Unkn,063-3,-0.835252606668655,,Unknown,Unassigned,False
,B12,ROX,,Unkn,063-4,-3.90863621793769,,Unknown,Unassigned,False
,C01,ROX,,Unkn,063-5,81.5947079807723,,Unknown,Unassigned,False
,C02,ROX,,Unkn,068-1,98.8474072729375,,Unknown,Unassigned,False
,C03,ROX,,Unkn,068-2,-2.15967512912048,,Unknown,Unassigned,False
,C04,ROX,,Unkn,068-3,82.5086116929192,,Unknown,Unassigned,False
,C05,ROX,,Unkn,068-4,-0.604760612727023,,Unknown,Unassigned,False
,C06,ROX,,Unkn,068-5,-1.83478546027172,,Unknown,Unassigned,False
,C07,ROX,,Unkn,074-1,132.084036847171,,Unknown,Unassigned,False
,C08,ROX,,Unkn,074-2,-3.3321662839161,,Unknown,Unassigned,False
,C09,ROX,,Unkn,074-3,-0.239795620489713,,Unknown,Unassigned,False
,C10,ROX,,Unkn,074-4,-1.85839668441804,,Unknown,Unassigned,False
,C11,ROX,,Unkn,074-5,-2.50302892939253,,Unknown,Unassigned,False
,C12,ROX,,Unkn,078-1,1.23194051463215,,Unknown,Unassigned,False
,D01,ROX,,Unkn,078-2,-6.45343809541073,,Unknown,Unassigned,False
,D02,ROX,,Unkn,078-3,-1.72873354729963,,Unknown,Unassigned,False
,D03,ROX,,Unkn,078-4,-4.62181574859951,,Unknown,Unassigned,False
,D04,ROX,,Unkn,078-5,-4.1095365381213,,Unknown,Unassigned,False
,D05,ROX,,Unkn,093-1,-3.8161220031041,,Unknown,Unassigned,False
