System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	H₂O_(mmol_mol⁻¹)	H₂O_(°C)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	H₂O_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2022-02-23	16:9:25	1.71807	9.11470e-2	-4.55825e1	5.15667e1	1.13478e2	5.8573484e-4	9.6380710e-4	1.2059648e1	1.0804058	
2022-02-23	16:9:25	1.76669	8.93919e-2	-4.57578e1	5.15667e1	1.13484e2	6.0230493e-4	9.4544887e-4	1.2058808e1	1.0803749	
2022-02-23	16:9:26	1.75914	9.05493e-2	-4.56420e1	5.15634e1	1.13478e2	5.9968233e-4	9.5754861e-4	1.2069718e1	1.0804046	
2022-02-23	16:9:26	1.75914	9.05493e-2	-4.56420e1	5.15634e1	1.13478e2	5.9968233e-4	9.5754861e-4	1.2069718e1	1.0804046	
2022-02-23	16:9:27	1.74804	8.80885e-2	-4.58908e1	5.15634e1	1.13479e2	5.9592723e-4	9.3173980e-4	1.2058808e1	1.0803986	
2022-02-23	16:9:27	1.84651	9.36805e-2	-4.53339e1	5.15634e1	1.13478e2	6.2942504e-4	9.9039077e-4	1.2057969e1	1.0804022	
2022-02-23	16:9:28	1.60260	9.11914e-2	-4.55781e1	5.15634e1	1.13478e2	5.4645538e-4	9.6428394e-4	1.2058808e1	1.0804046	
2022-02-23	16:9:28	1.77178	9.04199e-2	-4.56552e1	5.15600e1	1.13475e2	6.0397386e-4	9.5617771e-4	1.2057969e1	1.0804177	
2022-02-23	16:9:29	1.83597	9.02856e-2	-4.56682e1	5.15600e1	1.13480e2	6.2584877e-4	9.5480680e-4	1.2059648e1	1.0803962	
2022-02-23	16:9:29	1.83597	9.02856e-2	-4.56682e1	5.15600e1	1.13480e2	6.2584877e-4	9.5480680e-4	1.2059648e1	1.0803962	
2022-02-23	16:9:30	1.72708	9.06594e-2	-4.56312e1	5.15634e1	1.13475e2	5.8877468e-4	9.5868110e-4	1.2057130e1	1.0804177	
2022-02-23	16:9:30	1.77087	9.07898e-2	-4.56183e1	5.15600e1	1.13475e2	6.0367584e-4	9.6005201e-4	1.2057969e1	1.0804213	
2022-02-23	16:9:31	1.81968	9.15927e-2	-4.55387e1	5.15600e1	1.13472e2	6.2024593e-4	9.6845626e-4	1.2060487e1	1.0804308	
2022-02-23	16:9:31	1.81060	9.32500e-2	-4.53760e1	5.15600e1	1.13476e2	6.1720609e-4	9.8586082e-4	1.2056291e1	1.0804165	
2022-02-23	16:9:32	1.75653	9.01950e-2	-4.56779e1	5.15600e1	1.13472e2	5.9878826e-4	9.5379352e-4	1.2066361e1	1.0804320	
2022-02-23	16:9:32	1.75653	9.01950e-2	-4.56779e1	5.15600e1	1.13472e2	5.9878826e-4	9.5379352e-4	1.2066361e1	1.0804320	
2022-02-23	16:9:33	1.68171	8.94955e-2	-4.57481e1	5.15634e1	1.13474e2	5.7333707e-4	9.4646215e-4	1.2070558e1	1.0804225	
2022-02-23	16:9:33	1.68171	8.94955e-2	-4.57481e1	5.15634e1	1.13474e2	5.7333707e-4	9.4646215e-4	1.2070558e1	1.0804225	
2022-02-23	16:9:34	1.91396	9.01420e-2	-4.56830e1	5.15634e1	1.13476e2	6.5231323e-4	9.5325708e-4	1.2059648e1	1.0804153	
2022-02-23	16:9:34	1.70053	8.98000e-2	-4.57178e1	5.15634e1	1.13470e2	5.7971477e-4	9.4962120e-4	1.2071397e1	1.0804427	
2022-02-23	16:9:35	1.53809	8.92346e-2	-4.57746e1	5.15634e1	1.13474e2	5.2446126e-4	9.4372034e-4	1.2062165e1	1.0804249	
2022-02-23	16:9:35	1.72909	8.91633e-2	-4.57820e1	5.15634e1	1.13471e2	5.8943033e-4	9.4294548e-4	1.2057130e1	1.0804404	
2022-02-23	16:9:36	1.72909	8.91633e-2	-4.57820e1	5.15634e1	1.13471e2	5.8943033e-4	9.4294548e-4	1.2057130e1	1.0804404	
2022-02-23	16:9:36	1.61142	8.83999e-2	-4.58595e1	5.15634e1	1.13473e2	5.4943561e-4	9.3495845e-4	1.2059648e1	1.0804272	
2022-02-23	16:9:37	1.73117	9.05929e-2	-4.56380e1	5.15634e1	1.13473e2	5.9014558e-4	9.5796585e-4	1.2062165e1	1.0804272	
2022-02-23	16:9:37	1.72126	8.97554e-2	-4.57220e1	5.15567e1	1.13474e2	5.8680772e-4	9.4920396e-4	1.2058808e1	1.0804249	
2022-02-23	16:9:38	1.73712	8.78655e-2	-4.59142e1	5.15600e1	1.13473e2	5.9217214e-4	9.2935562e-4	1.2062165e1	1.0804296	
2022-02-23	16:9:38	1.97565	8.93744e-2	-4.57607e1	5.15667e1	1.13471e2	6.7323446e-4	9.4515085e-4	1.2061326e1	1.0804404	
2022-02-23	16:9:39	1.97565	8.93744e-2	-4.57607e1	5.15667e1	1.13471e2	6.7323446e-4	9.4515085e-4	1.2061326e1	1.0804404	
2022-02-23	16:9:39	1.74940	8.97951e-2	-4.57184e1	5.15634e1	1.13469e2	5.9634447e-4	9.4956159e-4	1.2060487e1	1.0804475	
2022-02-23	16:9:40	1.80031	9.05751e-2	-4.56402e1	5.15667e1	1.13468e2	6.1362981e-4	9.5772743e-4	1.2058808e1	1.0804511	
2022-02-23	16:9:40	1.73352	8.89628e-2	-4.58027e1	5.15667e1	1.13467e2	5.9092044e-4	9.4079971e-4	1.2068879e1	1.0804594	
2022-02-23	16:9:41	1.59150	9.05104e-2	-4.56465e1	5.15634e1	1.13470e2	5.4264068e-4	9.5707178e-4	1.2071397e1	1.0804439	
2022-02-23	16:9:41	1.74298	9.41885e-2	-4.52856e1	5.15634e1	1.13469e2	5.9413909e-4	9.9563598e-4	1.2069718e1	1.0804463	
2022-02-23	16:9:42	1.74298	9.41885e-2	-4.52856e1	5.15634e1	1.13469e2	5.9413909e-4	9.9563598e-4	1.2069718e1	1.0804463	
2022-02-23	16:9:42	1.71312	8.84414e-2	-4.58554e1	5.15634e1	1.13471e2	5.8400630e-4	9.3537569e-4	1.2062165e1	1.0804380	
2022-02-23	16:9:43	1.64460	8.95728e-2	-4.57406e1	5.15667e1	1.13471e2	5.6070089e-4	9.4723701e-4	1.2064683e1	1.0804380	
2022-02-23	16:9:43	1.57305	9.29219e-2	-4.54081e1	5.15600e1	1.13473e2	5.3638219e-4	9.8240375e-4	1.2057130e1	1.0804261	
2022-02-23	16:9:44	1.80412	9.13972e-2	-4.55583e1	5.15634e1	1.13470e2	6.1494112e-4	9.6637010e-4	1.2058808e1	1.0804451	
2022-02-23	16:9:44	1.70683	9.00307e-2	-4.56944e1	5.15634e1	1.13473e2	5.8186054e-4	9.5206499e-4	1.2060487e1	1.0804296	
2022-02-23	16:9:45	1.71736	9.07600e-2	-4.56215e1	5.15667e1	1.13472e2	5.8543682e-4	9.5969438e-4	1.2059648e1	1.0804356	
2022-02-23	16:9:45	1.93860	9.02152e-2	-4.56762e1	5.15600e1	1.13468e2	6.6065788e-4	9.5397233e-4	1.2058808e1	1.0804511	
2022-02-23	16:9:46	1.78154	9.33993e-2	-4.53621e1	5.15634e1	1.13468e2	6.0725212e-4	9.8735094e-4	1.2058808e1	1.0804523	
2022-02-23	16:9:46	2.19511	8.99275e-2	-4.57051e1	5.15667e1	1.13468e2	7.4779987e-4	9.5093250e-4	1.2070558e1	1.0804523	
2022-02-23	16:9:47	1.70964	9.02759e-2	-4.56845e1	5.15667e1	1.13288e2	5.8180093e-4	9.5307826e-4	1.2057969e1	1.0813078	
2022-02-23	16:9:47	9.44250e-1	9.46002e-2	-4.52602e1	5.15667e1	1.13292e2	3.2168626e-4	9.9837779e-4	1.2069718e1	1.0812923	
2022-02-23	16:9:48	1.51656	9.31537e-2	-4.53989e1	5.15667e1	1.13305e2	5.1629543e-4	9.8335742e-4	1.2058808e1	1.0812268	
