System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	H₂O_(mmol_mol⁻¹)	H₂O_(°C)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	H₂O_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2022-03-15	10:31:04	2.81388e-1	1.72647e-1	-3.95175e1	5.15634e1	1.14741e2	9.7274780e-5	1.8327832e-3	1.2032792e1	1.0744320	
2022-03-15	10:31:05	1.92204e-1	1.72712e-1	-3.95135e1	5.15600e1	1.14746e2	6.6459178e-5	1.8335580e-3	1.2034471e1	1.0744110	
2022-03-15	10:31:05	-2.51412e-2	1.78660e-1	-3.91869e1	5.15667e1	1.14748e2	-8.7022781e-6	1.8957257e-3	1.2047898e1	1.0743992	
2022-03-15	10:31:06	2.31482e-1	1.75840e-1	-3.93404e1	5.15634e1	1.14748e2	8.0049037e-5	1.8662810e-3	1.2047059e1	1.0743992	
2022-03-15	10:31:06	3.32399e-1	1.75604e-1	-3.93535e1	5.15634e1	1.14746e2	1.1491775e-4	1.8637776e-3	1.2036149e1	1.0744086	
2022-03-15	10:31:07	2.24480e-1	1.75769e-1	-3.93445e1	5.15600e1	1.14745e2	7.7605247e-5	1.8655061e-3	1.2034471e1	1.0744132	
2022-03-15	10:31:07	2.24480e-1	1.75769e-1	-3.93445e1	5.15600e1	1.14745e2	7.7605247e-5	1.8655061e-3	1.2034471e1	1.0744132	
2022-03-15	10:31:08	1.80992e-1	1.76568e-1	-3.93005e1	5.15600e1	1.14749e2	6.2584877e-5	1.8739104e-3	1.2037827e1	1.0743981	
2022-03-15	10:31:08	3.77449e-1	1.77714e-1	-3.92380e1	5.15634e1	1.14750e2	1.3047456e-4	1.8858909e-3	1.2043702e1	1.0743911	
2022-03-15	10:31:09	4.45777e-1	1.75321e-1	-3.93685e1	5.15667e1	1.14753e2	1.5407800e-4	1.8609166e-3	1.2036149e1	1.0743758	
2022-03-15	10:31:09	1.25197e-1	1.79848e-1	-3.91227e1	5.15667e1	1.14751e2	4.3272972e-5	1.9081830e-3	1.2044541e1	1.0743863	
