System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	H₂O_(mmol_mol⁻¹)	H₂O_(°C)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	H₂O_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2022-02-19	13:45:09	3.34276e-1	1.58747e-1	-4.0625e1	5.15634e1	1.11151e2	1.1163949e-4	1.6345381e-3	1.2098252e1	1.0517210	
2022-02-19	13:45:09	3.38230e-1	1.58886e-1	-4.06169e1	5.15634e1	1.11149e2	1.1295080e-4	1.6359090e-3	1.2102448e1	1.0517792	
2022-02-19	13:45:10	3.38230e-1	1.58886e-1	-4.06169e1	5.15634e1	1.11149e2	1.1295080e-4	1.6359090e-3	1.2102448e1	1.0517792	
2022-02-19	13:45:10	3.92744e-1	1.60446e-1	-4.05241e1	5.15634e1	1.11145e2	1.3113021e-4	1.6517043e-3	1.2087342e1	1.0516660	
2022-02-19	13:45:11	3.89568e-1	1.61274e-1	-4.04750e1	5.15634e1	1.11145e2	1.3005733e-4	1.6601085e-3	1.2089021e1	1.0515908	
2022-02-19	13:45:11	4.50432e-1	1.60830e-1	-4.05012e1	5.15600e1	1.11146e2	1.5038251e-4	1.6556382e-3	1.2086503e1	1.0516415	
2022-02-19	13:45:12	3.40564e-1	1.59933e-1	-4.05548e1	5.15634e1	1.11143e2	1.1372566e-4	1.6464591e-3	1.2089860e1	1.0516952	
2022-02-19	13:45:12	3.45753e-1	1.59100e-1	-4.06045e1	5.15667e1	1.11143e2	1.1545419e-4	1.6379952e-3	1.2086503e1	1.0516453	
2022-02-19	13:45:13	3.45753e-1	1.59100e-1	-4.06045e1	5.15667e1	1.11143e2	1.1545419e-4	1.6379952e-3	1.2086503e1	1.0516453	
2022-02-19	13:45:13	3.45428e-1	1.59424e-1	-4.05848e1	5.15667e1	1.11147e2	1.1533498e-4	1.6413331e-3	1.2087342e1	1.0516566	
2022-02-19	13:45:14	3.72325e-1	1.60282e-1	-4.05338e1	5.15634e1	1.11145e2	1.2433528e-4	1.6500353e-3	1.2099092e1	1.0516951	
2022-02-19	13:45:14	4.48164e-1	1.61514e-1	-4.04612e1	5.15600e1	1.11141e2	1.4960765e-4	1.6624927e-3	1.2092378e1	1.0517035	
2022-02-19	13:45:15	3.05303e-1	1.58500e-1	-4.06408e1	5.15634e1	1.11139e2	1.0192394e-4	1.6318559e-3	1.2088181e1	1.0515565	
2022-02-19	13:45:15	1.84170e-1	1.56601e-1	-4.07555e1	5.15667e1	1.11138e2	6.1511993e-5	1.6125440e-3	1.2091538e1	1.0517060	
