System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	H₂O_(mmol_mol⁻¹)	H₂O_(°C)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	H₂O_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2022-03-10	10:49:13	1.53964e-1	1.19663e-1	-4.31024e1	5.15600e1	1.13290e2	5.2511692e-5	1.2601017e-3	1.2001739e1	1.0813007	
2022-03-10	10:49:13	1.03289e-1	1.20815e-1	-4.30135e1	5.15634e1	1.13289e2	3.5226345e-5	1.2720823e-3	1.2005096e1	1.0813043	
2022-03-10	10:49:14	1.40682e-1	1.16764e-1	-4.33296e1	5.15667e1	1.13292e2	4.7981739e-5	1.2298822e-3	1.1998382e1	1.0812911	
2022-03-10	10:49:14	2.78340e-1	1.17620e-1	-4.32622e1	5.15701e1	1.13289e2	9.4890594e-5	1.2387633e-3	1.2005935e1	1.0813055	
2022-03-10	10:49:15	3.87235e-1	1.21791e-1	-4.29383e1	5.15701e1	1.13294e2	1.3202428e-4	1.2822747e-3	1.2000900e1	1.0812828	
2022-03-10	10:49:15	5.13774e-1	1.18986e-1	-4.31550e1	5.15701e1	1.13290e2	1.7511844e-4	1.2530088e-3	1.2007614e1	1.0813007	
2022-03-10	10:49:16	4.59379e-1	1.18488e-1	-4.31940e1	5.15667e1	1.13289e2	1.5658140e-4	1.2478232e-3	1.2000061e1	1.0813055	
2022-03-10	10:49:16	3.53330e-1	1.20909e-1	-4.30059e1	5.15667e1	1.13293e2	1.2046098e-4	1.2730956e-3	1.2006775e1	1.0812876	
2022-03-10	10:49:17	4.31176e-1	1.18089e-1	-4.32250e1	5.15634e1	1.13292e2	1.4698505e-4	1.2437105e-3	1.2011810e1	1.0812935	
2022-03-10	10:49:17	4.08229e-1	1.17655e-1	-4.32588e1	5.15634e1	1.13296e2	1.3917684e-4	1.2392401e-3	1.2000061e1	1.0812697	
2022-03-10	10:49:18	4.08229e-1	1.17655e-1	-4.32588e1	5.15634e1	1.13296e2	1.3917684e-4	1.2392401e-3	1.2000061e1	1.0812697	
2022-03-10	10:49:18	4.30013e-1	1.16791e-1	-4.33274e1	5.15667e1	1.13293e2	1.4656782e-4	1.2301802e-3	1.2001739e1	1.0812876	
2022-03-10	10:49:19	4.18536e-1	1.18935e-1	-4.31588e1	5.15634e1	1.13293e2	1.4269351e-4	1.2525320e-3	1.2000900e1	1.0812888	
2022-03-10	10:49:19	4.39408e-1	1.16521e-1	-4.33488e1	5.15634e1	1.13293e2	1.4978647e-4	1.2273788e-3	1.2004257e1	1.0812864	
