System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	H₂O_(mmol_mol⁻¹)	H₂O_(°C)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	H₂O_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2022-01-13	12:43:17	-2.62992e-1	2.81442e-1	-3.51636e1	5.15667e1	1.09606e2	-8.6545944e-5	2.8278231e-3	1.2026916e1	9.4523000e-1	
2022-01-13	12:43:18	-4.50779e-1	2.79554e-1	-3.52311e1	5.15634e1	1.09607e2	-1.4841556e-4	2.8093457e-3	1.2031953e1	9.4512224e-1	
2022-01-13	12:43:18	-3.18811e-2	2.95465e-1	-3.46741e1	5.15600e1	1.09606e2	-1.0490417e-5	2.9652714e-3	1.2021042e1	9.4506597e-1	
2022-01-13	12:43:19	-1.47019e-1	2.78087e-1	-3.52843e1	5.15600e1	1.09602e2	-4.8398971e-5	2.7948617e-3	1.2021881e1	9.4511022e-1	
2022-01-13	12:43:19	-1.47019e-1	2.78087e-1	-3.52843e1	5.15600e1	1.09602e2	-4.8398971e-5	2.7948617e-3	1.2021881e1	9.4511022e-1	
2022-01-13	12:43:20	-2.08634e-1	2.75993e-1	-3.53598e1	5.15634e1	1.09606e2	-6.8664550e-5	2.7743577e-3	1.2024399e1	9.4507532e-1	
2022-01-13	12:43:20	-1.74943e-1	2.82297e-1	-3.51332e1	5.15600e1	1.09605e2	-5.7578086e-5	2.8362274e-3	1.2023559e1	9.4512147e-1	
2022-01-13	12:43:21	-5.61149e-2	2.81409e-1	-3.51653e1	5.15600e1	1.09600e2	-1.8477439e-5	2.8274059e-3	1.2031114e1	9.4481563e-1	
2022-01-13	12:43:21	-1.04646e-1	2.79481e-1	-3.52343e1	5.15634e1	1.09600e2	-3.4451484e-5	2.8084516e-3	1.2022720e1	9.4508972e-1	
2022-01-13	12:43:22	1.41663e-1	2.83683e-1	-3.50844e1	5.15634e1	1.09601e2	4.6610832e-5	2.8496980e-3	1.2026077e1	9.4503202e-1	
2022-01-13	12:43:22	1.41663e-1	2.83683e-1	-3.50844e1	5.15634e1	1.09601e2	4.6610832e-5	2.8496980e-3	1.2026077e1	9.4503202e-1	
2022-01-13	12:43:23	-1.35878e-1	2.80770e-1	-3.51881e1	5.15667e1	1.09601e2	-4.4703483e-5	2.8210878e-3	1.2031953e1	9.4491910e-1	
2022-01-13	12:43:23	-2.64029e-1	2.80073e-1	-3.52129e1	5.15667e1	1.09602e2	-8.6903572e-5	2.8142929e-3	1.2025238e1	9.4473381e-1	
2022-01-13	12:43:24	-9.92692e-2	2.83154e-1	-3.51035e1	5.15634e1	1.09597e2	-3.2663345e-5	2.8443932e-3	1.2026077e1	9.4478998e-1	
2022-01-13	12:43:24	-1.59407e-2	2.81588e-1	-3.51591e1	5.15634e1	1.09598e2	-5.2452087e-6	2.8290748e-3	1.2024399e1	9.4488801e-1	
2022-01-13	12:43:25	-1.74623e-1	2.79284e-1	-3.52416e1	5.15667e1	1.09597e2	-5.7458877e-5	2.8064250e-3	1.2024399e1	9.4492263e-1	
2022-01-13	12:43:25	-1.74623e-1	2.79284e-1	-3.52416e1	5.15667e1	1.09597e2	-5.7458877e-5	2.8064250e-3	1.2024399e1	9.4492263e-1	
2022-01-13	12:43:26	-1.50326e-1	2.79072e-1	-3.52493e1	5.15667e1	1.09597e2	-4.9471855e-5	2.8043389e-3	1.2027755e1	9.4487152e-1	
2022-01-13	12:43:26	-1.14819e-1	2.81913e-1	-3.51478e1	5.15634e1	1.09595e2	-3.7789344e-5	2.8321743e-3	1.2026077e1	9.4477767e-1	
2022-01-13	12:43:27	2.99421e-1	2.77656e-1	-3.53006e1	5.15634e1	1.09594e2	9.8466873e-5	2.7903914e-3	1.2028595e1	9.3610076e-1	
2022-01-13	12:43:27	-2.62275e-1	2.83113e-1	-3.51313e1	5.15600e1	1.09309e2	-8.6069107e-5	2.8365850e-3	1.2026077e1	9.3225250e-1	
2022-01-13	12:43:28	-1.04495	2.90815e-1	-3.48540e1	5.15634e1	1.09389e2	-3.4356117e-4	2.9139518e-3	1.2024399e1	9.3689289e-1	
2022-01-13	12:43:28	-1.04495	2.90815e-1	-3.48540e1	5.15634e1	1.09389e2	-3.4356117e-4	2.9139518e-3	1.2024399e1	9.3689289e-1	
2022-01-13	12:43:29	-3.08661e-1	2.84550e-1	-3.50669e1	5.15634e1	1.09458e2	-1.0144710e-4	2.8544664e-3	1.2040345e1	9.4065732e-1	
2022-01-13	12:43:29	-6.91905	2.82574e-1	-3.51247e1	5.15634e1	1.09591e2	-2.2975206e-3	2.8385519e-3	1.2036149e1	9.7189760e-1	
2022-01-13	12:43:30	7.72343e2	1.03078	-2.11040e1	5.15600e1	1.10958e2	1.4051586e-1	9.8944301e-3	1.2021042e1	1.0226142	
2022-01-13	12:43:30	5.77087e3	2.80550	-8.98527	5.15634e1	1.11046e2	3.7516374e-1	2.4184942e-2	1.2026916e1	1.0244882	
2022-01-13	12:43:31	5.26265e3	2.89268	-8.58695	5.15667e1	1.11108e2	3.6339263e-1	2.4836063e-2	1.2023559e1	1.0245151	
2022-01-13	12:43:31	5.26265e3	2.89268	-8.58695	5.15667e1	1.11108e2	3.6339263e-1	2.4836063e-2	1.2023559e1	1.0245151	
2022-01-13	12:43:32	3.19504e3	2.18840	-1.21044e1	5.15667e1	1.11117e2	2.9809193e-1	1.9531906e-2	1.2024399e1	1.0069031	
2022-01-13	12:43:32	1.91821e3	1.47686	-1.69844e1	5.15600e1	1.10206e2	2.3295629e-1	1.3659298e-2	1.2029434e1	9.6829824e-1	
2022-01-13	12:43:33	2.59523e2	4.33232e-1	-3.07050e1	5.15667e1	1.09956e2	6.5019073e-2	4.3123960e-3	1.2025238e1	9.5887527e-1	
2022-01-13	12:43:33	-5.77977e1	1.63537e-1	-4.04575e1	5.15667e1	1.09809e2	-2.0691037e-2	1.6628503e-3	1.2022720e1	9.5291299e-1	
2022-01-13	12:43:34	-4.74851e1	2.20882e-1	-3.75584e1	5.15634e1	1.09720e2	-1.6723155e-2	2.2330880e-3	1.2025238e1	9.4914951e-1	
2022-01-13	12:43:34	-4.74851e1	2.20882e-1	-3.75584e1	5.15634e1	1.09720e2	-1.6723155e-2	2.2330880e-3	1.2025238e1	9.4914951e-1	
2022-01-13	12:43:35	-1.74400e1	2.65182e-1	-3.57549e1	5.15600e1	1.09657e2	-5.8792829e-3	2.6693940e-3	1.2022720e1	9.4685831e-1	
2022-01-13	12:43:35	2.00574	2.88976e-1	-3.48976e1	5.15634e1	1.09609e2	6.5821409e-4	2.9017925e-3	1.2021881e1	9.4448499e-1	
2022-01-13	12:43:36	3.98258	2.87212e-1	-3.49609e1	5.15634e1	1.09591e2	1.3032555e-3	2.8840303e-3	1.2021881e1	9.4410209e-1	
2022-01-13	12:43:36	4.99625	2.87732e-1	-3.49438e1	5.15600e1	1.09580e2	1.6326308e-3	2.8888583e-3	1.2035310e1	9.4375267e-1	
2022-01-13	12:43:37	5.52982	2.88455e-1	-3.49192e1	5.15634e1	1.09572e2	1.8055438e-3	2.8957128e-3	1.2026916e1	9.4360799e-1	
2022-01-13	12:43:37	5.52982	2.88455e-1	-3.49192e1	5.15634e1	1.09572e2	1.8055438e-3	2.8957128e-3	1.2026916e1	9.4360799e-1	
2022-01-13	12:43:38	5.42077	2.89053e-1	-3.48986e1	5.15634e1	1.09569e2	1.7701387e-3	2.9014945e-3	1.2024399e1	9.4331703e-1	
2022-01-13	12:43:38	5.15975	2.85801e-1	-3.50128e1	5.15634e1	1.09566e2	1.6854405e-3	2.8695464e-3	1.2035310e1	9.4312143e-1	
2022-01-13	12:43:39	4.99923	2.88809e-1	-3.49075e1	5.15634e1	1.09565e2	1.6333460e-3	2.8989911e-3	1.2026916e1	9.4313621e-1	
2022-01-13	12:43:39	4.76411	2.87517e-1	-3.49530e1	5.15634e1	1.09561e2	1.5569329e-3	2.8862357e-3	1.2024399e1	9.4322471e-1	
2022-01-13	12:43:40	4.44645	2.83719e-1	-3.50867e1	5.15634e1	1.09562e2	1.4537572e-3	2.8490424e-3	1.2036149e1	9.4325284e-1	
2022-01-13	12:43:40	4.44645	2.83719e-1	-3.50867e1	5.15634e1	1.09562e2	1.4537572e-3	2.8490424e-3	1.2036149e1	9.4325284e-1	
2022-01-13	12:43:41	3.64233	2.85633e-1	-3.50192e1	5.15634e1	1.09560e2	1.1920928e-3	2.8677582e-3	1.2027755e1	9.4333372e-1	
2022-01-13	12:43:41	3.38250	2.87304e-1	-3.49605e1	5.15634e1	1.09561e2	1.1074542e-3	2.8841495e-3	1.2028595e1	9.4313030e-1	
2022-01-13	12:43:42	3.16527	2.88319e-1	-3.49248e1	5.15667e1	1.09563e2	1.0366439e-3	2.8941035e-3	1.2027755e1	9.4329261e-1	
2022-01-13	12:43:42	2.71477	2.86565e-1	-3.49864e1	5.15667e1	1.09561e2	8.8959932e-4	2.8768777e-3	1.2024399e1	9.4332008e-1	
2022-01-13	12:43:43	2.67201	2.84154e-1	-3.50715e1	5.15667e1	1.09560e2	8.7565183e-4	2.8532147e-3	1.2025238e1	9.4308433e-1	
2022-01-13	12:43:43	2.67201	2.84154e-1	-3.50715e1	5.15667e1	1.09560e2	8.7565183e-4	2.8532147e-3	1.2025238e1	9.4308433e-1	
2022-01-13	12:43:44	2.03917	2.83734e-1	-3.50862e1	5.15634e1	1.09561e2	6.6882371e-4	2.8491616e-3	1.2026916e1	9.4306955e-1	
