System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	H₂O_(mmol_mol⁻¹)	H₂O_(°C)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	H₂O_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2022-01-11	18:55:21	-1.47024	4.15560e-1	-3.10717e1	3.76515e1	1.10684e2	-5.1188468e-4	4.3498873e-3	1.1719753e1	9.7074728e-1	
2022-01-11	18:55:22	-1.64666	4.18664e-1	-3.09940e1	3.76724e1	1.10684e2	-5.7339668e-4	4.3809413e-3	1.1736538e1	9.7080478e-1	
2022-01-11	18:55:22	-1.75496	4.19766e-1	-3.09663e1	3.76934e1	1.10686e2	-6.1118602e-4	4.3918490e-3	1.1733181e1	9.7073001e-1	
2022-01-11	18:55:23	-1.84098	4.17957e-1	-3.10115e1	3.77379e1	1.10685e2	-6.4110755e-4	4.3729543e-3	1.1724789e1	9.7117700e-1	
2022-01-11	18:55:23	-1.82016	4.15472e-1	-3.10738e1	3.77569e1	1.10685e2	-6.3383579e-4	4.3476223e-3	1.1727306e1	9.7114048e-1	
2022-01-11	18:55:24	-1.82016	4.15472e-1	-3.10738e1	3.77569e1	1.10685e2	-6.3383579e-4	4.3476223e-3	1.1727306e1	9.7114048e-1	
2022-01-11	18:55:24	-1.93399	4.13845e-1	-3.11149e1	3.77780e1	1.10684e2	-6.7353248e-4	4.3308734e-3	1.1734020e1	9.7123107e-1	
2022-01-11	18:55:25	-2.00986	4.13663e-1	-3.11193e1	3.77989e1	1.10687e2	-6.9999694e-4	4.3288469e-3	1.1719753e1	9.7143201e-1	
2022-01-11	18:55:25	-1.87411	4.13013e-1	-3.11356e1	3.78201e1	1.10688e2	-6.5255165e-4	4.3220520e-3	1.1727306e1	9.7165832e-1	
2022-01-11	18:55:26	-1.92317	4.09725e-1	-3.12187e1	3.78623e1	1.10691e2	-6.6959857e-4	4.2883753e-3	1.1734020e1	9.7159948e-1	
2022-01-11	18:55:26	-1.88508	4.11524e-1	-3.11732e1	3.78834e1	1.10689e2	-6.5624713e-4	4.3061971e-3	1.1721432e1	9.7157173e-1	
2022-01-11	18:55:27	-1.88508	4.11524e-1	-3.11732e1	3.78834e1	1.10689e2	-6.5624713e-4	4.3061971e-3	1.1721432e1	9.7157173e-1	
2022-01-11	18:55:27	-1.95802	4.10261e-1	-3.12054e1	3.79066e1	1.10688e2	-6.8163871e-4	4.2930841e-3	1.1728985e1	9.7166347e-1	
2022-01-11	18:55:28	-1.85810	4.09009e-1	-3.12373e1	3.79300e1	1.10687e2	-6.4671039e-4	4.2800903e-3	1.1730663e1	9.7149534e-1	
2022-01-11	18:55:28	-1.60778	4.12577e-1	-3.11470e1	3.79512e1	1.10684e2	-5.5932998e-4	4.3157339e-3	1.1737377e1	9.7145948e-1	
2022-01-11	18:55:29	-2.20987	4.08035e-1	-3.12624e1	3.79914e1	1.10685e2	-7.6937675e-4	4.2693614e-3	1.1724789e1	9.7143030e-1	
2022-01-11	18:55:29	-2.15474	4.24212e-1	-3.08560e1	3.80084e1	1.10686e2	-7.5006484e-4	4.4323801e-3	1.1732342e1	9.7147455e-1	
2022-01-11	18:55:30	-2.15474	4.24212e-1	-3.08560e1	3.80084e1	1.10686e2	-7.5006484e-4	4.4323801e-3	1.1732342e1	9.7147455e-1	
2022-01-11	18:55:30	-1.98814	4.26584e-1	-3.07973e1	3.80317e1	1.10690e2	-6.9189071e-4	4.4561028e-3	1.1730663e1	9.7159109e-1	
2022-01-11	18:55:31	-2.13454	4.10175e-1	-3.12076e1	3.80552e1	1.10687e2	-7.4291229e-4	4.2902231e-3	1.1740734e1	9.7161388e-1	
2022-01-11	18:55:31	-2.14125	4.10024e-1	-3.12120e1	3.80765e1	1.10682e2	-7.4517726e-4	4.2881965e-3	1.1726467e1	9.7148466e-1	
