System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	H₂O_(mmol_mol⁻¹)	H₂O_(°C)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	H₂O_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2022-03-16	11:52:36	5.73866e-1	1.37761e-1	-4.16280e1	5.15634e1	1.15210e2	1.9919872e-4	1.4728903e-3	1.2062165e1	1.0722417	
2022-03-16	11:52:36	5.73866e-1	1.37761e-1	-4.16280e1	5.15634e1	1.15210e2	1.9919872e-4	1.4728903e-3	1.2062165e1	1.0722417	
2022-03-16	11:52:37	5.66476e-1	1.38123e-1	-4.16029e1	5.15634e1	1.15214e2	1.9663572e-4	1.4767646e-3	1.2065522e1	1.0722254	
2022-03-16	11:52:37	4.82132e-1	1.35813e-1	-4.17619e1	5.15634e1	1.15212e2	1.6736984e-4	1.4523267e-3	1.2058808e1	1.0722359	
2022-03-16	11:52:38	1.93369e-1	1.34880e-1	-4.18266e1	5.15634e1	1.15213e2	6.7174434e-5	1.4424920e-3	1.2061326e1	1.0722278	
2022-03-16	11:52:38	2.56433e-1	1.36227e-1	-4.17334e1	5.15667e1	1.15211e2	8.9049339e-5	1.4566779e-3	1.2065522e1	1.0722383	
2022-03-16	11:52:39	4.80057e-1	1.34811e-1	-4.18317e1	5.15634e1	1.15210e2	1.6665458e-4	1.4417171e-3	1.2061326e1	1.0722429	
2022-03-16	11:52:39	4.80057e-1	1.34811e-1	-4.18317e1	5.15634e1	1.15210e2	1.6665458e-4	1.4417171e-3	1.2061326e1	1.0722429	
2022-03-16	11:52:40	5.87605e-1	1.37950e-1	-4.16149e1	5.15600e1	1.15212e2	2.0396709e-4	1.4749169e-3	1.2063844e1	1.0722359	
2022-03-16	11:52:40	3.06210e-1	1.34675e-1	-4.18407e1	5.15667e1	1.15217e2	1.0633468e-4	1.4403462e-3	1.2059648e1	1.0722126	
2022-03-16	11:52:41	3.89048e-1	1.33647e-1	-4.19134e1	5.15667e1	1.15208e2	1.3506412e-4	1.4293789e-3	1.2064683e1	1.0722510	
2022-03-16	11:52:41	5.27452e-1	1.36389e-1	-4.17221e1	5.15667e1	1.15212e2	1.8310546e-4	1.4584064e-3	1.2063844e1	1.0722324	
2022-03-16	11:52:42	5.90847e-1	1.38973e-1	-4.15450e1	5.15600e1	1.15215e2	2.0509958e-4	1.4857649e-3	1.2064683e1	1.0722208	
2022-03-16	11:52:42	5.90847e-1	1.38973e-1	-4.15450e1	5.15600e1	1.15215e2	2.0509958e-4	1.4857649e-3	1.2064683e1	1.0722208	
2022-03-16	11:52:43	2.82356e-1	1.38701e-1	-4.15637e1	5.15634e1	1.15212e2	9.8049640e-5	1.4828443e-3	1.2064683e1	1.0722336	
2022-03-16	11:52:43	4.57049e-1	1.37550e-1	-4.16425e1	5.15667e1	1.15209e2	1.5866756e-4	1.4706254e-3	1.2058808e1	1.0722498	
2022-03-16	11:52:44	5.81198e-1	1.36556e-1	-4.17104e1	5.15667e1	1.15214e2	2.0176172e-4	1.4601945e-3	1.2063004e1	1.0722254	
2022-03-16	11:52:44	4.89008e-1	1.34346e-1	-4.18640e1	5.15667e1	1.15213e2	1.6975402e-4	1.4368295e-3	1.2059648e1	1.0722301	
2022-03-16	11:52:45	3.90017e-1	1.35835e-1	-4.17608e1	5.15634e1	1.15207e2	1.3542175e-4	1.4525055e-3	1.2071397e1	1.0722557	
2022-03-16	11:52:45	3.90017e-1	1.35835e-1	-4.17608e1	5.15634e1	1.15207e2	1.3542175e-4	1.4525055e-3	1.2071397e1	1.0722557	
2022-03-16	11:52:46	6.87920e-1	1.33628e-1	-4.19142e1	5.15667e1	1.15214e2	2.3877620e-4	1.4292597e-3	1.2077271e1	1.0722231	
2022-03-16	11:52:46	3.40048e-1	1.33245e-1	-4.19415e1	5.15701e1	1.15211e2	1.1807680e-4	1.4251470e-3	1.2061326e1	1.0722393	
2022-03-16	11:52:47	3.68764e-1	1.35427e-1	-4.17888e1	5.15701e1	1.15211e2	1.2803077e-4	1.4482140e-3	1.2066361e1	1.0722383	
2022-03-16	11:52:47	4.42787e-1	1.36394e-1	-4.17221e1	5.15667e1	1.15208e2	1.5372037e-4	1.4584064e-3	1.2062165e1	1.0722510	
2022-03-16	11:52:48	3.91772e-1	1.39439e-1	-4.15138e1	5.15667e1	1.15210e2	1.3601779e-4	1.4905929e-3	1.2063004e1	1.0722417	
2022-03-16	11:52:48	4.27294e-1	1.36805e-1	-4.16933e1	5.15667e1	1.15214e2	1.4835596e-4	1.4628171e-3	1.2062165e1	1.0722266	
2022-03-16	11:52:49	4.56201e-1	1.33905e-1	-4.18953e1	5.15634e1	1.15208e2	1.5836954e-4	1.4321208e-3	1.2061326e1	1.0722522	
2022-03-16	11:52:49	4.98274e-1	1.36126e-1	-4.17405e1	5.15634e1	1.15209e2	1.7297267e-4	1.4556050e-3	1.2069718e1	1.0722476	
2022-03-16	11:52:50	5.97142e-1	1.37921e-1	-4.16172e1	5.15634e1	1.15208e2	2.0724534e-4	1.4745593e-3	1.2072236e1	1.0722510	
2022-03-16	11:52:50	5.14097e-1	1.36656e-1	-4.17038e1	5.15667e1	1.15210e2	1.7845630e-4	1.4612078e-3	1.2063004e1	1.0722417	
2022-03-16	11:52:51	4.72024e-1	1.34913e-1	-4.18246e1	5.15667e1	1.15211e2	1.6385316e-4	1.4427900e-3	1.2076432e1	1.0722393	
2022-03-16	11:52:51	5.51894e-1	1.37879e-1	-4.16198e1	5.15667e1	1.15212e2	1.9156932e-4	1.4741420e-3	1.2058808e1	1.0722359	
2022-03-16	11:52:52	4.97825e-1	1.36666e-1	-4.17030e1	5.15667e1	1.15212e2	1.7279386e-4	1.4613270e-3	1.2064683e1	1.0722336	
2022-03-16	11:52:52	4.38444e-1	1.34547e-1	-4.18502e1	5.15667e1	1.15210e2	1.5223026e-4	1.4389157e-3	1.2062165e1	1.0722452	
2022-03-16	11:52:53	5.35681e-1	1.36904e-1	-4.16868e1	5.15634e1	1.15210e2	1.8596649e-4	1.4638304e-3	1.2063004e1	1.0722429	
2022-03-16	11:52:53	4.82457e-1	1.38753e-1	-4.15602e1	5.15634e1	1.15211e2	1.6748905e-4	1.4833807e-3	1.2063844e1	1.0722371	
2022-03-16	11:52:54	3.73751e-1	1.33969e-1	-4.18908e1	5.15667e1	1.15208e2	1.2975931e-4	1.4327764e-3	1.2063004e1	1.0722545	
2022-03-16	11:52:54	-2.80531e-1	1.38358e-1	-4.15863e1	5.15667e1	1.15222e2	-9.7513198e-5	1.4793276e-3	1.2059648e1	1.0721882	
2022-03-16	11:52:55	1.95964e-1	1.43173e-1	-4.12378e1	5.15667e1	1.15533e2	6.8247318e-5	1.5342831e-3	1.2064683e1	1.0707453	
2022-03-16	11:52:55	1.86909	1.30503e-1	-4.21029e1	5.15667e1	1.15625e2	6.5016746e-4	1.4011859e-3	1.2063844e1	1.0703181	
2022-03-16	11:52:56	2.46319e-1	1.36198e-1	-4.16985e1	5.15634e1	1.15664e2	8.5890293e-5	1.4621019e-3	1.2062165e1	1.0701400	
2022-03-16	11:52:56	2.46319e-1	1.36198e-1	-4.16985e1	5.15634e1	1.15664e2	8.5890293e-5	1.4621019e-3	1.2062165e1	1.0701400	
2022-03-16	11:52:57	1.42173e-1	1.47948e-1	-4.09151e1	5.15634e1	1.15678e2	4.9591064e-5	1.5867948e-3	1.2059648e1	1.0700751	
2022-03-16	11:52:57	-9.91377e-3	1.43849e-1	-4.11802e1	5.15634e1	1.15692e2	-3.4570693e-6	1.5435814e-3	1.2064683e1	1.0700058	
2022-03-16	11:52:58	1.33358e-1	1.33727e-1	-4.18676e1	5.15634e1	1.15701e2	4.6551227e-5	1.4363527e-3	1.2059648e1	1.0700016	
2022-03-16	11:52:58	3.22736e-1	1.39113e-1	-4.14953e1	5.15634e1	1.15707e2	1.1259317e-4	1.4935731e-3	1.2060487e1	1.0699539	
2022-03-16	11:52:59	2.25129e-1	1.41516e-1	-4.13352e1	5.15667e1	1.15688e2	7.8558921e-5	1.5187859e-3	1.2061326e1	1.0700278	
2022-03-16	11:52:59	2.90849e-1	1.36813e-1	-4.16546e1	5.15667e1	1.15682e2	1.0144710e-4	1.4688372e-3	1.2058808e1	1.0700556	
2022-03-16	11:53:00	2.90849e-1	1.36813e-1	-4.16546e1	5.15667e1	1.15682e2	1.0144710e-4	1.4688372e-3	1.2058808e1	1.0700556	
2022-03-16	11:53:00	2.94608e-1	1.35136e-1	-4.17701e1	5.15667e1	1.15689e2	1.0275840e-4	1.4511346e-3	1.2059648e1	1.0700243	
2022-03-16	11:53:01	3.93453e-1	1.36228e-1	-4.16946e1	5.15634e1	1.15686e2	1.3720989e-4	1.4626979e-3	1.2063004e1	1.0700370	
2022-03-16	11:53:01	5.99145e-1	1.35103e-1	-4.17722e1	5.15600e1	1.15690e2	2.0891427e-4	1.4508366e-3	1.2067201e1	1.0700162	
2022-03-16	11:53:02	-2.11408e-1	1.42830e-1	-4.12478e1	5.15634e1	1.15689e2	-7.3790550e-5	1.5327334e-3	1.2061326e1	1.0700231	
2022-03-16	11:53:02	-2.11408e-1	1.42830e-1	-4.12478e1	5.15634e1	1.15689e2	-7.3790550e-5	1.5327334e-3	1.2061326e1	1.0700231	
2022-03-16	11:53:03	-2.06124e2	-1.21523e-1	-2.73149e2	5.15600e1	1.16884e2	-1.0467374e-1	-1.3495683e-3	1.2064683e1	1.0645370	
2022-03-16	11:53:03	-2.06124e2	-1.21523e-1	-2.73149e2	5.15600e1	1.16884e2	-1.0467374e-1	-1.3495683e-3	1.2064683e1	1.0645370	
2022-03-16	11:53:04	1.33398e3	8.90793e-1	-2.22308e1	5.15634e1	1.16315e2	2.0096898e-1	9.0515022e-3	1.2060487e1	1.0671375	
2022-03-16	11:53:04	6.82330e3	1.36271	-1.73292e1	5.15701e1	1.16020e2	4.0412292e-1	1.3361334e-2	1.2062165e1	1.0684934	
2022-03-16	11:53:05	-5.61859e1	5.40535e-2	-5.00183e1	5.15634e1	1.15894e2	-2.1305203e-2	5.8567523e-4	1.2061326e1	1.0690741	
2022-03-16	11:53:05	-3.59713e1	1.01011e-1	-4.44559e1	5.15600e1	1.15884e2	-1.3230681e-2	1.0898113e-3	1.2062165e1	1.0691225	
2022-03-16	11:53:06	-1.02934e1	1.26577e-1	-4.23681e1	5.15600e1	1.15883e2	-3.6497116e-3	1.3625621e-3	1.2069718e1	1.0691260	
2022-03-16	11:53:06	-1.02934e1	1.26577e-1	-4.23681e1	5.15600e1	1.15883e2	-3.6497116e-3	1.3625621e-3	1.2069718e1	1.0691260	
2022-03-16	11:53:07	7.60278e-1	1.37646e-1	-4.15820e1	5.15634e1	1.15871e2	2.6547908e-4	1.4801025e-3	1.2064683e1	1.0691837	
2022-03-16	11:53:07	5.00887	1.39080e-1	-4.14845e1	5.15600e1	1.15867e2	1.7389655e-3	1.4953017e-3	1.2058808e1	1.0691998	
2022-03-16	11:53:08	4.81443	1.40328e-1	-4.14031e1	5.15667e1	1.15831e2	1.6713142e-3	1.5080571e-3	1.2061326e1	1.0693647	
2022-03-16	11:53:08	4.24834	1.41080e-1	-4.13523e1	5.15634e1	1.15835e2	1.4759898e-3	1.5161037e-3	1.2061326e1	1.0693463	
2022-03-16	11:53:09	3.07881	1.40254e-1	-4.14075e1	5.15600e1	1.15839e2	1.0713934e-3	1.5074014e-3	1.2073915e1	1.0693290	
2022-03-16	11:53:09	3.07881	1.40254e-1	-4.14075e1	5.15600e1	1.15839e2	1.0713934e-3	1.5074014e-3	1.2073915e1	1.0693290	
2022-03-16	11:53:10	2.09187	1.39084e-1	-4.14868e1	5.15600e1	1.15836e2	7.2890520e-4	1.4949440e-3	1.2065522e1	1.0693440	
2022-03-16	11:53:10	1.74087	1.38098e-1	-4.15547e1	5.15634e1	1.15826e2	6.0683488e-4	1.4843344e-3	1.2062165e1	1.0693879	
