System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	H₂O_(mmol_mol⁻¹)	H₂O_(°C)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	H₂O_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2022-01-11	18:56:23	-3.63664	3.67355e-1	-3.23747e1	4.02024e1	1.10440e2	-1.2565851e-3	3.8222670e-3	1.1713038e1	9.6285123e-1	
2022-01-11	18:56:23	-3.79496	3.66987e-1	-3.23847e1	4.02252e1	1.10443e2	-1.3115406e-3	3.8183927e-3	1.1707164e1	9.6285762e-1	
2022-01-11	18:56:24	-3.79496	3.66987e-1	-3.23847e1	4.02252e1	1.10443e2	-1.3115406e-3	3.8183927e-3	1.1707164e1	9.6285762e-1	
2022-01-11	18:56:24	-3.55853	3.66696e-1	-3.23931e1	4.02479e1	1.10441e2	-1.2292861e-3	3.8151144e-3	1.1723110e1	9.6286745e-1	
2022-01-11	18:56:25	-3.63520	3.64923e-1	-3.24429e1	4.02662e1	1.10443e2	-1.2558698e-3	3.7971138e-3	1.1716395e1	9.6291360e-1	
2022-01-11	18:56:25	-3.60568	3.68610e-1	-3.23391e1	4.03003e1	1.10444e2	-1.2454986e-3	3.8338899e-3	1.1712199e1	9.6306705e-1	
2022-01-11	18:56:26	-3.66088	3.64992e-1	-3.24409e1	4.03208e1	1.10443e2	-1.2645721e-3	3.7971735e-3	1.1720592e1	9.6303014e-1	
2022-01-11	18:56:26	-3.65466	3.61687e-1	-3.25349e1	4.03436e1	1.10441e2	-1.2623071e-3	3.7634968e-3	1.1718074e1	9.6281642e-1	
2022-01-11	18:56:27	-3.65466	3.61687e-1	-3.25349e1	4.03436e1	1.10441e2	-1.2623071e-3	3.7634968e-3	1.1718074e1	9.6281642e-1	
2022-01-11	18:56:27	-3.65974	3.64693e-1	-3.24497e1	4.03619e1	1.10440e2	-1.2639760e-3	3.7935376e-3	1.1710520e1	9.6291093e-1	
2022-01-11	18:56:28	-3.66738	3.65160e-1	-3.24361e1	4.03803e1	1.10444e2	-1.2665987e-3	3.7981867e-3	1.1705485e1	9.6282234e-1	
2022-01-11	18:56:28	-3.34339	3.58027e-1	-3.26391e1	4.04191e1	1.10446e2	-1.1540651e-3	3.7258863e-3	1.1710520e1	9.6321239e-1	
2022-01-11	18:56:29	-2.82332	3.56177e-1	-3.26932e1	4.04396e1	1.10438e2	-9.7370147e-4	3.7066936e-3	1.1701289e1	9.5022125e-1	
2022-01-11	18:56:29	-3.47371	3.59382e-1	-3.26281e1	4.04626e1	1.10148e2	-1.1955499e-3	3.7289857e-3	1.1703807e1	9.5047836e-1	
2022-01-11	18:56:30	-3.47371	3.59382e-1	-3.26281e1	4.04626e1	1.10148e2	-1.1955499e-3	3.7289857e-3	1.1703807e1	9.5047836e-1	
2022-01-11	18:56:30	-4.58768	3.71582e-1	-3.22775e1	4.04809e1	1.10216e2	-1.5823841e-3	3.8537383e-3	1.1697932e1	9.5368833e-1	
2022-01-11	18:56:31	-3.94305	3.66878e-1	-3.24039e1	4.04993e1	1.10271e2	-1.3594627e-3	3.8081407e-3	1.1718914e1	9.5592737e-1	
2022-01-11	18:56:31	-3.54347	3.56328e-1	-3.26984e1	4.05385e1	1.10335e2	-1.2216567e-3	3.7036538e-3	1.1703807e1	9.5883665e-1	
2022-01-11	18:56:32	-3.63846	3.58782e-1	-3.26255e1	4.05591e1	1.10360e2	-1.2547969e-3	3.7289857e-3	1.1706324e1	9.6303882e-1	
2022-01-11	18:56:32	-4.87407	3.47827e-1	-3.29302e1	4.05796e1	1.10510e2	-1.6862154e-3	3.6231875e-3	1.1718914e1	9.7478342e-1	
2022-01-11	18:56:33	-4.87407	3.47827e-1	-3.29302e1	4.05796e1	1.10510e2	-1.6862154e-3	3.6231875e-3	1.1718914e1	9.7478342e-1	
2022-01-11	18:56:33	-5.59360	3.75965e-1	-3.21077e1	4.05982e1	1.10736e2	-1.9413232e-3	3.9146542e-3	1.1700450e1	9.8698139e-1	
2022-01-11	18:56:34	1.34990e1	6.69208e-1	-2.59394e1	4.06166e1	1.11028e2	4.5763254e-3	6.8200230e-3	1.1711360e1	9.9984188e-1	
2022-01-11	18:56:34	7.50737e1	1.56056	-1.61866e1	4.06582e1	1.11504e2	2.3645579e-2	1.4974772e-2	1.1702128e1	1.0186550	
2022-01-11	18:56:35	9.02513e1	1.78568	-1.45465e1	4.06789e1	1.11632e2	2.7955770e-2	1.6905367e-2	1.1710520e1	1.0223819	
2022-01-11	18:56:35	9.33165e1	1.83495	-1.42055e1	4.06973e1	1.11720e2	2.8825580e-2	1.7330527e-2	1.1696254e1	1.0290747	
2022-01-11	18:56:36	9.33165e1	1.83495	-1.42055e1	4.06973e1	1.11720e2	2.8825580e-2	1.7330527e-2	1.1696254e1	1.0290747	
2022-01-11	18:56:36	8.54384e1	1.73247	-1.48780e1	4.07159e1	1.11961e2	2.6693761e-2	1.6503453e-2	1.1699610e1	1.0329604	
2022-01-11	18:56:37	1.22076e2	2.11899	-1.24410e1	4.07342e1	1.11684e2	3.6495625e-2	1.9659101e-2	1.1712199e1	1.0076942	
2022-01-11	18:56:37	2.30677e1	8.45182e-1	-2.33537e1	4.07736e1	1.10983e2	7.7137947e-3	8.4890727e-3	1.1701289e1	9.8214673e-1	
2022-01-11	18:56:38	-1.97484e1	2.63864e-1	-3.57040e1	4.07922e1	1.10767e2	-6.9913864e-3	2.7731657e-3	1.1710520e1	9.7519960e-1	
2022-01-11	18:56:38	-1.50237e1	2.77215e-1	-3.52203e1	4.08130e1	1.10651e2	-5.2762031e-3	2.9068589e-3	1.1709681e1	9.7076826e-1	
2022-01-11	18:56:39	-1.50237e1	2.77215e-1	-3.52203e1	4.08130e1	1.10651e2	-5.2762031e-3	2.9068589e-3	1.1709681e1	9.7076826e-1	
2022-01-11	18:56:39	-8.52709	3.37462e-1	-3.32348e1	4.08315e1	1.10569e2	-2.9644966e-3	3.5174489e-3	1.1708842e1	9.6804389e-1	
2022-01-11	18:56:40	-5.65690	3.54618e-1	-3.27318e1	4.08524e1	1.10507e2	-1.9574165e-3	3.6885738e-3	1.1697932e1	9.6580209e-1	
2022-01-11	18:56:40	-4.09973	3.56770e-1	-3.26756e1	4.08942e1	1.10443e2	-1.4144182e-3	3.7076473e-3	1.1708003e1	9.6331920e-1	
2022-01-11	18:56:41	-3.76628	3.57369e-1	-3.26595e1	4.09104e1	1.10430e2	-1.2985467e-3	3.7130713e-3	1.1697093e1	9.6287498e-1	
2022-01-11	18:56:41	-3.56025	3.60621e-1	-3.25676e1	4.09337e1	1.10416e2	-1.2269020e-3	3.7450790e-3	1.1693736e1	9.6226053e-1	
2022-01-11	18:56:42	-3.56025	3.60621e-1	-3.25676e1	4.09337e1	1.10416e2	-1.2269020e-3	3.7450790e-3	1.1693736e1	9.6226053e-1	
2022-01-11	18:56:42	-3.80423	3.65098e-1	-3.24417e1	4.09546e1	1.10403e2	-1.3111829e-3	3.7894248e-3	1.1694575e1	9.6149520e-1	
2022-01-11	18:56:43	-3.81604	3.64330e-1	-3.24639e1	4.09710e1	1.10397e2	-1.3151168e-3	3.7813186e-3	1.1701289e1	9.6146984e-1	
2022-01-11	18:56:43	-3.62570	3.56204e-1	-3.26978e1	4.10106e1	1.10381e2	-1.2488365e-3	3.6985278e-3	1.1702128e1	9.6082563e-1	
2022-01-11	18:56:44	-3.78532	3.56831e-1	-3.26796e1	4.10293e1	1.10382e2	-1.3040304e-3	3.7046670e-3	1.1693736e1	9.6069259e-1	
2022-01-11	18:56:44	-3.63153	3.55535e-1	-3.27175e1	4.10502e1	1.10376e2	-1.2506246e-3	3.6911964e-3	1.1699610e1	9.6077651e-1	
2022-01-11	18:56:45	-3.63153	3.55535e-1	-3.27175e1	4.10502e1	1.10376e2	-1.2506246e-3	3.6911964e-3	1.1699610e1	9.6077651e-1	
2022-01-11	18:56:45	-3.82050	3.53503e-1	-3.27760e1	4.10618e1	1.10381e2	-1.3160705e-3	3.6707520e-3	1.1706324e1	9.6055908e-1	
2022-01-11	18:56:46	-4.01663	3.57094e-1	-3.26722e1	4.10830e1	1.10380e2	-1.3839006e-3	3.7066340e-3	1.1699610e1	9.6029834e-1	
2022-01-11	18:56:46	-3.65333	3.55100e-1	-3.27298e1	4.11250e1	1.10380e2	-1.2578964e-3	3.6860704e-3	1.1708842e1	9.6029767e-1	
2022-01-11	18:56:47	-3.96968	3.55784e-1	-3.27102e1	4.11437e1	1.10378e2	-1.3673305e-3	3.6926865e-3	1.1693736e1	9.6019725e-1	
2022-01-11	18:56:47	-3.98866	3.56855e-1	-3.26795e1	4.11672e1	1.10376e2	-1.3737678e-3	3.7031173e-3	1.1696254e1	9.6030359e-1	
2022-01-11	18:56:48	-3.98866	3.56855e-1	-3.26795e1	4.11672e1	1.10376e2	-1.3737678e-3	3.7031173e-3	1.1696254e1	9.6030359e-1	
2022-01-11	18:56:48	-4.00332	3.52868e-1	-3.27950e1	4.11860e1	1.10375e2	-1.3787746e-3	3.6627650e-3	1.1709681e1	9.6012783e-1	
2022-01-11	18:56:49	-4.17951	3.50569e-1	-3.28622e1	4.12072e1	1.10374e2	-1.4396905e-3	3.6393404e-3	1.1709681e1	9.6008415e-1	
2022-01-11	18:56:49	-3.96470	3.50508e-1	-3.28642e1	4.12493e1	1.10373e2	-1.3650655e-3	3.6382079e-3	1.1692897e1	9.6010742e-1	
2022-01-11	18:56:50	-3.97724	3.49555e-1	-3.28920e1	4.12682e1	1.10374e2	-1.3693571e-3	3.6284327e-3	1.1697093e1	9.5981798e-1	
