System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	H₂O_(mmol_mol⁻¹)	H₂O_(°C)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	H₂O_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2022-03-09	13:25:41	9.38352e-1	1.03324e-1	-4.44983e1	5.15667e1	1.12767e2	3.1805038e-4	1.0845661e-3	1.2085664e1	1.0837963	
2022-03-09	13:25:41	8.93594e-1	1.05032e-1	-4.43482e1	5.15634e1	1.12766e2	3.0291080e-4	1.1023283e-3	1.2081468e1	1.0838012	
2022-03-09	13:25:42	6.30075e-1	1.04757e-1	-4.43726e1	5.15667e1	1.12761e2	2.1362304e-4	1.0994076e-3	1.2083146e1	1.0838252	
2022-03-09	13:25:42	6.41291e-1	1.03016e-1	-4.45257e1	5.15667e1	1.12766e2	2.1743774e-4	1.0813474e-3	1.2085664e1	1.0838036	
2022-03-09	13:25:43	8.49375e-1	1.05910e-1	-4.42723e1	5.15667e1	1.12759e2	2.8789043e-4	1.1113882e-3	1.2082307e1	1.0838325	
2022-03-09	13:25:43	8.49375e-1	1.05910e-1	-4.42723e1	5.15667e1	1.12759e2	2.8789043e-4	1.1113882e-3	1.2082307e1	1.0838325	
2022-03-09	13:25:44	6.01607e-1	1.05538e-1	-4.43048e1	5.15634e1	1.12758e2	2.0396709e-4	1.1075139e-3	1.2085664e1	1.0838384	
2022-03-09	13:25:44	7.52752e-1	1.03500e-1	-4.44835e1	5.15667e1	1.12756e2	2.5516748e-4	1.0862946e-3	1.2085664e1	1.0838504	
2022-03-09	13:25:45	8.60194e-1	1.01684e-1	-4.46451e1	5.15634e1	1.12760e2	2.9158592e-4	1.0674595e-3	1.2094895e1	1.0838276	
2022-03-09	13:25:45	7.44891e-1	1.04502e-1	-4.43949e1	5.15600e1	1.12761e2	2.5254487e-4	1.0967850e-3	1.2096574e1	1.0838240	
2022-03-09	13:25:46	6.36286e-1	1.04940e-1	-4.43563e1	5.15600e1	1.12765e2	2.1576881e-4	1.1013746e-3	1.2081468e1	1.0838072	
2022-03-09	13:25:46	6.36286e-1	1.04940e-1	-4.43563e1	5.15600e1	1.12765e2	2.1576881e-4	1.1013746e-3	1.2081468e1	1.0838072	
2022-03-09	13:25:47	6.71110e-1	1.02586e-1	-4.45641e1	5.15634e1	1.12764e2	2.2757053e-4	1.0768771e-3	1.2085664e1	1.0838108	
2022-03-09	13:25:47	7.70123e-1	1.06114e-1	-4.42545e1	5.15634e1	1.12761e2	2.6106834e-4	1.1135339e-3	1.2083985e1	1.0838264	
2022-03-09	13:25:48	7.15338e-1	1.04503e-1	-4.43947e1	5.15667e1	1.12763e2	2.4253129e-4	1.0967850e-3	1.2085664e1	1.0838156	
2022-03-09	13:25:48	6.55030e-1	1.03649e-1	-4.44700e1	5.15634e1	1.12761e2	2.2208690e-4	1.0879039e-3	1.2083985e1	1.0838240	
