System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	H₂O_(mmol_mol⁻¹)	H₂O_(°C)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	H₂O_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2022-03-08	13:52:37	1.41681	8.57396e-2	-4.61388e1	5.15634e1	1.13425e2	4.8297643e-4	9.0664625e-4	1.2072236e1	1.0806505	
2022-03-08	13:52:38	1.36278	8.73434e-2	-4.59719e1	5.15667e1	1.13423e2	4.6455860e-4	9.2345476e-4	1.2083146e1	1.0806565	
2022-03-08	13:52:38	1.36278	8.73434e-2	-4.59719e1	5.15667e1	1.13423e2	4.6455860e-4	9.2345476e-4	1.2083146e1	1.0806565	
2022-03-08	13:52:39	1.39235	8.62643e-2	-4.60840e1	5.15634e1	1.13422e2	4.7463178e-4	9.1212987e-4	1.2071397e1	1.0806636	
2022-03-08	13:52:39	1.24415	8.55759e-2	-4.61562e1	5.15600e1	1.13422e2	4.2420625e-4	9.0491771e-4	1.2073075e1	1.0806624	
2022-03-08	13:52:40	1.32682	8.84009e-2	-4.58635e1	5.15634e1	1.13421e2	4.5233964e-4	9.3454122e-4	1.2076432e1	1.0806660	
2022-03-08	13:52:40	1.37828	8.38376e-2	-4.63404e1	5.15667e1	1.13425e2	4.6986341e-4	8.8667869e-4	1.2074754e1	1.0806481	
2022-03-08	13:52:41	1.63893	8.21985e-2	-4.65179e1	5.15634e1	1.13422e2	5.5849552e-4	8.6945295e-4	1.2078111e1	1.0806636	
2022-03-08	13:52:41	1.63893	8.21985e-2	-4.65179e1	5.15634e1	1.13422e2	5.5849552e-4	8.6945295e-4	1.2078111e1	1.0806636	
2022-03-08	13:52:42	2.08476	8.23341e-2	-4.65030e1	5.15634e1	1.13422e2	7.1001052e-4	8.7088346e-4	1.2069718e1	1.0806601	
2022-03-08	13:52:42	9.49564e-1	8.43742e-2	-4.62834e1	5.15667e1	1.13421e2	3.2389163e-4	8.9228153e-4	1.2074754e1	1.0806660	
2022-03-08	13:52:43	1.27273	9.92028e-2	-4.48173e1	5.15667e1	1.13422e2	4.3392181e-4	1.0477304e-3	1.2083146e1	1.0806612	
2022-03-08	13:52:43	1.49308	1.04511e-1	-4.43405e1	5.15667e1	1.13423e2	5.0890445e-4	1.1032819e-3	1.2078111e1	1.0806589	
2022-03-08	13:52:44	1.49308	1.04511e-1	-4.43405e1	5.15667e1	1.13423e2	5.0890445e-4	1.1032819e-3	1.2078111e1	1.0806589	
2022-03-08	13:52:44	1.27756	8.65987e-2	-4.60492e1	5.15600e1	1.13421e2	4.3559074e-4	9.1564655e-4	1.2073915e1	1.0807002	
2022-03-08	13:52:45	1.27756	8.65987e-2	-4.60492e1	5.15600e1	1.13421e2	4.3559074e-4	9.1564655e-4	1.2073915e1	1.0807002	
2022-03-08	13:52:45	1.10040	8.35284e-2	-4.63741e1	5.15600e1	1.13418e2	3.7527084e-4	8.8340044e-4	1.2078111e1	1.0806968	
2022-03-08	13:52:46	1.27680	8.14842e-2	-4.65962e1	5.15634e1	1.13420e2	4.3529272e-4	8.6194276e-4	1.2076432e1	1.0806696	
2022-03-08	13:52:46	1.39364	8.21893e-2	-4.65191e1	5.15634e1	1.13419e2	4.7504901e-4	8.6933374e-4	1.2077271e1	1.0806779	
2022-03-08	13:52:47	1.19362	8.33708e-2	-4.63912e1	5.15600e1	1.13417e2	4.0698051e-4	8.8173151e-4	1.2082307e1	1.0806875	
2022-03-08	13:52:47	1.12143	8.20040e-2	-4.65389e1	5.15634e1	1.13424e2	3.8242340e-4	8.6742639e-4	1.2073915e1	1.0806541	
2022-03-08	13:52:48	1.12143	8.20040e-2	-4.65389e1	5.15634e1	1.13424e2	3.8242340e-4	8.6742639e-4	1.2073915e1	1.0806541	
2022-03-08	13:52:48	1.27939	8.90590e-2	-4.57964e1	5.15634e1	1.13423e2	4.3618679e-4	9.4145536e-4	1.2083146e1	1.0806589	
