,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,D12,SYBR,,Unkn,061-6,,33.8113729105241,33.8113729105241,0,NaN,NaN,NaN,0,72,
,E01,SYBR,,Unkn,043-4,,16.108667874673,16.108667874673,0,NaN,NaN,NaN,0,72,
,E02,SYBR,,Unkn,043-5,,14.6702664945493,14.6702664945493,0,NaN,NaN,NaN,0,72,
,E03,SYBR,,Unkn,047-1,,12.8390471786519,12.8390471786519,0,NaN,NaN,NaN,0,72,
,E04,SYBR,,Unkn,047-2,,12.5976781028964,12.5976781028964,0,NaN,NaN,NaN,0,72,
,E05,SYBR,,Unkn,047-3,,12.4131659946688,12.4131659946688,0,NaN,NaN,NaN,0,72,
,E06,SYBR,,Unkn,047-4,,12.3367091228951,12.3367091228951,0,NaN,NaN,NaN,0,72,
,E07,SYBR,,Unkn,047-5,,12.7350553735792,12.7350553735792,0,NaN,NaN,NaN,0,72,
,E08,SYBR,,Unkn,050-1,,13.9520812093841,13.9520812093841,0,NaN,NaN,NaN,0,72,
,E12,SYBR,,Unkn,065-6,,31.8811709044351,31.8811709044351,0,NaN,NaN,NaN,0,72,
,F01,SYBR,,Unkn,050-2,,19.5622954628571,19.5622954628571,0,NaN,NaN,NaN,0,72,
,F02,SYBR,,Unkn,050-3,,14.9941857779177,14.9941857779177,0,NaN,NaN,NaN,0,72,
,F03,SYBR,,Unkn,050-4,,14.6540225170877,14.6540225170877,0,NaN,NaN,NaN,0,72,
,F04,SYBR,,Unkn,050-5,,14.5590894001321,14.5590894001321,0,NaN,NaN,NaN,0,72,
,F05,SYBR,,Unkn,061-1,,13.1568725695991,13.1568725695991,0,NaN,NaN,NaN,0,72,
,F06,SYBR,,Unkn,061-2,,13.2463213721475,13.2463213721475,0,NaN,NaN,NaN,0,72,
,F07,SYBR,,Unkn,061-3,,13.4136881555752,13.4136881555752,0,NaN,NaN,NaN,0,72,
,F08,SYBR,,Unkn,061-4,,13.5196735031743,13.5196735031743,0,NaN,NaN,NaN,0,72,
,F12,SYBR,,Unkn,130-2,,34.5931476430903,34.5931476430903,0,NaN,NaN,NaN,0,72,
,G01,SYBR,,Unkn,061-5,,19.6524967973865,19.6524967973865,0,NaN,NaN,NaN,0,72,
,G02,SYBR,,Unkn,062-1,,15.1735226402985,15.1735226402985,0,NaN,NaN,NaN,0,72,
,G03,SYBR,,Unkn,062-2,,14.8824132838579,14.8824132838579,0,NaN,NaN,NaN,0,72,
,G04,SYBR,,Unkn,062-3,,15.3107252822703,15.3107252822703,0,NaN,NaN,NaN,0,72,
,G05,SYBR,,Unkn,062-4,,14.1934733028327,14.1934733028327,0,NaN,NaN,NaN,0,72,
,G06,SYBR,,Unkn,062-5,,15.1306138570649,15.1306138570649,0,NaN,NaN,NaN,0,72,
,G07,SYBR,,Unkn,064-1,,14.7165778171863,14.7165778171863,0,NaN,NaN,NaN,0,72,
,G08,SYBR,,Unkn,064-2,,14.6025700778413,14.6025700778413,0,NaN,NaN,NaN,0,72,
,G12,SYBR,,Unkn,018-3,,20.3486958193152,20.3486958193152,0,NaN,NaN,NaN,0,72,
,H01,SYBR,,Unkn,064-3,,31.6182782518611,31.6182782518611,0,NaN,NaN,NaN,0,72,
,H02,SYBR,,Unkn,064-4,,15.6204031041229,15.6204031041229,0,NaN,NaN,NaN,0,72,
,H03,SYBR,,Unkn,064-5,,15.114212340831,15.114212340831,0,NaN,NaN,NaN,0,72,
,H04,SYBR,,Unkn,065-1,,13.6832769679633,13.6832769679633,0,NaN,NaN,NaN,0,72,
,H05,SYBR,,Unkn,065-2,,13.6533634569444,13.6533634569444,0,NaN,NaN,NaN,0,72,
,H06,SYBR,,Unkn,065-3,,14.1508045181968,14.1508045181968,0,NaN,NaN,NaN,0,72,
,H07,SYBR,,Unkn,065-4,,15.3113717947023,15.3113717947023,0,NaN,NaN,NaN,0,72,
,H08,SYBR,,Unkn,065-5,,26.2916206283682,26.2916206283682,0,NaN,NaN,NaN,0,72,
,H12,SYBR,,Unkn,Blank,,NaN,0,0,NaN,NaN,0,0,72,
