,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A12,B1,B2,B3,B4,B5,B6,B7,B8,B12,C1,C2,C3,C4,C5,C6,C7,C8,C12,D1,D2,D3,D4,D5,D6,D7,D8,D12,E1,E2,E3,E4,E5,E6,E7,E8,E12,F1,F2,F3,F4,F5,F6,F7,F8,F12,G1,G2,G3,G4,G5,G6,G7,G8,G12,H1,H2,H3,H4,H5,H6,H7,H8,H12
,26,-6.70779506006147,436.9599136794,509.822143770504,360.234791649277,577.616114566673,925.763494890771,600.310853993897,78.3640132177502,-7.75579105325323,453.820094473409,511.514301722703,473.27948662468,574.062544347023,583.244125591489,526.424569496877,537.904322365655,542.92586019535,50.2763257167126,361.812152943651,679.092699830082,630.129492032341,581.562156722983,572.692963340602,580.358510541057,591.559825395807,614.201171144377,-2.40405983336132,506.697865083149,562.25589689051,553.283507068518,614.843132225845,655.888157573917,666.623842465759,632.797713324554,577.96183929328,-116.41804017261,421.983958247654,620.531152172539,642.152858540782,707.720815126869,747.891122360752,715.450953232196,712.099481579246,862.971778495644,-83.3757617601964,273.131057080806,615.897502073679,585.333011527018,635.121391169141,615.95003808893,570.782811887239,612.573712720628,564.511722513985,-80.5969634614526,183.200745885827,552.681092488224,697.287396727212,636.485766427349,750.686528413949,592.614864961125,685.448546874446,701.095980047132,77.4214877382318,41.5709246226588,583.552275231442,570.241716341379,468.516753685698,507.590311542857,509.007084218476,470.595290869517,42.2185712003675,5.46874811242333
,27,-7.49490356374145,428.319906150901,498.864986091141,347.491970081831,576.711458088215,949.642206138553,613.408600739122,135.409824690108,-14.1148546721502,451.145589644036,511.611760616747,471.318024121025,571.507732905961,580.158772738422,523.63033587224,535.023766108247,556.422029488395,13.8212454980467,360.629921911588,682.70728261265,631.796191302491,581.153932398289,576.115262405632,583.309900569131,591.182231324239,616.8882233349,-16.5738426858275,500.280896338601,559.714988942015,552.71617931999,612.73544497483,654.723948259645,664.624198084845,629.908426658318,574.414055749553,11.8313260999053,408.095859119176,621.73148262663,649.81978928024,717.183963531151,757.836603139645,725.466317996376,718.569374075615,868.424286148842,-105.457142315294,246.13192075917,616.090249586134,583.159828474773,634.047003776319,614.546886102884,569.763167158218,611.685645799489,563.326190653478,-45.3348305223517,157.795352539363,544.988876165449,696.009305574871,633.212748997742,755.985413903047,586.806489489831,688.173268000872,702.380108354151,46.6710702942752,38.651787879945,582.28360596866,569.265691101932,466.909445986825,508.818934170357,506.092153796091,510.081970683722,182.012168909917,3.33197835828696
,28,-5.60368586933373,420.795753955272,489.724815287462,335.86801150435,574.014472112971,972.32221861577,622.536675806009,155.804886362203,-34.1967166876866,448.192414037219,510.704578933227,470.088170031314,570.342912508013,577.644026262566,521.507690814659,532.140906106644,568.057246064444,13.5670003347791,357.443919457568,685.301619149642,632.404347068645,580.041407277951,579.899219148784,584.423767133682,590.787629956233,617.289336149341,-34.9710016618333,494.174056349769,557.269941887072,550.329287365692,609.140363916551,653.02499196831,662.015559665187,626.954969969981,572.478924913607,44.2035091550611,430.982664409303,623.14104347557,654.493491939864,722.274167642778,769.428439532377,736.33079740009,723.560928802989,872.601714098516,-114.681394702302,229.776677705368,613.986220385901,581.578779804406,630.84194314806,614.091747066402,569.827570673676,610.549338495566,561.808199925949,-30.5952284208979,133.672932851793,541.348300868117,694.256921029435,628.828580934839,759.011946035845,578.204971160538,690.388655829541,704.228111900778,19.057480730204,29.1817898110771,579.724507441996,567.703955855648,465.84567829625,506.552933068801,505.403630016286,486.458155971281,175.137305656857,1.90033268535308
,29,-2.54511681524855,413.150725042578,479.219275071856,327.233873284219,573.779514017651,994.573877613514,630.907484069195,198.71246353936,-28.2328641877175,447.372219949479,510.459255633867,469.975537381363,570.349265596299,575.08098987137,518.783220387602,532.164566468046,574.554747888632,12.6692825049208,358.903224949109,689.413679015994,636.398982784484,581.494001679613,585.113201102474,586.997531732681,593.387549219879,621.530876475429,-58.5954566426622,496.981879449236,557.894360333529,549.477429214004,609.967169264444,653.56207290365,661.035820456423,626.765646412089,573.10578055367,38.4704512883486,456.85921694956,627.242811431791,665.350160400099,730.090217994766,782.783346365471,749.235910924266,732.953744405294,878.906500348604,-143.497237173832,208.116762838991,615.419961664404,581.978369900094,632.002735770061,614.836848714459,569.673418903572,612.242254643066,559.78766078112,-19.3724788403774,109.939509740848,540.522480875372,694.472431935214,628.328609444362,765.279093821991,572.210214426139,693.481910335747,706.684362598679,-9.23704749600923,18.6555271117063,575.568900044485,568.442723854074,465.382286435356,506.700765005401,506.771020973274,465.276271581202,135.420601179315,-9.07399957695861
,30,-3.64888899521338,406.380239699666,467.521839515984,316.713972699597,571.194745715103,1014.62791956476,639.462518212169,221.195324050134,-1.31636537005943,446.76264565427,509.396553454012,469.911610153084,570.491385685566,573.059169893362,515.860053490987,530.080495674291,580.620221784717,2.88921526258946,358.344677942464,691.579405497514,638.328163015,585.6640729913,589.154134427938,587.864356299068,595.840323989986,625.224121199682,-68.0963816669355,495.223153348916,558.288890894063,548.491513798246,609.644518922173,652.727916823555,659.9984468854,625.595318256965,571.817235354608,54.5232702647786,470.618782929068,632.38172187872,669.85910622261,736.851066082624,792.902536155166,759.663262601593,739.068113705058,885.518982073776,-37.387661857947,188.034316347511,614.003279241308,582.008745990864,630.793349877751,613.539921763449,568.925217580463,612.576879351465,558.742296228243,-12.0749396240872,83.0946781149893,538.804286830358,691.812543335532,626.298031114462,769.732213100135,566.548823827533,698.198455825219,712.71206446514,-36.4444687343653,8.74149740701887,573.588144588542,568.231868796097,465.495268501825,505.827248294361,503.111747972205,447.377125010329,101.115753824053,-10.3652784643491
,31,-5.12760799837588,400.071890032142,455.355694383389,308.194225878282,570.783565338487,1036.94118986651,649.935190629645,223.407773212498,-24.0658306563255,447.719525939259,507.482585085471,469.406740055468,567.858880722357,569.810101210111,515.031061058399,529.034076649534,587.030499169033,-21.339732608948,359.853449622141,696.731617298976,639.684359428974,588.689198092898,593.229007650718,592.833677175059,595.932472745733,630.178687607192,25.9085912274522,493.98609742466,560.099260982217,547.53807951827,608.43869953859,652.660094528317,660.912894166839,625.171487952563,569.790695035615,27.6031517446463,451.030995474559,638.907903528914,678.094103817449,745.817483054519,805.650396624347,768.115892342085,746.684018978812,897.519962918737,-14.5868314445711,165.10351831532,612.461694084778,581.633149602568,633.936722176991,613.808995371776,567.930847002082,611.937510193716,557.819111386516,3.63527581858625,50.6581387552137,536.420158216927,691.312941437256,626.194927683542,776.621925982508,562.988277287185,703.803146453937,716.738581675463,-66.5586250249232,0.313674969008389,567.659747016065,566.646455989369,463.215074290975,504.816843936244,500.815440703029,434.906429148606,66.2210266736567,6.47900801376818
,32,-1.66555405128747,391.753301358977,445.363396617741,299.428269217279,570.02693407712,1060.56826305214,660.609600395601,273.242992325707,24.7806245825104,446.215429898803,507.577249750139,467.619332439757,565.251910093686,566.606451502115,512.489223257041,527.254776930037,594.136949847746,-18.7255762008513,359.089383197781,701.429527510284,641.655468498819,591.688748312092,597.611552537406,595.73399444886,595.728456840613,635.927213218101,22.2080712796246,484.950734269634,559.186273146242,545.451282396959,607.831709973076,651.877781062488,661.477237185915,623.524659138402,567.098500588823,-17.7803830357529,431.250802219595,642.190175338838,683.122636144115,752.256378082792,818.149554168709,776.336583839548,753.033806434669,904.757859761466,96.1432198539337,176.008631073564,610.6888676424,580.027276793945,631.520738188578,612.786198819352,567.578114330576,611.509108432334,557.659422147934,-13.0771545636476,20.901666891025,532.637406505132,690.308484653952,625.153660146094,780.814644784144,558.51222153221,707.513674866845,720.839901499956,-95.8860877114005,134.026275708901,566.486584929017,567.287822227507,461.092069647008,505.786330056342,498.863016417552,419.47334485825,31.1122731049776,-1.42280541698074
,33,9.93789225979663,385.055027857121,434.583012806843,290.233997741514,569.051593201424,1084.24555831832,671.824475994012,319.417221603218,3.82923578595592,446.176171160741,506.863584885262,465.650356212766,562.987496784203,564.28495312651,510.121149520996,527.081768410179,601.809565261216,-32.238867301432,360.127556315999,706.82729396468,643.904749347077,593.180864456743,600.884747249469,601.080228255954,595.694480995497,641.352793235434,-4.72292751061286,475.918176307356,558.264003861873,543.953952648815,606.436689308843,651.952938742544,662.588330988209,623.356061198625,566.077864834263,-64.1877861210246,425.295432975631,647.869809677894,690.823023322301,758.170596184937,829.346472227926,784.961463760005,761.27525216087,916.296289462182,130.690748043476,187.224773388588,609.259712747933,579.331674011239,630.169561426264,613.106427767486,565.99946101928,612.831590625293,556.918472508005,-29.7162972620163,-7.5049712786769,532.176643277294,689.509486884075,624.490910476479,786.176410157954,554.660501765015,710.172806836019,723.103444498757,-49.1746232967712,220.63231384211,566.955292233644,564.925841732551,460.010223920114,506.093505052627,497.32145961089,401.982396764987,-7.6037779783378,-1.23811151590007
,34,24.0733088400152,378.615424962466,423.656694893591,279.11001695197,568.3738426593,1105.76820528318,681.854041280367,362.92569958172,37.4388484231317,443.843580900831,507.936594401042,464.267541842126,560.78115853881,563.44351046307,508.119218123278,526.830535607965,609.239891849825,-78.5855172832075,359.995054029071,709.365125931227,647.436247032942,596.68955492345,604.649155258878,604.711272129173,598.299003619603,647.154075113273,-15.1517617481177,466.0426037394,555.464505379957,542.822548271689,606.498343806443,652.598258946128,661.461386172202,622.111243733937,565.069946154999,117.199899144714,416.377338972842,650.3608610234,695.932461504709,764.045020469284,839.082693763217,796.873143454925,770.079734030829,922.512106469693,120.967065927424,192.537865410399,607.920226720524,579.553738325975,627.201666140605,610.611604956505,564.007087492391,614.104928453792,556.370434217216,-5.89899386622483,-36.5024657307214,532.133884407637,689.019638499642,625.10736258956,792.070267566674,549.427656539122,712.730661274367,727.744005987296,9.80424926661362,227.203928169933,567.217175264687,565.497981296262,458.308701383743,508.870418509983,494.45819480728,391.131385673518,-44.1796977887294,-6.57957735792297
,35,45.8044894115828,375.952364778954,410.129317056863,266.033136212204,567.670286810928,1126.72348519591,689.989554861394,357.819393806916,7.24536537602262,442.254301756382,508.381827454959,464.631005077095,558.979073345213,562.054914489993,505.002774153301,524.838203783839,618.861199999147,94.3909643881052,362.296901084022,712.403232332095,647.857368511547,596.578940067789,607.980902094283,607.543598952511,599.024609386771,650.53708217319,-9.61905646053083,458.761098513593,556.852784656393,542.039533159347,604.360221007512,653.72871752621,658.809331898602,620.169764645046,564.37090080324,140.596294505116,407.784023455205,656.543668712084,701.489138361673,771.766825772115,845.840882585159,809.324722337719,778.761871562882,933.723919445307,105.25814467437,163.06699876878,608.456348417688,578.872445935843,626.082651523264,609.22166070232,562.921753605577,613.463114085652,556.368507561055,143.952839666158,-16.0225009258761,532.499717289057,686.382023378764,624.83455303607,798.706702506201,545.383379536717,715.933675081938,733.471757579073,61.996575174043,225.740642000727,565.219141745634,564.148565356405,456.570813910018,509.366348659954,492.364390477851,379.6936166131,-17.5021587141502,-4.88856194472828
,36,84.2677920409569,370.804824678728,398.4380205706,253.56893966036,568.046375729784,1148.07613193757,697.199951509204,351.250176722567,1.46679157905328,441.154877867446,507.096733276811,465.665862369078,557.239841105585,558.472071920131,502.910119523875,523.719295302869,630.23370410674,59.9704472332796,360.987172377505,717.056613002176,652.281982861384,599.928838398833,613.180221736599,609.076236761678,602.353944060143,655.474499887233,51.4795700005393,479.890179856528,556.712546591992,539.661913046618,604.826155159958,654.969632763362,656.98602144916,618.465706206539,564.460406536538,108.006207552722,396.310038056224,658.356465406492,711.960622853444,781.97403461228,858.221712360204,823.761772259556,785.698203322556,941.36390197339,80.8861623164951,133.354466263498,608.873063610134,577.510149935719,626.095920326745,607.611033676781,563.780134654121,611.009081921735,555.083539363501,173.362932995439,7.51971698613534,530.259123010499,686.897157115341,624.722353573898,804.683837503047,541.544178717083,719.890704761033,739.484125553595,39.3980683457368,215.252144835361,554.360854980282,565.091256816955,454.057076348477,509.210969510534,491.977630177843,365.25285422129,16.1694343672863,-16.7370272775593
,37,142.418208964177,365.528688129951,385.617328969593,241.86189408538,566.756311186962,1170.49325121304,704.0335419824,341.720850432872,-5.4562236666452,440.567775046437,506.794196464461,465.157925300198,556.064889263765,555.835051968894,500.296833789703,521.04396719377,639.700254275038,47.6163957288947,359.977172218815,725.852132593178,656.684898126584,603.606502014488,618.01474840142,611.812938246725,604.61427414795,660.125162250532,53.9559746525943,500.190050749465,558.53325271282,540.225641147891,603.886533413373,654.982636664763,656.192291491455,618.050055866617,564.644390815963,73.9168330227706,383.797084162801,663.092887774423,721.092471986451,791.837038912096,868.90606343846,835.145153163,794.965132961953,952.072780613168,54.1290662882179,110.085273769723,609.741628598899,576.85452040385,626.030073835737,606.920159368185,564.937680179469,608.879204051547,555.745849398575,148.904556880705,31.6234246370764,525.511848250714,688.689273920902,624.256040397809,811.586483942615,539.731785276094,724.55781995829,745.420305265785,6.62791260166766,202.69519997007,549.3218903346,568.498033233706,452.067209041683,507.793545628546,492.353927961516,346.380728442147,46.2833775104118,-39.2448503788892
,38,216.637084022724,357.393050384543,375.219586414907,229.617629007336,563.452796006816,1193.12954778426,710.656656112162,338.991320712078,-24.9192727447407,438.313810513082,505.018546862416,462.9817563164,556.51085702015,553.697523402953,498.423137549551,521.106982440347,648.368970518003,27.9185059745678,353.960132283044,730.946394935455,662.678554993208,609.593121216459,622.124152518933,614.550065405621,607.068872433076,665.241179396468,35.2980966844202,509.668041812859,557.217115197638,540.610803589677,601.186446686979,654.28611848915,655.764952314492,618.028550384218,563.395361964419,33.586713728834,383.32186927172,665.771087372818,730.391792572896,801.445882191956,881.482798963853,847.345854474385,804.546640085146,962.0618857551,27.3538445210623,91.3088525465793,607.087789893539,576.613036563168,625.811693990715,605.741469224702,565.265268791586,608.513253728939,554.201944608554,131.653691560466,-0.59435167475173,522.963044349558,689.963903564742,624.260463506579,818.785900396491,536.391703279068,728.583936901731,749.403824116092,-15.3841785813106,188.193692662984,544.144839555977,569.077083624344,451.015090740907,506.745104069023,492.052564254144,325.675468575021,0.280013059439322,8.53209056891092
,39,292.479635988699,351.671396462325,363.689648630609,215.72780974646,559.162228893633,1214.18708938577,715.977130303734,336.707505260094,-27.9842232602005,436.512763003472,506.343272795956,459.779096750102,555.126404070446,551.468375207925,496.385862471457,519.734402058019,654.260605400911,0.586940657145836,356.422654138063,736.441974763609,665.874119677011,612.974953682593,627.354302784449,618.719119351958,608.450815709986,670.52166178568,61.2001148902959,496.426857002108,558.061517479522,541.357693314967,598.340827492055,653.343668286936,654.285500250642,615.607365471691,560.602874408005,-0.661160440897826,397.457575180335,670.561791074803,735.831806351856,809.233110043785,891.732684746169,856.520699038072,812.147747466235,972.826011793287,4.95397628256599,72.1106504469105,606.074876630603,575.91908904698,625.604287997742,603.684287518006,564.231666187845,608.871946864146,553.230149494741,104.475790764089,-32.9890092938334,520.722862359173,689.551223424226,624.680745500878,823.979883257333,533.073581324969,734.862684664336,754.361336321915,-38.9064424877785,172.951642898181,541.023706193767,569.935057757205,451.362288090165,507.983474413557,489.05888082795,309.906864927109,-48.7077108429636,7.72797493523603
,40,369.945864862104,346.840188429252,352.941215447479,198.817842230988,555.272871292006,1233.76680039916,720.206811080181,335.217058118064,38.0421561217327,437.838352259417,507.550834255098,457.825271899209,552.040264631766,547.169565242601,495.003415330479,519.148683168236,661.573911179077,-24.3873804613545,363.568231605062,741.285836183305,668.379465845436,614.849730140108,635.639011704743,623.161487817363,610.612131675432,676.704527223697,44.6566195759542,488.865193257517,559.267447365754,538.596366774825,596.713697357613,651.557073364864,652.363109547984,612.408011359603,556.884564006218,-41.158949557223,426.976873155983,676.458368739226,741.84377716361,817.153106324736,904.663580292244,865.631496178974,813.663940235781,982.65660832907,-15.920110879933,53.1975453887489,607.438031275252,573.858612904769,626.372468557479,600.145031294562,563.067568623739,608.464013252737,550.157276532672,66.6915039769387,-60.721616943837,519.366504196504,687.326268755883,623.643970718406,825.721297901788,529.502979966082,741.686686057998,760.548652288163,-60.3308409290053,163.435627532801,536.058326267334,568.982118382736,454.351539125548,512.473894554425,486.398463598162,296.269047426935,-89.8737821217728,12.4738337029294
