,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A12,B1,B2,B3,B4,B5,B6,B7,B8,B12,C1,C2,C3,C4,C5,C6,C7,C8,C12,D1,D2,D3,D4,D5,D6,D7,D8,D12,E1,E2,E3,E4,E5,E6,E7,E8,E12,F1,F2,F3,F4,F5,F6,F7,F8,F12,G1,G2,G3,G4,G5,G6,G7,G8,G12,H1,H2,H3,H4,H5,H6,H7,H8,H12
,13,1.40005634187082,1.93209006376992,3.54245091099438,-0.238972695961365,-12.8293296620946,-17.1375543116574,-18.6729599040871,-11.1826108344439,14.94655281924,-1.42456339421005,-1.17356960098065,0.919193799296863,2.92422364676531,11.6230078602368,12.0142335974668,27.5883244828018,-23.3838960146204,-26.9338949006087,1.66244896981334,0.412664973004212,0.830033629973059,-0.557976853722266,-2.02198245295403,2.93651615421868,-0.953142190277958,1.36666673784339,-13.4939541496879,9.04866490177665,-2.74832598086687,-1.93760846387022,-2.49860148929959,-2.71140383454258,-4.58072833512233,-4.27873187409841,-3.63583693626606,-1.44991707662894,7.04566451216715,-1.80896424401271,1.66136817481629,1.32283430154757,2.51552102511596,-1.35949730900938,-0.0553790076564837,0.742418602975249,-3.88342083579391,15.5912030989289,-4.24695296404434,-2.82455877419625,-4.8087572214572,1.52436875539024,-0.679279604690843,-2.45198912164233,-0.00974599727942405,-12.5596860018627,12.6254471817291,0.252603526029816,5.46792221265059,-0.206093767609673,-0.682407004544075,1.54295267317639,1.53887484894085,-2.97044144509118,15.0231935988872,19.4646021399576,-1.42545398975244,-0.930137014772754,5.35106464837054,1.00856533942306,2.82513984182697,26.2313264913682,-1.70033945497607,5.0860573197474
,14,2.16630295554038,4.05156326490578,-1.78777601201182,-2.68235927321484,-10.9753512496231,-26.3882422640995,-18.2203369832635,-8.13747069358487,-3.78228441006301,-1.77216609262996,-1.57198129290706,0.0514046866364879,-0.0339251527393571,10.9858265116601,13.1500692108178,28.7396723572724,-22.3233139787362,-22.4375529550052,2.88489012147056,-2.09740239949406,2.79047866073142,2.7536695862359,2.4687010228331,2.32884198937336,-1.01498079428256,1.89079267914061,44.9106446937117,13.0697202547999,-3.13518545945863,-1.16442310809589,-3.41473453344634,2.67582700927824,-8.67827926259633,-0.923759813336346,0.219531688391726,27.0626943436673,9.7516513056139,-1.27638024873249,-0.797037720670687,-0.914912620742598,0.131320270799733,1.33671865147971,-0.502869329493024,-1.95735845735044,-8.31791087105103,0.596206482105572,-3.13722266868657,-3.20377649277801,-1.02980119219956,-0.656298729439186,-2.8472203600398,-3.84683077287355,-2.63042687791358,-12.6226676918641,2.10634902004116,0.117016815858127,-0.0115917433513459,-1.11751587515528,0.221019972255514,-1.48634346593963,-3.84742279384045,-2.25504018061702,4.44399047060278,21.3091300799388,2.32466915866144,-5.31611260042837,2.71105802062357,0.426126851977642,6.20698009373928,22.2725635610259,-1.26558925153768,-0.886802302741216
,15,1.35284397492599,4.47994614312029,2.73291938130888,-4.89603623543371,-10.0843587705563,-22.4875221645725,-14.7789534482496,37.7438142380738,-12.737478271394,-1.65823776342677,0.126841928704835,2.14635500696431,2.25786079032514,11.8589360290872,12.1570438820005,28.2238536210049,-17.6323019613278,-19.341399034251,2.17527989614049,3.09960648435481,2.36532444457513,3.10121924357327,-1.85539088911719,-0.703409041876967,-0.0304557709519031,1.81072608765468,8.96090043095819,8.2221312021411,-4.25245725562218,-4.59296018253372,-2.34270777052931,2.47591428336773,-6.95757321648625,2.21145453397548,-0.26625313176055,9.41028262369446,8.09509836000962,0.447591175893194,2.81032910163822,1.36665029707319,-1.92876778140908,-3.73172971735539,2.10960155142357,0.761267316510839,-3.57834774054663,-13.8860748115826,-3.30391821730427,-4.11538153210798,-3.200751576107,-1.69689696224714,-4.7496681393045,-1.88322911891237,-4.01955927082599,-4.69275085839945,-4.28751538743927,0.299801330771667,2.48912421039267,-0.143833186695701,-0.365355219674711,2.92489834693833,-1.51495461858212,-0.735069593303251,1.64542319199427,-4.59953322849378,-2.3237945072874,-4.43169285852855,2.78031125886127,-4.19403448215553,5.76793680255969,9.13734617052387,-10.596603518663,1.88028958677978
,16,2.37550999779918,3.5684811830356,5.96611409245043,-4.04328871881535,-0.021133506111255,-21.3278509692213,-18.2557072864682,23.5691975476693,-14.4751000489982,0.185570555661343,-0.643572303211082,3.47445855739306,-1.25928059966191,10.7239154299985,12.0312973690011,28.693119420817,-12.2149069099751,-11.4881854778182,1.99444700509336,0.342204944021432,0.557372555907932,-0.372922274847194,0.407868407110072,-1.87937286863507,3.11176703221827,0.811567528242298,-6.78919723533181,3.39987704572923,-4.71169175618388,0.173232937471312,-1.6190566905046,-1.11432686064427,-5.12016563384714,-0.834643701824461,-4.67477370570623,-4.35364412241961,9.22792285083324,-5.4888896170537,-1.23767767526988,-2.75414334678817,-0.915672005699889,-1.04713898419959,-3.15931217229218,1.36603519193477,-15.8303404559588,-17.48385981402,-4.83839377615823,-4.25501067135247,-5.31340937351843,-1.19459281499303,-6.81982758206626,-6.17626314597965,-6.67532374920484,-17.6816759696271,-5.61585868510444,-0.331021301833213,2.77007773275955,-0.583358400202542,-0.171716652528479,-4.27901023329559,-2.10989961147061,-4.03404013809359,4.49839686524047,-4.15291680710379,32.1235828775389,1.09845524022921,5.02608733101579,4.33745953106154,8.71881699482356,21.5696587989223,-15.7753036291497,4.1491333096692
,17,0.941193323448412,3.26452112363768,5.77193007816216,-2.33010880397933,7.49007501897768,-19.1820226729847,-16.9490863657179,30.0111551966897,-12.6241991477659,-1.00567312935118,-1.72019147573519,-2.07427599586117,-1.18956431484094,10.0894303346073,9.96851828078813,28.2540270730794,-9.06366945389254,-9.50494187302456,1.11228518271658,2.02744382726132,-0.608557543418404,-1.94240498305241,-1.40145298610469,-0.135580111892523,3.5255162119488,0.4675901885239,-10.1564472733985,-1.43628012145473,-5.11109047243735,-2.44938626780004,-1.44754225623668,0.314148901722547,-8.75693407961717,-2.78149548299052,-4.53678798133615,-7.31112626399045,21.7580002360264,-4.49653457296381,-2.11433622700315,1.17791548373771,-0.0777347693765478,-1.50255291515214,-1.77348855229184,-3.91054641038636,10.5865963266692,-5.91681735055681,-5.67132780495422,-5.73389486801337,-5.32786734748697,-0.134302278603172,-7.40404705509218,-2.28082974648078,-7.90315189844841,-16.7722313405584,-6.20921825237065,0.698866417375787,1.87760716338274,0.438882046263643,-0.135270494280424,-0.774579408737281,-2.157341009015,-1.45394388782779,0.560941334966628,-9.64941107982258,22.0469593097018,0.231402862387768,3.29939653767633,-0.349881818024642,2.19441202897588,10.3293996460238,-7.90739200479811,2.31452865224886
,18,2.13329173493427,2.42804052320753,4.96933259986038,-0.843978337102271,2.34977204421557,-16.9975189598899,-18.7745065612036,23.5786835487133,-5.14749657612326,-7.83573770673866,-2.33160907203849,-2.46908530070186,-2.51599540783582,8.26856484032775,8.83229676215296,27.3803073947227,-4.91219053596478,13.1714351304254,1.44160979541357,-0.189676584584504,-1.99015422004671,-0.899165553489032,0.0557646047054732,-6.08909627942739,1.9096976996866,0.470020172183619,-10.5442929557462,-3.56701998209019,-4.44714284994234,-4.65534598462182,-3.19466495422588,-1.96810120288046,-8.88204625579056,0.742510290616337,-3.79226876594566,-5.02679682022927,15.9098340844321,-2.48368707688815,-1.81870001222205,-2.82842309411262,-5.7060293324962,-3.82514128252342,-1.22676819971093,-3.95652169510504,0.179728414506826,-0.252963319965602,-4.90633609274467,-4.32722535035297,-3.52652287438195,-0.113622877196121,-7.16665177804149,-3.70086089028746,-9.90360310753613,0.641408421634424,-8.15197481361035,-0.577251246956621,1.3506227101728,0.898516372201811,-0.942386546097472,-0.802484629018636,-5.1954823991482,-2.48302347825302,1.67071251903462,-17.2013919496076,24.6900004583686,0.0307394784977078,2.27609747025963,-6.92115092354516,10.3748637833778,4.19871620408367,-13.1110889999777,1.96386971822343
,19,1.217504148231,2.85998978941461,4.95454685430271,-1.46839890576985,-1.33684310785611,-17.3582141291308,-15.6593977209947,3.73743045172114,-1.65352828506366,-5.42584375284696,-3.28582124576709,-1.97770638264274,1.8327761016144,4.74486944542787,6.20227182135416,25.7315185562231,-3.1012891047626,32.2737243841798,0.597448792536246,1.41947846200856,-1.13703398173478,0.4083201579856,-0.659968008349551,1.00462327285277,0.497767736818787,0.723112357437155,-10.1228378286219,-7.40740668449462,-2.3770166325944,-3.9469046743834,-4.06249555917081,-3.77240774604752,-8.08188240437175,-4.94216435474073,-3.95161140658911,-9.98064668157531,-0.419737275443822,-2.16537098481558,-1.83457748880937,-1.53430492216603,-3.65936781194296,-3.68844506741607,-1.61955761186573,-2.16573529249126,-6.60043933214547,6.27389412104503,-4.77169526723719,-3.9524958694783,-7.98699829293764,-2.2223244192528,-7.5850274124626,-5.57119269123223,-5.98969438173935,-8.76750638265594,-6.62254058360486,-2.97320868028783,1.56899886262211,-3.18007983343205,-2.29719478282762,-2.33226719673212,-3.63342130191813,-5.31450997294633,-2.60954230630614,-2.34867215556869,4.15348986753452,0.141838528980315,2.0563017879781,-0.363558154050224,8.02694634649788,-2.66619411556712,-12.3815819852748,1.37619314735457
,20,1.14093017226454,5.90835178164934,5.30889970569009,0.0489322553407874,-2.96202041942115,-13.254628931656,-13.394334147062,5.05861035298585,-2.84178569197153,-7.3401399833333,-2.53295405131954,1.21388108428482,-2.56627677951155,3.48545414436376,5.07624634759926,27.0256629965314,0.444851716844823,52.0183669571211,1.82697329165997,2.19820155097432,-1.44590616473518,0.0784195436823817,-2.59575959726681,1.94926095380015,0.602034648139124,0.104269505930157,3.29317733183234,-5.17122626361925,-6.4761272146884,-2.54096424965928,-4.53485554622982,-4.76598186275669,-3.97270636541498,-4.2117456043843,-5.17666971975677,-12.1377381338407,2.46611764106046,-3.61505826734492,-0.872984892427667,0.99380226760286,-1.18540241301844,-3.79925948894243,-3.68634375630108,-6.23140903791864,-5.13022523717154,-2.11152414749176,-4.80558782668944,-3.24260488379681,-9.63986070803185,-4.31808792768879,-6.57022350271366,-6.56022810786226,-9.51626804628131,-17.6080682828656,-6.28011997884778,-3.42189654342307,0.29727013863112,-4.14550369017161,-3.51628950881604,0.0936289996775486,-3.49711132731454,-0.34694878818982,-0.544380709722191,-6.86975849185137,-15.7560199879117,-3.38671423541382,4.79187608641359,0.532548504669649,0.941394098564615,-3.64259413535956,-10.7227884114595,2.0257500718717
,21,0.259675198129419,5.36062843702166,4.50228373197145,2.29770906212889,-0.652808046807422,-13.8752303820306,-3.40113405582497,10.9025491368334,-14.2951321011821,-4.15869995027106,-4.1046744872045,1.21700574771285,-1.63783848166622,3.34570438808123,3.68846230667881,26.9197305080364,-0.801417633419078,3.73805469613762,0.17788408886751,1.32543606946047,0.422012456747931,-1.00821078223422,-0.587437986496298,-0.507205360142355,-0.459387261758669,-0.602272322133558,-5.70919079253144,-10.807939784338,-4.58588521231331,-9.26385346215193,-3.03436947751743,-5.6880108879991,-8.09925489772559,-4.90452201843436,-5.04785069107447,25.4862466107097,0.409853596389894,-1.78669001282515,-1.29028356300023,-3.97944258163398,-1.04898776989421,-2.22102465914122,-4.4576108550641,-5.34697068531295,-8.67215695938012,-2.55448512388102,-5.14201472160372,-5.06473595291482,-5.24468286606862,0.612697570396449,-7.40281304033745,-3.77052807916834,-9.60831937112243,-11.061395873925,-3.34658042840344,-2.09077677466288,-0.83953811595787,-3.35540948572088,-3.66173829822264,-3.62752150209462,0.715321907014186,-6.81661857827339,-2.70844035305163,-4.93091951049837,-16.5059858488621,-3.5718310502466,1.98278731814207,-2.62634671207024,1.0047171570809,-3.1492188227021,16.5950826193648,7.49711128537698
,22,0.0704778546790597,2.60574719577016,4.19833997423484,0.768131622321107,-0.99962799864079,-9.5232558335224,-0.33190726614733,50.7563528066471,-5.25967214066623,-5.51571586169894,-4.1147818105372,-2.31927687847565,-5.90925873040078,3.13941477805808,3.21727348213835,27.639446646532,-0.783379344254172,-7.22331450151478,-0.571357501522167,-4.5997362684584,-0.141815843932515,-3.43071671229745,1.03793055137658,-1.82335416536944,-1.7038303908001,-1.39132530730224,13.3372312926676,11.7449740177699,-6.93448548303559,-4.01793124327287,-3.59236174165774,-2.63565286199719,-6.54767859383355,-1.93784966718567,-2.01263932763686,5.27099475396562,2.31110580066752,0.728815120222407,-0.724477762799324,-0.242039214504985,-3.30097244353874,-5.07203842729541,-5.11386593570023,-1.71653780216866,-11.5385045949438,-5.64619121966598,-3.9047981279767,-6.05389147012753,-6.25171582024859,-0.892155416438527,-6.8059452369971,-4.51512558706327,-10.3277114620014,7.71425183960355,-5.78194117521601,0.206495479131415,-1.50628095312853,-4.62143693708094,-2.82190544998048,-2.51880665108683,-1.56357543803097,1.7542973255031,-1.80228925635811,-7.4779367074143,-13.1388098706425,-7.62935018175949,1.51348992178055,-1.09710776725296,-0.3505551312237,-0.919052977241336,-2.04918173626174,10.8796670573194
,23,-0.367621077854589,3.80317389426091,3.99819891908768,3.95772383906524,4.10421230707789,-14.2227221358162,-0.600210031471155,16.0291077711786,-1.48950290226215,-7.8591035689019,-4.67518513608729,-1.71344001383432,-3.35704031100158,3.6227636075796,3.39235842328571,27.1822627074334,-0.92270480007619,-12.909049618791,-1.30356745199212,0.669096318029005,0.401092664426566,-2.53458585948708,-1.35015061817239,-0.612883526134738,-2.88720628020019,-1.82164223103352,29.5032889797012,4.55415777554936,-5.31642804518651,-5.30858076621189,-2.66653150117903,-3.70700091677418,-3.05232600591762,-3.38893596679645,-4.36959471594173,-3.29791142832892,-2.69162924541342,-2.40367789824404,-3.74998075653093,-2.22905638907696,-3.78528728646415,-1.3598327487548,-2.76647579365817,-4.942352311386,-13.3225668190166,27.3513311723527,-4.10460249130513,-5.56358870318733,-4.76973229885971,-1.90135215162627,-7.07461746497802,-5.50010419796126,-7.81063944451762,-4.05082650306167,3.88162368152992,-0.195575476953006,-1.26832447830475,-2.97430022549088,-2.69725340823516,-3.21339440129987,-2.31947494567657,-6.18124089882031,-1.40880341962384,-16.9607006783162,-15.7718049072428,-7.33293776921209,1.18644512035871,-3.88719399423917,2.58892193881138,10.8043366256638,-12.8747608821013,9.80491844986136
