,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,ROX,,Unkn,Blank,-0.650220949080843,,Unknown,Unassigned,False
,A02,ROX,,Unkn,018-1,-4.8801199941037,,Unknown,Unassigned,False
,A03,ROX,,Unkn,018-2,-6.0561353662516,,Unknown,Unassigned,False
,A04,ROX,,Unkn,130-1,-1.74545590944681,,Unknown,Unassigned,False
,A05,ROX,,Unkn,003-1,-0.81022927010284,,Unknown,Unassigned,False
,A06,ROX,,Unkn,003-2,11.5034388363105,,Unknown,Unassigned,False
,A07,ROX,,Unkn,003-3,10.6235401335451,,Unknown,Unassigned,False
,A08,ROX,,Unkn,003-4,-7.8070428458167,,Unknown,Unassigned,False
,A12,ROX,,Unkn,Blank,5.35005769774291,,Unknown,Unassigned,False
,B01,ROX,,Unkn,003-5,3.84746816968491,,Unknown,Unassigned,False
,B02,ROX,,Unkn,010-1,2.36316732552247,,Unknown,Unassigned,False
,B03,ROX,,Unkn,010-2,0.958311610586134,,Unknown,Unassigned,False
,B04,ROX,,Unkn,010-3,3.58275738101074,,Unknown,Unassigned,False
,B05,ROX,,Unkn,010-4,-5.49205829577474,,Unknown,Unassigned,False
,B06,ROX,,Unkn,010-5,-6.15064888393848,,Unknown,Unassigned,False
,B07,ROX,,Unkn,013-1,13.6367328251719,,Unknown,Unassigned,False
,B08,ROX,,Unkn,013-2,8.47190437423997,,Unknown,Unassigned,False
,B12,ROX,,Unkn,003-6,-1.08505467989465,,Unknown,Unassigned,False
,C01,ROX,,Unkn,013-3,-0.226828794145998,,Unknown,Unassigned,False
,C02,ROX,,Unkn,013-4,-1.22430286651055,,Unknown,Unassigned,False
,C03,ROX,,Unkn,013-5,0.177240698191569,,Unknown,Unassigned,False
,C04,ROX,,Unkn,021-1,0.456752057932651,,Unknown,Unassigned,False
,C05,ROX,,Unkn,021-2,1.12158816253198,,Unknown,Unassigned,False
,C06,ROX,,Unkn,021-3,1.18977365890423,,Unknown,Unassigned,False
,C07,ROX,,Unkn,021-4,1.01083570304421,,Unknown,Unassigned,False
,C08,ROX,,Unkn,021-5,0.470541518337177,,Unknown,Unassigned,False
,C12,ROX,,Unkn,038-6,-0.438339645520622,,Unknown,Unassigned,False
,D01,ROX,,Unkn,038-1,0.973582867812002,,Unknown,Unassigned,False
,D02,ROX,,Unkn,038-2,4.96539707168877,,Unknown,Unassigned,False
,D03,ROX,,Unkn,038-3,3.22169673683347,,Unknown,Unassigned,False
,D04,ROX,,Unkn,038-4,3.08417097239056,,Unknown,Unassigned,False
,D05,ROX,,Unkn,038-5,1.94996717614673,,Unknown,Unassigned,False
,D06,ROX,,Unkn,043-1,4.50659869181512,,Unknown,Unassigned,False
,D07,ROX,,Unkn,043-2,1.33670878004805,,Unknown,Unassigned,False
,D08,ROX,,Unkn,043-3,1.47099313365661,,Unknown,Unassigned,False
,D12,ROX,,Unkn,061-6,-9.54905437329259,,Unknown,Unassigned,False
,E01,ROX,,Unkn,043-4,-5.51886042328942,,Unknown,Unassigned,False
,E02,ROX,,Unkn,043-5,1.26537372935112,,Unknown,Unassigned,False
,E03,ROX,,Unkn,047-1,0.216173873910338,,Unknown,Unassigned,False
,E04,ROX,,Unkn,047-2,0.562886065152816,,Unknown,Unassigned,False
,E05,ROX,,Unkn,047-3,1.20636028124418,,Unknown,Unassigned,False
,E06,ROX,,Unkn,047-4,2.4358147862407,,Unknown,Unassigned,False
,E07,ROX,,Unkn,047-5,1.5803057947619,,Unknown,Unassigned,False
,E08,ROX,,Unkn,050-1,0.822376177572096,,Unknown,Unassigned,False
,E12,ROX,,Unkn,065-6,-2.05946325784201,,Unknown,Unassigned,False
,F01,ROX,,Unkn,050-2,-8.25673800812689,,Unknown,Unassigned,False
,F02,ROX,,Unkn,050-3,3.93748951446547,,Unknown,Unassigned,False
,F03,ROX,,Unkn,050-4,2.31991829633401,,Unknown,Unassigned,False
,F04,ROX,,Unkn,050-5,4.35449866766436,,Unknown,Unassigned,False
,F05,ROX,,Unkn,061-1,-0.0160204119398259,,Unknown,Unassigned,False
,F06,ROX,,Unkn,061-2,5.54500209565837,,Unknown,Unassigned,False
,F07,ROX,,Unkn,061-3,3.35278878941193,,Unknown,Unassigned,False
,F08,ROX,,Unkn,061-4,4.7462042126502,,Unknown,Unassigned,False
,F12,ROX,,Unkn,130-2,2.89394680987816,,Unknown,Unassigned,False
,G01,ROX,,Unkn,061-5,4.59999329137406,,Unknown,Unassigned,False
,G02,ROX,,Unkn,062-1,0.399860898462672,,Unknown,Unassigned,False
,G03,ROX,,Unkn,062-2,0.182793371476206,,Unknown,Unassigned,False
,G04,ROX,,Unkn,062-3,2.03189652185692,,Unknown,Unassigned,False
,G05,ROX,,Unkn,062-4,2.50608189348547,,Unknown,Unassigned,False
,G06,ROX,,Unkn,062-5,0.819192657751167,,Unknown,Unassigned,False
,G07,ROX,,Unkn,064-1,0.936553719402127,,Unknown,Unassigned,False
,G08,ROX,,Unkn,064-2,2.04611119121337,,Unknown,Unassigned,False
