,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,D06,ROX,,Unkn,078-5,,NaN,0,0,NaN,NaN,0,0,72,
,D07,ROX,,Unkn,093-1,,NaN,0,0,NaN,NaN,0,0,72,
,D08,ROX,,Unkn,093-2,,NaN,0,0,NaN,NaN,0,0,72,
,D09,ROX,,Unkn,093-3,,NaN,0,0,NaN,NaN,0,0,72,
,E02,ROX,,Unkn,093-4,,NaN,0,0,NaN,NaN,0,0,72,
,E03,ROX,,Unkn,093-5,,NaN,0,0,NaN,NaN,0,0,72,
,E04,ROX,,Unkn,095-1,,NaN,0,0,NaN,NaN,0,0,72,
,E05,ROX,,Unkn,095-2,,NaN,0,0,NaN,NaN,0,0,72,
,E06,ROX,,Unkn,095-3,,NaN,0,0,NaN,NaN,0,0,72,
,E07,ROX,,Unkn,095-4,,NaN,0,0,NaN,NaN,0,0,72,
,E08,ROX,,Unkn,095-5,,NaN,0,0,NaN,NaN,0,0,72,
,E09,ROX,,Unkn,097-1,,NaN,0,0,NaN,NaN,0,0,72,
,F02,ROX,,Unkn,097-2,,NaN,0,0,NaN,NaN,0,0,72,
,F03,ROX,,Unkn,097-3,,NaN,0,0,NaN,NaN,0,0,72,
,F04,ROX,,Unkn,097-4,,NaN,0,0,NaN,NaN,0,0,72,
,F05,ROX,,Unkn,097-5,,NaN,0,0,NaN,NaN,0,0,72,
,F06,ROX,,Unkn,108-1,,NaN,0,0,NaN,NaN,0,0,72,
,F07,ROX,,Unkn,108-2,,NaN,0,0,NaN,NaN,0,0,72,
,F08,ROX,,Unkn,108-3,,NaN,0,0,NaN,NaN,0,0,72,
,F09,ROX,,Unkn,126-2,,NaN,0,0,NaN,NaN,0,0,72,
,G02,ROX,,Unkn,108-5,,NaN,0,0,NaN,NaN,0,0,72,
,G03,ROX,,Unkn,119-1,,NaN,0,0,NaN,NaN,0,0,72,
,G04,ROX,,Unkn,119-2,,NaN,0,0,NaN,NaN,0,0,72,
,G05,ROX,,Unkn,119-3,,NaN,0,0,NaN,NaN,0,0,72,
,G06,ROX,,Unkn,119-4,,NaN,0,0,NaN,NaN,0,0,72,
,G07,ROX,,Unkn,119-5,,NaN,0,0,NaN,NaN,0,0,72,
,G08,ROX,,Unkn,126-1,,NaN,0,0,NaN,NaN,0,0,72,
,G09,ROX,,Unkn,126-2,,NaN,0,0,NaN,NaN,0,0,72,
,H02,ROX,,Unkn,126-3,,NaN,0,0,NaN,NaN,0,0,72,
,H03,ROX,,Unkn,126-4,,NaN,0,0,NaN,NaN,0,0,72,
,H04,ROX,,Unkn,126-5,,NaN,0,0,NaN,NaN,0,0,72,
,H05,ROX,,Unkn,128-1,,NaN,0,0,NaN,NaN,0,0,72,
,H06,ROX,,Unkn,128-2,,NaN,0,0,NaN,NaN,0,0,72,
,H07,ROX,,Unkn,128-3,,NaN,0,0,NaN,NaN,0,0,72,
,H08,ROX,,Unkn,128-4,,NaN,0,0,NaN,NaN,0,0,72,
,H09,ROX,,Unkn,128-5,,NaN,0,0,NaN,NaN,0,0,72,
,A02,SYBR,,Unkn,019-1,,14.6233443986344,14.6233443986344,0,NaN,NaN,NaN,0,72,
,A03,SYBR,,Unkn,019-2,,14.5683405679872,14.5683405679872,0,NaN,NaN,NaN,0,72,
,A04,SYBR,,Unkn,019-3,,14.6324820442052,14.6324820442052,0,NaN,NaN,NaN,0,72,
,A05,SYBR,,Unkn,Blank,,36.2068254401401,36.2068254401401,0,NaN,NaN,NaN,0,72,
,A06,SYBR,,Unkn,058-1,,13.3344382831748,13.3344382831748,0,NaN,NaN,NaN,0,72,
,A07,SYBR,,Unkn,058-2,,13.0420441322799,13.0420441322799,0,NaN,NaN,NaN,0,72,
,A08,SYBR,,Unkn,058-3,,13.2607030819781,13.2607030819781,0,NaN,NaN,NaN,0,72,
,A09,SYBR,,Unkn,058-4,,13.5971774463727,13.5971774463727,0,NaN,NaN,NaN,0,72,
,B02,SYBR,,Unkn,058-5,,13.6441242908669,13.6441242908669,0,NaN,NaN,NaN,0,72,
,B03,SYBR,,Unkn,063-1,,14.5846348173345,14.5846348173345,0,NaN,NaN,NaN,0,72,
,B04,SYBR,,Unkn,063-2,,14.3287493995806,14.3287493995806,0,NaN,NaN,NaN,0,72,
,B05,SYBR,,Unkn,063-3,,14.2159106278616,14.2159106278616,0,NaN,NaN,NaN,0,72,
,B06,SYBR,,Unkn,063-4,,36.0198232530367,36.0198232530367,0,NaN,NaN,NaN,0,72,
,B07,SYBR,,Unkn,063-5,,14.4517711650934,14.4517711650934,0,NaN,NaN,NaN,0,72,
,B08,SYBR,,Unkn,068-1,,14.0803182531293,14.0803182531293,0,NaN,NaN,NaN,0,72,
,B09,SYBR,,Unkn,068-2,,14.4609864579139,14.4609864579139,0,NaN,NaN,NaN,0,72,
,C02,SYBR,,Unkn,068-3,,14.0485788357878,14.0485788357878,0,NaN,NaN,NaN,0,72,
,C03,SYBR,,Unkn,068-4,,13.6073167454899,13.6073167454899,0,NaN,NaN,NaN,0,72,
,C04,SYBR,,Unkn,068-5,,13.4058574739474,13.4058574739474,0,NaN,NaN,NaN,0,72,
,C05,SYBR,,Unkn,074-1,,14.0673423482254,14.0673423482254,0,NaN,NaN,NaN,0,72,
,C06,SYBR,,Unkn,074-2,,14.0154047709146,14.0154047709146,0,NaN,NaN,NaN,0,72,
,C07,SYBR,,Unkn,074-3,,13.8459699860724,13.8459699860724,0,NaN,NaN,NaN,0,72,
,C08,SYBR,,Unkn,074-4,,13.8942180150941,13.8942180150941,0,NaN,NaN,NaN,0,72,
,C09,SYBR,,Unkn,074-5,,14.3181230446299,14.3181230446299,0,NaN,NaN,NaN,0,72,
,D02,SYBR,,Unkn,078-1,,27.7513633663691,27.7513633663691,0,NaN,NaN,NaN,0,72,
,D03,SYBR,,Unkn,078-2,,27.4336822404871,27.4336822404871,0,NaN,NaN,NaN,0,72,
,D04,SYBR,,Unkn,078-3,,27.4559099740023,27.4559099740023,0,NaN,NaN,NaN,0,72,
,D05,SYBR,,Unkn,078-4,,28.105952771296,28.105952771296,0,NaN,NaN,NaN,0,72,
,D06,SYBR,,Unkn,078-5,,26.9935894204347,26.9935894204347,0,NaN,NaN,NaN,0,72,
,D07,SYBR,,Unkn,093-1,,14.6406911028605,14.6406911028605,0,NaN,NaN,NaN,0,72,
,D08,SYBR,,Unkn,093-2,,14.4717352556997,14.4717352556997,0,NaN,NaN,NaN,0,72,
,D09,SYBR,,Unkn,093-3,,14.6812277564883,14.6812277564883,0,NaN,NaN,NaN,0,72,
,E02,SYBR,,Unkn,093-4,,14.8016580972979,14.8016580972979,0,NaN,NaN,NaN,0,72,
,E03,SYBR,,Unkn,093-5,,14.5592886825113,14.5592886825113,0,NaN,NaN,NaN,0,72,
,E04,SYBR,,Unkn,095-1,,13.2498630225661,13.2498630225661,0,NaN,NaN,NaN,0,72,
,E05,SYBR,,Unkn,095-2,,13.219169291524,13.219169291524,0,NaN,NaN,NaN,0,72,
,E06,SYBR,,Unkn,095-3,,13.14866657086,13.14866657086,0,NaN,NaN,NaN,0,72,
,E07,SYBR,,Unkn,095-4,,13.1864925107827,13.1864925107827,0,NaN,NaN,NaN,0,72,
,E08,SYBR,,Unkn,095-5,,13.3062065487994,13.3062065487994,0,NaN,NaN,NaN,0,72,
,E09,SYBR,,Unkn,097-1,,27.6897374716243,27.6897374716243,0,NaN,NaN,NaN,0,72,
,F02,SYBR,,Unkn,097-2,,28.4372598534242,28.4372598534242,0,NaN,NaN,NaN,0,72,
,F03,SYBR,,Unkn,097-3,,28.1456715656007,28.1456715656007,0,NaN,NaN,NaN,0,72,
,F04,SYBR,,Unkn,097-4,,27.9768161595986,27.9768161595986,0,NaN,NaN,NaN,0,72,
,F05,SYBR,,Unkn,097-5,,28.3830073986697,28.3830073986697,0,NaN,NaN,NaN,0,72,
,F06,SYBR,,Unkn,108-1,,14.0131291505709,14.0131291505709,0,NaN,NaN,NaN,0,72,
,F07,SYBR,,Unkn,108-2,,14.1193348519216,14.1193348519216,0,NaN,NaN,NaN,0,72,
,F08,SYBR,,Unkn,108-3,,14.2772325598431,14.2772325598431,0,NaN,NaN,NaN,0,72,
,F09,SYBR,,Unkn,126-2,,14.2758829922286,14.2758829922286,0,NaN,NaN,NaN,0,72,
,G02,SYBR,,Unkn,108-5,,14.3628508200814,14.3628508200814,0,NaN,NaN,NaN,0,72,
,G03,SYBR,,Unkn,119-1,,29.3437577356792,29.3437577356792,0,NaN,NaN,NaN,0,72,
,G04,SYBR,,Unkn,119-2,,29.2616688228684,29.2616688228684,0,NaN,NaN,NaN,0,72,
,G05,SYBR,,Unkn,119-3,,29.5836393598166,29.5836393598166,0,NaN,NaN,NaN,0,72,
,G06,SYBR,,Unkn,119-4,,29.9429894192651,29.9429894192651,0,NaN,NaN,NaN,0,72,
,G07,SYBR,,Unkn,119-5,,30.2349825144337,30.2349825144337,0,NaN,NaN,NaN,0,72,
,G08,SYBR,,Unkn,126-1,,14.3571086836134,14.3571086836134,0,NaN,NaN,NaN,0,72,
,G09,SYBR,,Unkn,126-2,,14.5049350632238,14.5049350632238,0,NaN,NaN,NaN,0,72,
,H02,SYBR,,Unkn,126-3,,15.3849004686367,15.3849004686367,0,NaN,NaN,NaN,0,72,
,H03,SYBR,,Unkn,126-4,,14.4681077943131,14.4681077943131,0,NaN,NaN,NaN,0,72,
,H04,SYBR,,Unkn,126-5,,14.5278798479935,14.5278798479935,0,NaN,NaN,NaN,0,72,
,H05,SYBR,,Unkn,128-1,,13.9192995285596,13.9192995285596,0,NaN,NaN,NaN,0,72,
,H06,SYBR,,Unkn,128-2,,14.1717392164442,14.1717392164442,0,NaN,NaN,NaN,0,72,
,H07,SYBR,,Unkn,128-3,,14.6494161271834,14.6494161271834,0,NaN,NaN,NaN,0,72,
,H08,SYBR,,Unkn,128-4,,27.3524236309399,27.3524236309399,0,NaN,NaN,NaN,0,72,
,H09,SYBR,,Unkn,128-5,,16.702750290675,16.702750290675,0,NaN,NaN,NaN,0,72,
