,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A02,ROX,,Unkn,019-1,-0.635613767877294,,Unknown,Unassigned,False
,A03,ROX,,Unkn,019-2,0.779104065945285,,Unknown,Unassigned,False
,A04,ROX,,Unkn,019-3,0.102662626895017,,Unknown,Unassigned,False
,A05,ROX,,Unkn,Blank,-0.777946690951921,,Unknown,Unassigned,False
,A06,ROX,,Unkn,022-1,0.59805470393776,,Unknown,Unassigned,False
,A07,ROX,,Unkn,022-2,0.679052586670241,,Unknown,Unassigned,False
,A08,ROX,,Unkn,022-3,0.77578238584947,,Unknown,Unassigned,False
,A09,ROX,,Unkn,022-4,9.40791257120782,,Unknown,Unassigned,False
,B02,ROX,,Unkn,022-5,4.99348180492834,,Unknown,Unassigned,False
,B03,ROX,,Unkn,032-1,6.05065707762569,,Unknown,Unassigned,False
,B04,ROX,,Unkn,032-2,3.81269254551717,,Unknown,Unassigned,False
,B05,ROX,,Unkn,032-3,0.208532957329589,,Unknown,Unassigned,False
,B06,ROX,,Unkn,032-4,0.573099407243899,,Unknown,Unassigned,False
,B07,ROX,,Unkn,032-5,1.31769529320236,,Unknown,Unassigned,False
,B08,ROX,,Unkn,042-1,-0.1621577154242,,Unknown,Unassigned,False
,B09,ROX,,Unkn,042-2,12.8988000328778,,Unknown,Unassigned,False
,C02,ROX,,Unkn,042-3,0.995814255732785,,Unknown,Unassigned,False
,C03,ROX,,Unkn,042-4,3.15699764132223,,Unknown,Unassigned,False
,C04,ROX,,Unkn,042-5,3.12410529325725,,Unknown,Unassigned,False
,C05,ROX,,Unkn,044-1,2.65623932078188,,Unknown,Unassigned,False
,C06,ROX,,Unkn,044-2,0.856862105230357,,Unknown,Unassigned,False
,C07,ROX,,Unkn,044-3,2.52364641100085,,Unknown,Unassigned,False
,C08,ROX,,Unkn,044-4,2.17684583231885,,Unknown,Unassigned,False
,C09,ROX,,Unkn,044-5,0.513910087661497,,Unknown,Unassigned,False
,D02,ROX,,Unkn,045-1,4.224400087094,,Unknown,Unassigned,False
,D03,ROX,,Unkn,045-2,1.43722909888065,,Unknown,Unassigned,False
,D04,ROX,,Unkn,045-3,-0.348306287529795,,Unknown,Unassigned,False
,D05,ROX,,Unkn,045-4,-1.2311427653548,,Unknown,Unassigned,False
,D06,ROX,,Unkn,045-5,0.282508638799936,,Unknown,Unassigned,False
,D07,ROX,,Unkn,099-1,-0.063923800683915,,Unknown,Unassigned,False
,D08,ROX,,Unkn,099-2,-2.28369989817193,,Unknown,Unassigned,False
,D09,ROX,,Unkn,099-3,3.0949383286199,,Unknown,Unassigned,False
,E02,ROX,,Unkn,099-4,0.457717646122819,,Unknown,Unassigned,False
,E03,ROX,,Unkn,099-5,2.03396656296582,,Unknown,Unassigned,False
,E04,ROX,,Unkn,100-1,1.90682164005639,,Unknown,Unassigned,False
,E05,ROX,,Unkn,100-2,1.86691196927277,,Unknown,Unassigned,False
,E06,ROX,,Unkn,100-3,0.200096257307723,,Unknown,Unassigned,False
,E07,ROX,,Unkn,100-4,3.17724309067935,,Unknown,Unassigned,False
,E08,ROX,,Unkn,100-5,3.85681492554295,,Unknown,Unassigned,False
,E09,ROX,,Unkn,114-1,2.91753103361889,,Unknown,Unassigned,False
,F02,ROX,,Unkn,114-2,-0.821738718272991,,Unknown,Unassigned,False
,F03,ROX,,Unkn,114-3,5.97137704519782,,Unknown,Unassigned,False
,F04,ROX,,Unkn,114-4,-1.59500287990368,,Unknown,Unassigned,False
,F05,ROX,,Unkn,114-5,2.58523899019638,,Unknown,Unassigned,False
,F06,ROX,,Unkn,116-1,1.12072133936263,,Unknown,Unassigned,False
,F07,ROX,,Unkn,116-2,0.67242187395932,,Unknown,Unassigned,False
,F08,ROX,,Unkn,116-3,3.51414953780395,,Unknown,Unassigned,False
,F09,ROX,,Unkn,116-4,3.73122995995545,,Unknown,Unassigned,False
,G02,ROX,,Unkn,116-5,0.106023959745471,,Unknown,Unassigned,False
,G03,ROX,,Unkn,117-1,3.29734900565472,,Unknown,Unassigned,False
,G04,ROX,,Unkn,117-2,2.84267112013176,,Unknown,Unassigned,False
,G05,ROX,,Unkn,117-3,0.497116607032694,,Unknown,Unassigned,False
,G06,ROX,,Unkn,117-4,1.83404047472677,,Unknown,Unassigned,False
,G07,ROX,,Unkn,117-5,2.48414740867938,,Unknown,Unassigned,False
,G08,ROX,,Unkn,121-1,2.8194199356717,,Unknown,Unassigned,False
,G09,ROX,,Unkn,121-2,4.37397332969213,,Unknown,Unassigned,False
,H02,ROX,,Unkn,121-3,-4.70285018151681,,Unknown,Unassigned,False
,H03,ROX,,Unkn,121-4,4.33346738999026,,Unknown,Unassigned,False
,H04,ROX,,Unkn,121-5,-0.11547488207234,,Unknown,Unassigned,False
,H05,ROX,,Unkn,122-1,1.00705058838266,,Unknown,Unassigned,False
,H06,ROX,,Unkn,122-2,0.471869683182103,,Unknown,Unassigned,False
,H07,ROX,,Unkn,122-3,-4.62640180836579,,Unknown,Unassigned,False
,H08,ROX,,Unkn,122-4,2.74567577043244,,Unknown,Unassigned,False
,H09,ROX,,Unkn,122-5,6.51797862707645,,Unknown,Unassigned,False
