,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A02,ROX,,Unkn,019-1,2.43206641919587,,Unknown,Unassigned,False
,A03,ROX,,Unkn,019-2,3.77294991977697,,Unknown,Unassigned,False
,A04,ROX,,Unkn,019-3,3.94243972588774,,Unknown,Unassigned,False
,A05,ROX,,Unkn,Blank,0.943510938385407,,Unknown,Unassigned,False
,A06,ROX,,Unkn,058-1,4.28734775064058,,Unknown,Unassigned,False
,A07,ROX,,Unkn,058-2,-1.0901540795574,,Unknown,Unassigned,False
,A08,ROX,,Unkn,058-3,1.87432101018258,,Unknown,Unassigned,False
,A09,ROX,,Unkn,058-4,2.50161821423044,,Unknown,Unassigned,False
,B02,ROX,,Unkn,058-5,2.25388234817201,,Unknown,Unassigned,False
,B03,ROX,,Unkn,063-1,5.10653895983351,,Unknown,Unassigned,False
,B04,ROX,,Unkn,063-2,1.75259565750348,,Unknown,Unassigned,False
,B05,ROX,,Unkn,063-3,5.10651245095805,,Unknown,Unassigned,False
,B06,ROX,,Unkn,063-4,1.59745029509149,,Unknown,Unassigned,False
,B07,ROX,,Unkn,063-5,3.55700015675138,,Unknown,Unassigned,False
,B08,ROX,,Unkn,068-1,1.19433270557311,,Unknown,Unassigned,False
,B09,ROX,,Unkn,068-2,-0.392539650752133,,Unknown,Unassigned,False
,C02,ROX,,Unkn,068-3,3.62310953482984,,Unknown,Unassigned,False
,C03,ROX,,Unkn,068-4,-0.130976291730076,,Unknown,Unassigned,False
,C04,ROX,,Unkn,068-5,4.39794102894975,,Unknown,Unassigned,False
,C05,ROX,,Unkn,074-1,4.62064780903756,,Unknown,Unassigned,False
,C06,ROX,,Unkn,074-2,2.89499059195196,,Unknown,Unassigned,False
,C07,ROX,,Unkn,074-3,4.72728490108675,,Unknown,Unassigned,False
,C08,ROX,,Unkn,074-4,4.18390944691646,,Unknown,Unassigned,False
,C09,ROX,,Unkn,074-5,2.03289903434697,,Unknown,Unassigned,False
,D02,ROX,,Unkn,078-1,4.99423372898691,,Unknown,Unassigned,False
,D03,ROX,,Unkn,078-2,5.50373404552684,,Unknown,Unassigned,False
,D04,ROX,,Unkn,078-3,4.71791580803901,,Unknown,Unassigned,False
,D05,ROX,,Unkn,078-4,3.33594439562185,,Unknown,Unassigned,False
,D06,ROX,,Unkn,078-5,0.938098782067027,,Unknown,Unassigned,False
,D07,ROX,,Unkn,093-1,3.50114299734778,,Unknown,Unassigned,False
,D08,ROX,,Unkn,093-2,4.60281218367018,,Unknown,Unassigned,False
,D09,ROX,,Unkn,093-3,3.14877698800219,,Unknown,Unassigned,False
,E02,ROX,,Unkn,093-4,3.10925435722629,,Unknown,Unassigned,False
,E03,ROX,,Unkn,093-5,3.43460212239324,,Unknown,Unassigned,False
,E04,ROX,,Unkn,095-1,5.97687154058531,,Unknown,Unassigned,False
,E05,ROX,,Unkn,095-2,2.27149830319722,,Unknown,Unassigned,False
,E06,ROX,,Unkn,095-3,2.24790907759179,,Unknown,Unassigned,False
,E07,ROX,,Unkn,095-4,4.59628782633481,,Unknown,Unassigned,False
,E08,ROX,,Unkn,095-5,2.00119940524173,,Unknown,Unassigned,False
,E09,ROX,,Unkn,097-1,0.894323533423449,,Unknown,Unassigned,False
,F02,ROX,,Unkn,097-2,1.26147135304682,,Unknown,Unassigned,False
,F03,ROX,,Unkn,097-3,3.13745269436986,,Unknown,Unassigned,False
,F04,ROX,,Unkn,097-4,2.71748189487444,,Unknown,Unassigned,False
,F05,ROX,,Unkn,097-5,1.92140269873162,,Unknown,Unassigned,False
,F06,ROX,,Unkn,108-1,1.76122698212766,,Unknown,Unassigned,False
,F07,ROX,,Unkn,108-2,1.40952128111667,,Unknown,Unassigned,False
,F08,ROX,,Unkn,108-3,3.44546661927625,,Unknown,Unassigned,False
,F09,ROX,,Unkn,126-2,4.71506497759747,,Unknown,Unassigned,False
,G02,ROX,,Unkn,108-5,-0.779428420644763,,Unknown,Unassigned,False
,G03,ROX,,Unkn,119-1,6.01481038326019,,Unknown,Unassigned,False
,G04,ROX,,Unkn,119-2,3.31101052721942,,Unknown,Unassigned,False
,G05,ROX,,Unkn,119-3,2.24745986900007,,Unknown,Unassigned,False
,G06,ROX,,Unkn,119-4,1.31904229794318,,Unknown,Unassigned,False
,G07,ROX,,Unkn,119-5,4.15251439033218,,Unknown,Unassigned,False
,G08,ROX,,Unkn,126-1,2.38652757305708,,Unknown,Unassigned,False
,G09,ROX,,Unkn,126-2,3.87208669362499,,Unknown,Unassigned,False
,H02,ROX,,Unkn,126-3,-1.69840928566309,,Unknown,Unassigned,False
,H03,ROX,,Unkn,126-4,1.22862616422408,,Unknown,Unassigned,False
,H04,ROX,,Unkn,126-5,1.42239209213358,,Unknown,Unassigned,False
,H05,ROX,,Unkn,128-1,1.43920285645472,,Unknown,Unassigned,False
,H06,ROX,,Unkn,128-2,0.252700525487035,,Unknown,Unassigned,False
,H07,ROX,,Unkn,128-3,3.7196297177974,,Unknown,Unassigned,False
,H08,ROX,,Unkn,128-4,-4.1515510127665,,Unknown,Unassigned,False
,H09,ROX,,Unkn,128-5,1.70555351511184,,Unknown,Unassigned,False
