,Cycle,A2,A3,A4,A5,A6,A7,A8,A9,B2,B3,B4,B5,B6,B7,B8,B9,C2,C3,C4,C5,C6,C7,C8,C9,D2,D3,D4,D5,D6,D7,D8,D9,E2,E3,E4,E5,E6,E7,E8,E9,F2,F3,F4,F5,F6,F7,F8,F9,G2,G3,G4,G5,G6,G7,G8,G9,H2,H3,H4,H5,H6,H7,H8,H9
,1,-16.4178973549515,-9.71507796881406,-10.8653061984614,-6.52627044561541,-5.86681864254842,41.01770363268,43.4069911154197,17.8225137893673,16.5414420955858,11.9742843764193,-13.9497439969978,-15.9033300186438,-44.3163769738408,-67.5296784869029,-74.0522181257134,5.68170802253144,6.66554910328659,14.8543714018774,-10.7151740416002,15.1856953850097,9.36616602654658,11.5432388835043,-14.3159393074893,-21.2472716106299,-4.32517890962208,-20.2716464880573,-36.6433468983246,3.46440273708231,5.48765488184245,-19.3956703471863,-45.3612756645302,-30.3149685117396,-1.95923245488439,11.3825277980168,4.38218789742177,12.6429396764947,0.706536935591885,7.24783216439391,11.5297589855304,-10.2680155033931,-5.3076484153703,-14.6091357309151,-45.8819349243277,-13.1753897544813,-33.9647411319734,-66.3640659611197,6.78281768261832,2.66236727069099,18.5091441992681,-8.12091245276815,13.9612025693978,5.26664865370776,-10.4881077266018,-0.420235858909564,-1.67145526656395,0.793506618234915,39.8115902021541,-27.9508885693444,-44.345739398198,-23.3881049435449,-14.7863519923953,-36.6087568865187,-35.9373800710978,-41.8591914974481
,2,-8.77025358453875,-4.97564762576758,-7.83589714446134,-7.13303660561769,-10.4168935899329,-2.24748016796639,49.1995755821804,21.2066195207012,17.9522887751064,20.5198488418623,8.44935389527109,-5.72825167062547,-16.5628224209627,-41.3637720685565,-42.3748665670391,-1.97729722470876,11.3499053190949,15.9583792963658,15.4690508753652,13.1628781707868,8.64781997218552,12.0318543221242,8.27569329007792,-12.2976942683094,8.06954560696659,-5.9805752147945,-11.5993430459503,17.6107099647948,10.6120492067043,5.31092093389589,-18.4458870281328,-4.53151265425458,8.31523460031758,11.389577344275,15.4214362516313,12.193784778814,1.75355421808763,15.7653078527983,11.0745023554427,9.64613260635724,-13.3240909654692,12.3291956034659,-30.1858693525514,5.43681973240064,9.43433093106569,6.81783343386041,20.2085106967079,19.6428952815477,4.68651901399426,8.56280100154208,13.3694005617813,11.5233984861011,13.6896326946048,18.3641579413702,8.70588497666449,6.68729464381659,20.4305201364996,-11.5748226244891,-12.7499886599212,-0.882357390130437,-4.45633041517067,-2.07288078837655,1.46149288388233,-26.2865149545173
,3,-7.60039924356352,-3.12381573971197,-4.05222489001653,-4.51062177511494,-3.9036603509112,-4.54933942646994,10.8241351385454,26.9380532275381,14.1603058135411,17.3577475622701,6.69542625709846,-0.163483436250772,5.06285538517295,2.75929360759892,-30.4651578133235,-20.1768563402188,3.54823202330954,14.3074046418142,13.2586933349235,10.6163406327955,8.93224081914968,6.91524561251026,7.61731700381097,3.81038862346213,3.13713582868559,14.3760182816964,0.074933110521215,14.5999417605731,7.79953485872284,2.6855207494732,9.34886871502113,4.1234025833437,3.91121040713642,13.0674461496683,9.96395919541465,10.4010296122669,2.35803739573112,13.5621110780817,9.87582404974592,10.7294171125186,-10.4843638772295,16.413214830694,10.172906816219,14.7579183836824,21.5215320396014,10.2257047160392,16.414789666052,14.9052017344261,5.34396400912965,6.99873061522931,10.7756577386904,10.6753078886654,14.1244734716001,12.0423380426796,12.4625449281898,9.15702026048302,-1.49254197328673,-1.8119367720642,3.92416476670132,2.63364975296645,-2.43635602334689,-2.34980075303338,-5.44820113145352,-9.69869317073108
,4,-0.22904304285521,-2.55685339314459,-6.97972449504687,-0.965309095966404,-3.49443792183138,-0.916932615429687,11.1611564589043,23.7981077578297,9.47437032369999,11.1074530757028,7.52065830280799,-5.55979516119351,0.210277406752539,5.23717756132965,-13.1716449878763,31.1165645880224,6.67792058590749,9.59351737352426,10.1907190148354,5.77253659921462,4.93398313082162,8.5729228208811,11.8873684728105,-1.10041588103741,12.6368485098237,10.1661672628829,-2.44881063781986,2.44131833893562,2.58804077711375,1.53404725797509,2.46114176085757,5.72307532209607,0.954923393637728,3.28242977653645,8.72267988454814,4.2500988311067,-0.710258915210488,9.6744292479907,10.0931243743548,12.3435344397885,-10.9698546660943,8.92620563105174,5.74126678905168,6.71692033917907,12.2649342667055,6.6679360687931,8.43067960859571,14.0869599389398,-1.86079189834436,2.64458731117793,6.20716832444259,3.07715415719122,8.03842153239202,9.83676350783708,9.45223501478085,6.41671407821286,-14.5764341829408,3.8957727014872,3.44602997815309,2.06316101688708,0.810147297172534,-5.13100433762111,-2.20186805881076,-11.4868184434167
,5,-3.29280146494011,2.2452440168704,-4.72575891321458,-7.02793737645834,-1.12770468550161,-0.0387912829437482,1.3098113304186,44.4230388988894,7.49446985565419,10.5892107746649,8.24422867482326,-0.0986916443393966,2.92494094809945,4.23324729338947,2.76140489491991,36.8248108150574,3.16081857416975,3.03378239825361,5.35973766423695,6.21052260916986,5.84575393474324,7.25624383163131,7.9158900223083,-2.60043177061016,7.01699762569524,10.6659350745508,1.18929373814444,6.63010655672406,-1.10255321994373,-0.871041313967453,-0.660686780452579,3.54907563979805,0.53984629154138,3.34757731914669,5.95769627458003,2.23035122020156,3.64436667744621,8.45600080950135,7.06517959377879,6.97121719280449,-7.5622116971681,10.2855080829386,1.97065798210906,8.42179747697946,6.14885212730678,1.18907190571235,7.11290229781753,9.18719680946151,-1.09715635712564,6.75522823112806,9.10713040503151,3.09907135757021,5.22371986896042,7.73688429458571,4.30943576500886,3.51243651604409,-16.3855174368723,5.38262750542799,-1.48161852337626,0.0452065911281352,-0.584101563317745,0.0091804957455679,-6.44589360667806,5.51571296826614
,6,0.37374895346602,1.63834511882487,0.65372652969927,-4.49897993958257,3.78628298434069,5.26376022357499,-2.28546842925834,30.9843905140865,7.31091739455496,9.18924893787789,7.1992853077395,-0.136669458242068,-2.39387922378501,-1.77353348115503,6.25896765574407,35.794590476437,4.74169124967557,2.71859733850715,2.85475259360828,5.55587289238565,2.14342790188948,5.7944716388879,4.67222263843905,0.222126292068879,6.47900806774715,4.50739883390452,-1.70533033068841,2.97078080756864,-2.8509469467308,-4.7015000101228,-3.99222098190239,3.85962440453841,2.41759820372044,2.6350019465749,3.90414018685351,2.06455216855966,0.89386515294018,5.78596784528781,2.18953414346515,2.22914024190959,-2.70125488004851,6.69787690712019,-1.47523702481794,2.47809657899052,1.8332861456588,-2.10238933036817,7.9030385717806,2.36080070364778,-3.8137792910743,3.1258781996371,6.19732023367578,-0.0233834782329723,2.84803553754136,3.94267122630572,2.1114615921756,3.46535378273802,-13.8190349536408,4.83317349732715,1.71766029998435,1.3060695918366,0.487779672707347,-7.29457951162294,7.97984127338304,-0.614424918871009
,7,2.31778939242122,1.72396808384974,4.49876959273206,4.89968845653721,1.51796990161847,-0.68461327988598,-1.22609923834807,18.9913443717323,4.24008819764003,8.79848854847478,5.77590606887316,0.894301913011077,0.459138738872753,-1.73969082425174,5.95410862168228,19.0301549393839,-1.67062005422531,6.12326050087813,1.94228992218859,7.41615703038997,-2.07568849127574,4.10607476950372,1.80114022274347,3.41922397279905,6.99908295472324,3.16905583666949,-1.71225029152856,-4.58969997908116,-2.20994369434675,-1.93531131682857,-3.95443677733965,2.34455438708756,0.88858701961999,0.44132607210895,-1.74062580633426,0.63512642869,2.06920894237328,4.12005707390608,0.263946925324035,-1.63193350832262,-3.10972660772222,2.34438094954521,-0.587953604810991,2.37534320640725,1.94700406048878,-1.89996515859002,1.59450480913392,5.36715703477512,-1.06527713445303,3.04106197382316,3.3129412323201,4.73905035818598,1.64253327381266,5.08437279253531,4.48168915542692,2.41612883276503,-12.2360991206215,4.04144104397392,1.6734303679691,0.807212611599425,-0.554522011860172,0.764387261317097,-0.644471750307275,-9.94413804067199
,8,0.254029618955428,2.72251648608426,0.483609655022519,0.344988252154053,0.734373788452558,2.43865898979766,-0.589168241861444,-7.74615350657859,1.68899114117539,2.52087325391994,-0.648746427802962,6.04920149876853,-1.26371333140787,2.79521398806992,3.13129600236653,18.0186169573317,-0.120358559454871,0.777050119773776,-2.09683515020652,0.923594888407479,-1.56784597901697,1.85434085792485,0.572724464122075,-1.7819650039205,-0.436473700535316,4.22905462461722,0.897269748439612,-2.85748225930274,0.116143512186682,-1.73223722678995,-5.46610086406145,4.22827856301092,0.119706183518247,-3.20149443857827,-0.598698014647653,-5.4383030483018,-0.358707186815536,-3.69739409772637,-4.2053856299849,-3.33213662655999,-1.13929450651085,4.01639985366637,-1.80583785563249,-0.2017593457158,-1.36982546566514,0.847284158478033,-3.54035497473296,0.998568811765836,-1.65290455675631,0.358094263142448,-5.47794426757082,-1.56203813047432,-0.769522099606093,0.848297044017727,-0.386643474718767,-0.0391584482295002,-13.969416085406,3.49384842442078,-0.863514444216435,-1.30692929658744,-6.23378993746201,-4.22993509452908,6.93488305739083,29.3135361447335
,9,-0.0648425130907526,0.28829284875701,2.24968479577274,1.8226596625359,2.43772892293191,-0.657278827133723,-4.1578192655993,-19.3995630507443,-0.940756241928284,2.93543246170475,0.0219172989113758,1.84477547815368,1.75203671128565,3.13772926762522,4.77164043248877,-3.34356784214833,0.424707087095612,0.540393595218575,-4.97593550222018,-1.13474830516498,0.533902539103565,-2.44736859327213,-1.78216545346595,-0.767102931037698,2.96837065336103,-2.98788137758038,2.17707230971155,-0.232816864904635,-1.14968279905816,-2.02319107743006,-1.1117065697058,-1.30785621998666,0.240331156871889,0.940954879647052,-3.34040728143964,0.169682969944006,-0.452184785065583,-0.850568310928338,0.629262517976713,-0.871684044602716,1.40967877946014,-0.0416013409785592,-3.40685519810768,-2.28581619949045,-2.24862408179797,-1.15968402121234,2.35295471861627,-1.2400313069038,2.42178167168822,2.04947478748591,-2.54630825055665,-3.02957394451823,0.475419430831607,-1.50188350558165,-2.82518198358412,-1.51876169655361,-6.51078400192773,-0.88682696955857,-0.412989735013525,0.658238154544051,-1.94865974426148,-1.43235662130564,-2.25208332302509,20.9209529256691
,10,0.0473818147752354,1.03013082106372,4.93353418883544,2.58976979710178,3.04299914306057,-1.63003250223846,-2.63756391227207,-19.3280933426263,-1.09791276486249,3.13708989722318,-2.8504336430301,-1.03396100950476,1.49459212007196,2.16981525410392,7.64361150377954,22.0843470784262,-1.18519714206514,-4.34427456764024,-5.13816345152418,-1.02704228487255,-0.500932074531647,-1.38920472494692,-1.59478166595591,-1.21962475271039,-0.309152438712772,-5.14216462342256,-0.795086553334841,-4.22414243170942,-0.795139743905565,-0.684223197878055,-3.13872982799876,1.86710494798854,0.715006301906669,-0.993969646376172,-4.61151642223513,-1.3360571696694,0.728370836198337,-4.02244900905271,0.275185423804487,-6.14173807399175,7.3651742205393,1.93791474529644,-2.66509707732303,1.4310031161549,-4.23780751557115,-2.54971253462918,-2.92985439774975,-1.87793015236184,0.134938082834651,-1.70827637609318,-2.02280862431689,-3.33588966746311,-3.96325589831804,-3.62087291400394,-0.44160049452239,2.07660381955839,-3.27197259014611,2.52497954523824,-0.614590791373303,-1.09671576302026,1.10010423679978,5.12386874578215,1.75754357322239,4.5027230054302
,11,-0.741334280573028,3.95615801834947,3.72576636662006,1.62008185997138,2.33247936911084,-0.3637197203916,1.93812384035755,-22.2660656014259,-6.60788414313902,-5.30876395190899,-1.64911317055157,-3.00539605604854,1.91685136122533,-0.031658046589655,0.439552344817912,2.24819099179513,-4.06009670509866,-4.55154938509531,-2.89883442226801,-4.2408951564048,-3.25809209545241,-0.691813385928072,-8.32222018297625,2.49539345188123,-4.60273943248058,-7.93101531763705,2.29403181922362,-6.48132372647615,-1.76617866632841,-0.342849665213635,-5.90402625086563,-3.77371350964495,-1.27550238913636,-0.496916063488243,-1.94524125723365,-0.93787938173773,-0.856354845820533,-5.53691098678564,-3.28957593384348,-1.72983540721134,3.31760005724936,-3.73215366704835,-3.53700677967936,-3.05864034528531,-3.27951976830491,-0.701492620296449,-6.03589102595379,-5.93872839740243,-1.3882125266905,-4.62274948786035,-4.09802551049097,-2.93852674162417,-5.37325239264783,-2.61413062240672,-2.21206731104121,-0.214490229125659,-2.17420068675119,1.82002925612687,-3.95220938608873,-3.19294907180119,0.120821800120666,9.96219153374977,4.26859685593217,-19.3309021108385
,12,0.915924786273536,-1.07161536155718,2.57613537440193,3.33247542944991,0.740180967372908,0.981412447315961,6.71276704775892,-18.6731102252274,-4.53502632412574,-5.95052778167246,-2.56788659534732,1.10437952691882,-1.32171536064288,3.67298172392793,3.91814623921482,-15.4355575608174,-3.48487742670432,-2.85578531953934,-5.07976036565969,-2.26403466698139,-1.6899639889607,-6.0604467667672,-2.42468402602253,-1.54608274343309,-4.4924238182939,-7.85008510235411,0.517208543291872,-6.28655071648245,-1.26731833664144,0.692961971650675,-3.90538179508712,-5.01356774745364,-3.90358981026884,-2.77055761169277,-4.51173797189449,0.375060705646774,-0.236774518161837,-4.03785113158528,0.802558374574346,-4.8423208895988,3.38444860850495,-4.59864515139043,-5.46200926573329,-3.54483460897563,-7.35696726244169,-0.989089413484635,-3.45815826574153,-9.00145620901549,1.00180639484552,-4.28188590511672,-5.31764559529574,-5.69683164202706,-5.75573595084416,-6.44486944992605,-7.01544499600232,-1.48388471232101,3.23813992494161,-0.26775568111907,-0.800131983287429,-4.86627452853281,-1.99359883526859,-3.28328513190718,13.4060799138492,-18.0868471968784
,13,-0.712918113168598,2.56894252059692,-3.51352178094749,1.81515608099107,3.27934486458707,-1.17020160413767,-2.1634668022989,-14.878092280585,-5.13570362840892,-9.37641990172597,-0.921267782659015,-3.89882507869788,-1.72074965566753,-3.43690083942465,5.29110445816059,-22.5034037151045,-4.12804168019011,-3.42311768376521,-2.15766159251507,-3.67072120311059,-4.41392747137661,-5.0521413171482,-3.15981837218669,1.61230750002733,-3.68243192560567,-10.0489742045975,0.426648149116772,-5.12661174186815,-5.269071651594,-2.20143393095213,-1.40505265640968,-1.90586339947276,-3.62247183464569,-3.40028832333155,1.24311693984873,0.335488401381099,-5.77635791921421,-5.25262785990662,-1.59052222978744,-3.77704171777486,4.52625930017894,-6.76656748358664,-4.69292551317585,-8.78461948950644,-6.52104344245026,-1.91641495833619,-1.63376393312865,-4.91006972804462,-1.03196667899783,-1.00707557408441,-5.32435501117925,-0.711339572191264,-6.15392577377497,-6.53703328979736,-6.94354068999564,-4.24890198383991,10.8629369652931,2.34865104184701,-1.14531096328938,0.674708472643943,2.38715954555528,2.22310575146275,14.1951592175064,3.5748287597512
,14,2.75905313806379,-2.75556529019968,-0.791920439152364,2.52984705386962,2.13772857725326,0.565729311666928,-4.13138557271532,-15.1560224181362,-7.75756163505139,-10.9573798399483,-4.29650118395512,-3.34158048664403,-5.27303147436123,-3.11075732489689,3.58017638148158,-22.9094448647552,-2.37079452921216,-5.16965775348081,-1.41069794684745,-7.25505979128729,-4.38097473978314,-5.18757802249138,-4.52129280610961,0.986004504278299,-8.55421342143291,-6.53066714625538,-2.69941483117145,-1.93986597907269,-1.99879684575899,0.744880825312066,-3.39968656482915,-1.61286742116181,0.333322832533213,-4.03576227434223,-2.53229649269633,-2.28801058888757,-2.11699795502227,-3.50230879883065,-5.91346919794296,-2.84557047523731,5.20758841353108,-2.06592221793971,-3.97919120898496,-3.56485414987219,-7.09241812369783,-2.24811025563622,-5.84918634194355,-7.45017892364876,0.512421558240931,1.38480635375936,-4.2265655392398,-5.23121326287082,-2.68082794227075,-7.01799733392681,-1.51011432450787,-3.66465294617046,19.3035032986386,2.12509124452254,-0.757523547687924,-0.997572569313888,2.18633448081937,13.7688215279081,10.7490964094522,3.29678077318658
,15,-1.42706156232816,-1.27635941125345,-0.720763791108311,-0.199724469826378,1.66672223279238,-2.74744006464289,-5.08275577303448,-16.4399120546373,-7.13887708627499,-8.73596515251256,-0.762241129383256,0.115884957150683,-1.50705130496408,-3.65118307882449,4.67725554304934,-20.6293018890183,-1.14734675856835,-8.22739562561947,-4.51721436200205,-5.14311058732392,-0.834981497782337,-3.99884120619481,-8.02516309327348,2.35078645436988,-5.02168912849766,-7.40745370073819,-1.71835596315714,-5.55896037318144,-4.36545251783127,0.760792714126183,-0.401885625719387,-2.19377194479694,-0.607309845804593,0.299764685484661,-2.99683059946892,-1.5051207955471,-0.459970408178833,-1.93709570440342,-8.45030775004443,-2.78360163899288,4.14891231847196,-6.75899203941026,-0.136057122702823,-5.07622307632664,-5.8136530553561,-5.39226762476483,-9.94442713896069,-4.43596707229926,-2.27469789596444,-1.44792656353684,-1.87991247451191,-1.28383138441222,-2.64974507220768,-4.29672866275041,-4.52411645760867,-2.56271332816686,25.218435914182,-4.66169354356362,-1.37770623873939,-0.457056089188882,4.66850669306859,12.0170781440956,-7.15093230020193,4.59479566691698
,16,2.1786090874175,-2.90726802285099,2.39642714811953,-1.91541096409765,2.83002103549688,-1.28413047813638,-1.95796272517327,-16.7096613050621,-2.64540343649242,-7.90355906344166,-5.38461577086127,1.1044977182687,-3.43208435326005,0.833303712588076,3.35663922812182,-18.7547501115682,-3.05627137610509,-6.91336675396269,-5.26627153461641,-4.33478031500772,-2.20621158436461,-6.06245736180426,-3.6108095510499,-0.428266187544068,-3.58395690194857,-10.6786307051834,-2.05935707989875,-2.28241039203294,1.47376039930032,-0.399947108811375,1.43985964747299,-3.37212977240733,0.284708950056029,-3.6568029097507,-0.862225652578218,-2.30007303259254,-0.396704485103783,-6.32162466212776,-2.97028278806692,-4.55543829354929,4.0738243796668,-7.82696173396425,-3.38331303686755,-7.67153048828686,-7.84521163171621,-5.46522048478982,-2.12832351189127,-6.77099448157378,2.78272845657102,-6.40565643153332,-3.49884972304244,-4.19232178321636,-3.35168202748355,-1.99159827910626,-5.88380415740312,-4.43545716253175,22.9425883767735,-5.19747738045817,2.44547061066351,0.498889492204853,3.87398978650845,9.71564319579511,-5.93491213731249,-2.60318323633419
,17,3.06797207136378,-2.25501895261368,2.38414129658531,0.144082157637968,-4.39031466166534,5.5318633944712,-5.11175499666297,-14.7373071023044,-11.1390339171312,-12.2347335387385,-5.66409814726285,1.08399490721467,-3.50698228279907,-3.93148641865673,5.2588143724347,-21.6193632689242,-1.17079561295759,-5.30110363736503,-6.48838896180087,-6.49849876868348,-0.919442919444464,-7.13755379917438,-4.3371957540503,-0.0278250877381652,-7.0245667354634,-3.69244962867378,-1.0028487766931,-1.53935388872196,-1.66079760557477,0.0985226379011692,1.5091942748063,-3.73401010329735,-2.13364259550553,-3.18045638045487,-6.34453691209501,-2.61891363333461,-2.42217451788247,-8.69525204644196,-3.35221680634049,-1.26326596536001,1.3812779980999,-7.37950197306191,-1.83407372730835,-5.21196054853272,-8.33385863410058,-6.94189333444729,-3.9291281040687,-5.22727352840138,2.53634761822104,0.210206274620305,-1.5231681199275,-0.615157990308035,-7.05539588098873,-6.08919390169194,-4.94521752621358,-1.3906452688484,18.300213952386,-4.01462043745778,0.288464474736429,0.933208384860336,-3.4908711677017,1.62130815756109,-6.53780560579571,-6.18133938685196
