,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,ROX,,Unkn,048-1,-4.54695066378372,,Unknown,Unassigned,False
,A02,ROX,,Unkn,048-2,-4.44858136551547,,Unknown,Unassigned,False
,A03,ROX,,Unkn,014-1,-1.30542038057029,,Unknown,Unassigned,False
,A04,ROX,,Unkn,014-2,-1.66760783466316,,Unknown,Unassigned,False
,A05,ROX,,Unkn,014-3,-2.04866733173376,,Unknown,Unassigned,False
,A06,ROX,,Unkn,007-1,118.443994398537,,Unknown,Unassigned,False
,A07,ROX,,Unkn,007-2,-4.71338213785239,,Unknown,Unassigned,False
,A08,ROX,,Unkn,007-3,-1.31974117229065,,Unknown,Unassigned,False
,A09,ROX,,Unkn,007-4,103.176393595474,,Unknown,Unassigned,False
,A10,ROX,,Unkn,007-5,-6.85032214149442,,Unknown,Unassigned,False
,A11,ROX,,Unkn,008-1,-5.22029835109024,,Unknown,Unassigned,False
,A12,ROX,,Unkn,008-2,-2.36216294274846,,Unknown,Unassigned,False
,B01,ROX,,Unkn,008-3,-1.32735149571245,,Unknown,Unassigned,False
,B02,ROX,,Unkn,008-4,-1.48230750795756,,Unknown,Unassigned,False
,B03,ROX,,Unkn,008-5,-1.45324919830509,,Unknown,Unassigned,False
,B04,ROX,,Unkn,011-1,-7.43125629188571,,Unknown,Unassigned,False
,B05,ROX,,Unkn,011-2,-3.29113173927281,,Unknown,Unassigned,False
,B06,ROX,,Unkn,011-3,-3.73047813074518,,Unknown,Unassigned,False
,B07,ROX,,Unkn,011-4,-3.52904953068855,,Unknown,Unassigned,False
,B08,ROX,,Unkn,011-5,-1.06551997304477,,Unknown,Unassigned,False
,B09,ROX,,Unkn,026-1,-0.763151335129896,,Unknown,Unassigned,False
,B10,ROX,,Unkn,026-2,-3.77807365222461,,Unknown,Unassigned,False
,B11,ROX,,Unkn,026-3,-0.473409718952644,,Unknown,Unassigned,False
,B12,ROX,,Unkn,026-4,-0.607817809105109,,Unknown,Unassigned,False
,C01,ROX,,Unkn,026-5,-3.36509565004872,,Unknown,Unassigned,False
,C02,ROX,,Unkn,028-1,0.113090849792479,,Unknown,Unassigned,False
,C03,ROX,,Unkn,028-2,-0.209519830560657,,Unknown,Unassigned,False
,C04,ROX,,Unkn,028-3,-2.936696796448,,Unknown,Unassigned,False
,C05,ROX,,Unkn,028-4,-4.28470317902775,,Unknown,Unassigned,False
,C06,ROX,,Unkn,028-5,-1.15294368778887,,Unknown,Unassigned,False
,C07,ROX,,Unkn,030-1,-5.04180064573502,,Unknown,Unassigned,False
,C08,ROX,,Unkn,030-2,-3.22137174240052,,Unknown,Unassigned,False
,C09,ROX,,Unkn,030-3,120.931229789803,,Unknown,Unassigned,False
,C10,ROX,,Unkn,030-4,95.3073148589865,,Unknown,Unassigned,False
,C11,ROX,,Unkn,030-5,-2.05208117766815,,Unknown,Unassigned,False
,C12,ROX,,Unkn,034-1,-2.80745915981552,,Unknown,Unassigned,False
,D01,ROX,,Unkn,034-2,-0.734241066162849,,Unknown,Unassigned,False
,D02,ROX,,Unkn,034-3,0.354010575821485,,Unknown,Unassigned,False
,D03,ROX,,Unkn,034-4,-0.863252190943786,,Unknown,Unassigned,False
,D04,ROX,,Unkn,034-5,-3.11984850816234,,Unknown,Unassigned,False
,D05,ROX,,Unkn,051-1,-3.97258669012999,,Unknown,Unassigned,False
,D06,ROX,,Unkn,051-2,-1.11635516899942,,Unknown,Unassigned,False
,D07,ROX,,Unkn,051-3,90.5261852863658,,Unknown,Unassigned,False
,D08,ROX,,Unkn,051-4,-3.90974744240839,,Unknown,Unassigned,False
,D09,ROX,,Unkn,051-5,-1.01188616759646,,Unknown,Unassigned,False
,D10,ROX,,Unkn,056-1,76.8673421986318,,Unknown,Unassigned,False
,D11,ROX,,Unkn,056-2,105.341627120831,,Unknown,Unassigned,False
,D12,ROX,,Unkn,056-3,-1.8099912517062,,Unknown,Unassigned,False
,E01,ROX,,Unkn,056-4,-2.77925547680361,,Unknown,Unassigned,False
,E02,ROX,,Unkn,056-5,0.0796248925456894,,Unknown,Unassigned,False
,E03,ROX,,Unkn,059-1,-1.15378875955448,,Unknown,Unassigned,False
,E04,ROX,,Unkn,059-2,-4.1179527491503,,Unknown,Unassigned,False
,E05,ROX,,Unkn,059-3,-1.47196160894755,,Unknown,Unassigned,False
,E06,ROX,,Unkn,059-4,-0.701804538551096,,Unknown,Unassigned,False
,E07,ROX,,Unkn,059-5,0.257094312729078,,Unknown,Unassigned,False
,E08,ROX,,Unkn,086-1,-0.972013877026711,,Unknown,Unassigned,False
,E09,ROX,,Unkn,086-2,3.14713794870586,,Unknown,Unassigned,False
,E10,ROX,,Unkn,086-3,-4.97007604754144,,Unknown,Unassigned,False
,E11,ROX,,Unkn,086-4,-2.8228696474881,,Unknown,Unassigned,False
,E12,ROX,,Unkn,086-5,-4.32599415060467,,Unknown,Unassigned,False
,F01,ROX,,Unkn,087-1,-0.740161395667019,,Unknown,Unassigned,False
,F02,ROX,,Unkn,087-2,-0.358613127130684,,Unknown,Unassigned,False
,F03,ROX,,Unkn,087-3,1.34859581544433,,Unknown,Unassigned,False
,F04,ROX,,Unkn,087-4,-2.64990248764943,,Unknown,Unassigned,False
,F05,ROX,,Unkn,087-5,-0.526288657511577,,Unknown,Unassigned,False
,F06,ROX,,Unkn,101-1,59.8859683687381,,Unknown,Unassigned,False
,F07,ROX,,Unkn,101-2,-6.07255948748971,,Unknown,Unassigned,False
,F08,ROX,,Unkn,101-3,-3.04983981929099,,Unknown,Unassigned,False
,F09,ROX,,Unkn,101-4,-2.65149208977482,,Unknown,Unassigned,False
,F10,ROX,,Unkn,101-5,-4.23676896293691,,Unknown,Unassigned,False
,F11,ROX,,Unkn,104-1,-4.42671410591211,,Unknown,Unassigned,False
,F12,ROX,,Unkn,104-2,-3.82286122282731,,Unknown,Unassigned,False
,G01,ROX,,Unkn,104-3,-0.00490814649983804,,Unknown,Unassigned,False
,G02,ROX,,Unkn,104-4,-0.548514910394715,,Unknown,Unassigned,False
