,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6
,25,0.699872405555652,1.08975680782532,2.69391208498882,3.89393694895125,2.06455827685886,0.607681594648511,-2.71964283603756,2.57164134609366,5.4014875936964,2.22720815702905,0.0636505723855407,4.90734756731717,-1.97592481836728,3.21691746238275,2.96337799151252,4.07913976204054,2.18156271830321,4.62285712555331,-3.0707853111262,0.946757859305762,-1.61836973400932,1.34714106565798,60.5091926323494,3.03015950612735,7.2167361846723,6.32096905402477,-0.359774534025291,3.49896376821516,2.09422446242024,4.17004408061894,4.23457360606608,-0.554909738783408,3.68937835863471,-2.38618369618507,-0.699641407768922,3.74527664525067,4.42996046987446,6.58814633833254,0.736132092948537,3.08385003160629,2.48993851748901,5.26026456520913,2.83679660069765,1.94291617260706,3.28438193012744,3.99719833610152,2.84183308272577,5.55911542630383,7.31973087113647,0.00560052297411554,5.65981620710045,8.05780778956478,4.92227243158004,3.00181763703904,0.899577513846452,3.56763991817161,125.226734553532,2.04980384971941,9.67519362273924,7.4085013948652,5.47505070091756,4.83617483905709,0.808933417177286,-0.875726434275748,0.724036175064157,4.63942108869014
,26,3.49079669742468,-0.30912563592301,-1.44178708506388,1.89798167222443,4.49970890843952,5.46326250447237,1.26716955065967,-2.24868305435393,4.60576004539007,3.90482738643459,0.563624077094573,5.49151210894297,0.63337444374838,4.65743370992277,0.227524664034263,3.30101520888957,-0.117741780780761,2.42046187856295,3.17243027940049,5.17552933473371,3.21396020825159,2.24326882445257,61.6077098354153,2.93220925005926,3.83690115558511,3.10362126726886,2.19782536109642,5.91549569235303,5.1864944401309,3.11549796430199,2.39937881698006,4.67931186068381,3.10931624939667,0.77247026968962,1.89073547246517,3.88859400131787,6.33615810092988,2.58002913034852,1.89763993513816,3.01054813132941,2.14732727003184,4.94227309936105,6.67217981421618,3.08750453966695,3.89402866553337,7.17658796921296,1.78486533289924,4.72872785025356,1.28710684073076,-0.179512682433142,2.09067880744124,9.57511508344578,2.7447623050175,3.9552805004073,1.92912131544608,3.74077403880392,131.620652944197,5.26055205383273,6.96562609977173,6.67788192520356,4.51032694950709,1.70843642171894,1.91785110301817,-0.930915796418049,3.84171010749924,-0.195362942426073
,27,2.93345423471101,0.626224948171966,-2.44227463497873,6.77478713006394,4.21993840188952,1.71944024343975,-2.73324871925979,3.98505453501048,4.32203232962956,4.4064646842985,5.40593534278241,0.350918924799771,1.86407129127565,0.216140617974816,-0.104783353226594,2.18591621806991,2.91306498651102,1.34113515083163,-2.23993423741285,-1.07947491362575,0.887547425471439,0.67250835658615,62.7264609514967,-0.827205695776684,2.3285429606558,0.160317542095527,1.22314580619332,2.42568111469654,4.41076589682007,4.03673110050886,0.112949429731998,2.2654812174078,-2.39137745448033,-1.2927754491725,0.539724264410779,-0.820253263173527,2.68249104987399,0.40294573812389,-8.50577131458203,-1.65174136086125,3.08157538417618,1.91143669514076,2.25198827359691,3.19539515160432,2.35085367239117,2.57670378307148,3.50248638899484,0.504654814108108,8.19023404749851,-1.60718838659568,3.7266825072179,6.84944682475816,0.903027254245899,2.54960595455123,3.47834880129403,-1.45276073532432,126.004603968231,4.75215839715793,8.43669440652229,8.29226599017011,3.03872808464848,2.89419681590061,0.602495861718126,-2.81366951467953,-0.869680809390047,2.51841222445728
,28,0.615862078103874,1.07692492973138,-1.85331428459085,0.494110531521528,2.10959174462914,2.18463554787877,-2.19804501075487,1.56366773860054,3.51451057313079,2.34509644467562,4.13623866078615,2.63345615846265,1.71984428156657,1.93135197528818,3.64670424568385,2.23246578028011,8.11546193887853,2.27618884988442,-1.06244686874697,-0.742263809967881,4.04043949685729,2.15430726231898,62.6829054419327,0.294754222988558,0.994129064138178,3.56168789021467,1.55256429894598,0.657833926171861,0.800923056509419,3.6184343116488,2.04989581690597,0.416096666916928,-2.71990847687721,2.77916034961663,1.24021106188729,-0.103356145089492,2.44051562646473,-1.79545900158428,-3.37704749634258,-0.36397179640062,-2.14053280109147,-1.94588529333123,0.464385983381362,3.61234216970615,2.80633489385264,1.56939688873899,-0.963196282587887,1.83233405957117,3.93035855385779,-1.15688987792297,1.77231656686672,5.39619208948443,-3.17420629562639,2.8401289826179,-0.318416096862165,0.337974982450305,131.123576310312,0.346249772595456,3.30917640770576,6.33954178034128,2.09610600400129,4.27924657170706,-0.335891298624574,0.4239262270371,3.98937071207456,-1.83337639645151
,29,-1.38360319112235,-0.873188068457694,1.07628205391529,-2.46332843640221,1.00133563824147,-1.7095494625346,-1.00958831558728,-0.294067881017327,-1.60436453414968,6.45713630270257,3.16781713603723,5.61067316614162,-0.309485374812994,0.122043948218106,7.45435277571778,-4.36412197290929,1.21937321083669,0.734888659896114,1.15106173176491,2.91834166430044,3.26156890887569,-0.208783044914526,62.1384077686766,-0.781976700213363,-1.56769579580578,4.81731940890359,1.99222857499944,5.21017925138722,3.02956870985827,3.60114838917343,-2.23783891929861,-0.537765831439174,2.11157474122319,-1.4054243343594,-0.30537331017058,0.48394177054297,1.81723165611811,-1.12248067289147,-5.16579277026631,2.85343030613467,-0.666523302204496,1.20761025984984,1.96198782762167,-0.353198411143239,1.1297825513775,3.90080130642264,0.778111030904711,1.33873581074931,2.78606613568036,-1.15958304737978,1.54766402943824,3.76138676528535,-1.15661837185507,-1.88436615029241,3.88756601013074,-3.34023077479696,133.30504315327,4.09480270379709,-1.53545366330309,3.10245858743247,4.11659229474753,2.81470819800461,1.30559141947606,-3.80899443720728,-0.361382782234159,0.904104480640399
,30,0.189855658573379,1.37901578935498,0.699726386790189,0.135384013201474,1.83583852438142,-0.491950993554383,0.20880783655457,0.62646558878032,-0.344638705796569,3.187837341246,-0.372012899742003,-1.3353711629461,1.19706581500168,-1.86073104316574,-0.690265582766642,-0.185623078034496,2.70250128103908,-3.18534265538756,-1.71179346144345,-1.09330059501463,-1.0368920069559,-2.94111700235908,62.4419959432729,-1.03791969426493,4.72335737228332,4.83079256974952,-2.73764209150477,-0.903791902909688,-0.958416692255923,-0.744193532058034,-0.902111718437936,2.03517160769798,-2.25269034598614,-2.80506189763946,3.35462814509992,3.23600115725094,-0.399170630008939,-5.48718920284591,-5.91102832153319,4.63419782517803,-2.22138661450799,1.51884356441224,-2.6276510651478,2.38820402908868,2.10785659120438,0.0373821567231971,1.17862138684632,-4.3251311644417,3.06625516501845,-0.408153772955908,0.32341682724018,3.60744785327006,-1.76368272427999,1.1857685166483,2.13803125531604,-0.688576413528153,132.22115148353,-1.16195549139002,-2.24990889996707,4.28417573125398,-0.126190081266486,1.63468070972704,-2.22818912809953,-3.45293369145156,0.689382546589968,2.87617375418768
,31,-2.45410248195276,1.14278616472166,-2.14531727725489,-3.77110227624325,2.59318961207509,-0.746594389605434,-1.23356052735016,-3.21959572524838,-1.91285920225027,-1.86355181853469,3.40975719268636,4.21329775770118,1.42097586613636,0.651165630538344,-1.87965267503432,-0.104149623745798,6.76254727365767,-0.563167296821121,0.126403412417403,0.734016092322236,1.32263137961081,-3.47498289178202,63.1136325748477,-1.1652430377967,-0.260258201695706,3.06192737409719,-0.126285518771056,1.20438945268643,-1.93324138011121,-3.86326946273402,-3.31959538985211,0.979785341731713,-1.24832722384917,-0.239534596495105,3.04718369528791,1.21320937339624,-0.37285820941679,0.702242246913556,-3.60909174001836,-0.0816256065136258,0.308909591947213,-0.00538353080492016,3.02199510610899,1.72022370255445,0.0452297179849666,-1.09596345370437,-0.153971949212973,-3.46677355652491,1.29009259852592,-0.751786706667948,2.78732367692055,2.33952101629802,4.09712613894953,0.3996405438902,3.07692159495082,1.18885314521822,138.590773587473,-3.49874631184957,3.02837387004774,1.23233346802817,3.11101987169013,-2.21869185882179,1.09683040860591,-1.61588194948126,1.05828041068753,-1.31322325074552
,32,0.787594754638576,-0.0801674546473805,-1.38946496989911,-2.33729820718781,1.38017906449977,-0.383493154671669,1.10152246390498,2.26509448256047,0.378202467208212,2.44401712379658,0.812713496062315,3.37352413234066,4.01952584384162,-0.872008325326078,-0.708593714090057,2.50230425202381,5.78940852698179,0.313633065889462,2.7786339527147,-2.37381649726922,0.388297234295806,-2.83574184726103,64.870129144525,-2.55204638866962,-2.33921427811265,-2.75991340521432,2.72470584715029,1.47227363326783,0.844676275040456,-4.66415300561221,-3.93446412624598,1.50844456088134,-1.0265301267691,0.0232114231266678,2.17490031015132,0.0517530261249703,1.68482141254799,-0.981805146429451,-5.53172258043196,3.87739556978477,-1.28343210397543,2.6708263673986,5.627281446918,4.72072977426978,-1.16623183227239,-0.113307563844955,-1.87185548088564,-1.69713980574352,5.17667084123286,-0.656745458888963,1.16170851799734,-1.0857191511559,0.734631508274106,0.793892195492845,0.311920575353724,-3.21295310804635,136.583953246463,2.85766480840857,-2.54856502067105,0.0146035919124188,-0.0797177181188999,-0.0618061294394465,-4.59206590811755,2.37492022098559,-0.142824018821102,-0.27532554390109
,33,-1.27320017106194,-1.93649153294746,0.0338369202763715,-1.44478426273736,1.74872833658947,-1.68703783713136,-2.17077715375217,1.04215779779815,-2.81431808391926,-3.24881168680167,-1.25093584444176,-1.75799852058117,2.64724695633413,-2.52126861702527,2.91750297520957,-4.50387390859896,3.36075710617888,-1.6218619297274,1.63284859784244,-2.43070671860778,2.93373081845766,1.86946844885051,65.7519879287362,-1.04581824503111,-1.39546801126153,1.08961496163874,1.32924043769663,3.0362316671567,-2.00157522300287,-2.29341188532044,-5.47974640917391,-3.37215928738487,-0.474591327054441,-1.46589963368888,-0.345102381563265,-4.96110532285775,-0.939203351059405,2.03691735783377,-5.009223033544,0.824781205097224,0.133571418337397,-1.90271455343827,0.732298497604916,0.140040262274397,0.195633091643685,0.455681545619427,6.17591741574415,-5.73768928146001,-1.16462157247861,0.29142461589178,-0.517210321868788,2.09952079473578,-0.695317226104635,-1.10794661840055,1.68058428438371,2.56328486657776,135.563557906292,1.27645430835446,1.34401653928808,-2.55366955655199,1.08895406999727,-0.382684483349749,2.62058387123352,-2.31420798629142,0.872577800358613,-0.695757988181867
,34,-2.29352197054322,-0.391061919895947,-2.80795440427801,-0.204191666233783,-0.980183688162015,-1.88855025305065,0.63770353187283,-1.01037092519709,-2.99313957603408,-4.43239232135829,0.387771830328347,0.901360208894857,-1.5790607345466,0.623443380910885,0.145208158917285,3.08735728893316,2.42833063005628,-2.09248815435012,0.240988478144573,0.805939541701719,3.2361038045774,0.921843649070979,67.0231979713073,-5.21403639986966,-3.22275822952497,-3.57969059709285,-0.979709428599563,1.49511718440772,-1.55606395087034,-1.34385505492355,-0.0272429966739765,-2.10515180351422,0.681825375911558,3.05397126270327,-1.42376944676016,-1.33948660352507,0.217200315712034,-3.50840412632169,1.05270533208341,-0.0184710352823458,5.24302619264563,1.23168261964611,-0.509400573887433,1.24100902406963,-1.22593842313563,-0.210847214704245,-0.841935780299991,-1.67204580544421,-0.471437407291887,0.634939880021496,-0.619971678683669,-3.2801848874401,-3.34996439788483,2.5299087404187,-0.419525128361784,3.71542860450836,138.324587857669,-2.21750390574562,-1.7763196817491,-1.23211441760077,0.380502240217993,1.00576518406433,-2.1868320113922,-2.38023258032763,0.0760126093723557,-2.08640510478062
,35,-3.66391940317908,0.977386948301501,1.38389083547736,-4.69769709574166,-4.07900736998045,0.279144683834602,3.74242950718235,-0.0170566139308903,-1.9538149573068,-4.303774581987,-3.78617493578986,-1.6411558871514,0.087830922793728,-0.170021411795915,-3.62986542480576,-0.544889663597132,1.1137823709123,-0.223095204260517,-1.69934500739737,-4.61704588299608,1.74382156233423,-0.166914815456039,67.9832806953027,-0.269336333966749,-4.25947346020757,-5.10716743045987,0.434081567672365,-4.0147572150413,1.48925615760436,-4.76948792916664,-1.46156370438939,-1.12291760792596,2.23882926595888,-0.652422772692717,-0.924302805763546,-2.54965209240163,1.06109791491053,-3.78840789207197,1.94616819237308,-1.45701465962202,-1.56767467080817,-2.03956421753173,-3.03661295314032,-1.10100973917133,-0.693882255809058,-1.65113009268134,-0.136913933824871,-3.84274141508467,-7.3950975136363,2.07648098004529,-2.34269582298793,-5.61975525115622,-2.96491782656904,0.641794676286281,-3.114660361181,-2.87980688940343,138.920156603428,-0.684119337799075,-2.82571009965068,-4.03977954829679,-4.78093886072611,-4.20663780711948,-4.65849988907985,-0.731483691965877,-1.78678805274239,-1.80432148504042
,36,-1.30598233083856,-0.356347307183569,-0.261991733490049,-3.12106182098023,-0.0840475466325188,0.362353778751185,0.735498788564655,-1.0028848564707,-4.2283104097146,-1.13165451734585,-2.3637207039128,-3.02359208137386,4.2226161373469,-1.11449645115954,-1.91474568013928,0.970483958401928,2.04923576946021,0.689104475171007,-1.8740966407222,-0.346068020679468,-1.69341463642513,-0.539253408674995,69.2292880685447,-1.96197523930414,-5.84761044807146,-0.421352684630619,-1.0516530464447,-0.0484079164207287,-1.90687380686359,-3.06426024885695,0.537571378886696,-3.00125681963709,-4.4734509099244,0.280422253440065,-3.24345494971385,-3.22250373365432,-1.27576775819762,-3.12184113751437,4.17131042736719,-3.27320908247975,0.318304802089642,-4.55500244141376,-1.96622509580129,-5.94795963282468,-2.78694079213028,-4.17100095518254,3.45552994875834,0.15074211323963,-1.69971053861536,2.59063383704718,0.261708330373494,-1.23979005187857,-1.31352086760671,-4.31578212451223,-3.21077780678888,-0.708927553167996,138.473144613306,-0.445306320992586,-7.90285640157072,-3.52138978871471,-4.29731609968576,-3.11168255020675,1.95228176650789,-2.91301223328446,-3.97329170810144,-0.595681986169438
,37,-3.72331547589783,-0.454281193422503,-0.598821707740626,-0.869065511017652,-3.39709029148617,-4.96564700281033,2.90664002304902,-3.16650072659559,-2.90128765247391,-7.60127485136809,-1.3750942391066,-2.31011166680901,1.8720171543282,-3.92908105932383,-2.33618324025019,-0.594933370579383,-2.85458348633847,-0.701051165500758,1.50893701385985,-1.54078788349625,-4.18379790705421,0.643998934915999,69.7630235560538,-5.31007907341336,-4.47539313936568,-2.13770860580917,0.786788737571442,-2.30123717349215,1.10403772567179,-1.06501178485041,-0.604883461729059,0.452271111917526,-5.45908673351187,3.53661364936625,-0.411076599224543,-3.67877520782895,-2.87260335127394,-1.67498833381205,6.38493004609518,-1.06911521665234,0.200730841168479,-1.58431276730835,-0.00151940127580019,1.22847088967274,-2.29625024329152,-0.912749823160993,-2.76929225946606,2.29517994682828,-2.88438229329176,3.20443386497512,-1.03708983339357,-7.20906100049115,-2.90808947225059,0.278594774312296,-0.449300958669483,2.3820565516553,138.702893862515,-0.839401110080416,-3.98611258048368,-1.82108196255331,-2.81822359240687,-2.87832650878772,-0.684011098172959,2.42810778847252,-2.37864478623305,-3.2817722128043
,38,-5.62120639440309,-1.10086739366034,0.844337825906223,-1.45479089178525,-3.64993872623199,-2.77754355084062,-1.84967784116088,-6.71808299447548,-3.02840015923812,-6.41634367261713,-10.3984456759463,-8.17696406115738,-0.947278075321265,-5.59722035558161,-1.63307907005401,1.20324474981635,-3.27814839331995,-5.48154957691349,2.46835494596644,-3.16764973270301,0.599666816845911,-4.54109319355166,69.8747258035705,0.264619710495936,-1.60154708275149,0.0907044827135906,1.10555196150699,-6.96123508246365,-0.88691198478864,-4.8972169123208,2.08401582719307,-3.74110841470429,0.430333350046112,1.5090737146088,-3.47610682596405,-7.41389864665689,-3.19067645383211,-1.92995920630619,3.02802146704289,-3.174516508539,-1.10518873596675,-3.38038915014386,-3.73289776671982,-6.64245880841099,-1.80803318912285,-6.91184660059389,-1.38939090933764,-1.28692837368999,-5.01829757960149,3.00839423518285,-2.23094348648101,-6.86862467791343,0.440391759188969,0.139236534091651,-1.38027506641765,-3.19874949191762,140.851221883984,0.204446252494108,-6.35853577190437,-6.00837474849686,-5.28025145414676,1.09155660777424,-1.56723698275937,0.255359330622923,-1.3584695825175,-1.81868841126879
,39,-2.61875032677563,-2.9883236213841,2.10491657242756,2.25767243691962,-3.36414989960031,-7.81378386711822,-0.698572018880441,0.466026564809454,-4.44856669242927,-5.84968544106914,-9.04766910817398,-10.6926507045068,1.07769076260911,-5.4950462991842,-4.24748171310921,0.462013257469607,-2.92581227822529,0.338607986832812,0.353761261460477,-1.39664181512489,-1.23132334712773,-0.531736444273974,69.7925178558194,-1.91721147222324,-3.58711071493644,-2.20877626491483,-3.59082038352335,-3.22182458803718,0.0736266414610327,-4.90921713889657,-2.48534508214652,-1.39669838984901,-3.50966703342692,-0.461628660467341,-2.35306583993588,-6.86475234978161,-7.90000131431998,0.747072048626251,7.26485841708563,-6.5212942656035,-2.14431235219763,-2.76634697159034,-6.30565809176096,-2.87492761111116,-0.890071891100888,-3.92176681435149,-2.97628927540654,-1.41170542833606,-7.22402684111285,3.74637136632797,-4.37629136439818,-5.22215391513873,-4.12754593334466,-1.97337165539875,-3.06846493436478,1.61524693205502,142.145561003056,-1.89349720940027,-9.06939818176488,-6.76741930776552,-4.62369174135938,-2.32633083049359,1.08025648295461,2.98022029361528,-3.37262857325413,0.121622229721652
,40,-4.99774694474036,2.17268953703569,1.5351860647329,-0.426095239005008,0.521692349183922,-3.54189492156775,3.70815080594184,-1.60073509419453,-4.09196496324967,-3.63956694356284,-5.7594342393927,-7.62164412844595,-1.13520026359356,-1.53954215261547,-2.84517760879044,-5.21944248785849,-6.13541281469816,0.0585561343723384,1.49289307448726,3.89317931732603,-4.9306763230843,-0.162023250630682,69.1659939989991,-3.67002044764149,-3.59678051648052,-4.78861065222691,1.09711246709003,-4.61188393619386,-1.2412941162961,1.55041067733282,2.51780188529938,2.55810080580341,-3.6015144501539,3.43984654924725,-2.5799724710796,-6.69526387569113,-9.99296410866782,0.884369010035698,7.41606515418471,-1.93992105321695,3.32196969527195,-0.447930207113131,-8.36556644375423,-3.27552462882204,-1.98924698768587,-2.77250872699233,-1.44353384463784,-1.04032890003282,-8.36533014552515,4.78730044428221,-1.78096270128617,-9.72445128418713,-4.40247385020666,-2.37512916436572,-3.90824877886735,-3.64654095913147,143.021613791638,-2.21468756758804,-6.12659916633311,-6.08746761568818,-3.26480671033323,-4.15834539163052,0.980054603619919,5.45429174578749,0.673645250750269,-4.13407294106673
