,Cycle,A2,A3,A4,A5,A6,A7,A8,A9,B2,B3,B4,B5,B6,B7,B8,B9,C2,C3,C4,C5,C6,C7,C8,C9,D2,D3,D4,D5,D6,D7,D8,D9,E2,E3,E4,E5,E6,E7,E8,E9,F2,F3,F4,F5,F6,F7,F8,F9,G2,G3,G4,G5,G6,G7,G8,G9,H2,H3,H4,H5,H6,H7,H8,H9
,1,-17.2317099984089,-16.2878475251514,-51.6669814507059,-30.8800534034681,-73.2402220809645,-57.3686113039103,32.4988549902973,53.5703097753221,3.24542944108043,9.33901699172247,-15.888772505105,-7.47528620568528,-37.5190332922944,-23.329580931585,-45.6613318062236,15.2941505287399,-18.8055001085131,9.9762212852329,6.73918482523231,6.57935990526084,-9.2970878599067,24.1097043887617,13.4431428780958,-36.5899548853968,-43.2058315842696,-3.25060944760344,-38.2135180375826,-7.67059427717822,-18.2714889561626,-31.8539053875329,1.97434391519073,28.3628172534804,-29.5365007814439,-11.1290258461827,7.13929485391827,8.88423157648731,-5.04302533327336,4.77215228878003,-25.566974420969,12.8950681979236,-49.2635450315515,-16.0335432512488,-17.8762500761877,-19.5908005015785,-19.6548868871819,0.192536299211042,2.22716520513632,1.34327242307108,29.2716918894407,-6.98680136314397,-18.3984818249473,-24.3660190433948,-11.0703541701932,-40.5981099106807,13.7022226143968,-9.40867136947463,3.19117680806221,-36.5984980958656,-3.88247087574337,-9.63010366343042,-15.7213315726513,-24.4159667537629,-17.6860637909804,11.9605113764674
,2,-5.12123870915775,-10.4029275289713,-25.5162268584822,-18.9091177285291,-47.1453993085629,-42.5935441877496,41.076471073055,-25.7144616445476,4.11755386317327,12.9038118611707,-6.82928600509649,-5.22929108113021,-25.5253359898902,-7.42446089789246,-9.64620781977374,7.31730298014509,1.20918518192411,16.5016228192644,19.9637606968681,9.88148290340087,4.91636782244223,15.482597720491,10.5850097915927,-8.38540312712939,-34.3206533547377,3.23265752880616,-10.0600261713616,2.46163461501328,4.92013017658064,-10.1128745021592,9.45724389536554,30.0531594246709,-19.4439887358631,9.43611442789097,15.7805199132104,14.4271372310363,10.421006263422,10.2177964007969,-6.95022451877594,18.3637118625707,-40.8006210574981,-4.66769839242079,-11.8338999897014,-2.33654967122038,-6.14409589020988,7.41920658300796,10.7813820670367,6.0235522093526,36.4514199754954,10.110194419231,2.89879672912866,-11.7935859096337,1.10223318220778,-5.40863050777352,17.0640598655773,14.3639692708557,3.10277655919435,-15.8618338069273,-0.634275090621031,1.96054003652671,-4.54230855281457,-9.19945730600557,-7.23130232895801,7.09491759232787
,3,3.06232606544154,-4.55894949741787,-11.3595220775082,-3.84565904596366,-35.1675940220675,-18.4892908323022,52.0397279905364,-34.310295713236,3.48070281898936,13.4943346599457,-1.49046048988293,-2.67861480020019,-18.3590931571653,-4.11148931678827,-1.26753046966769,-9.46677915335795,13.3881586299021,17.3124084084729,22.7386618962209,11.5940951202292,16.4278687284072,15.1629853998029,9.61152625915202,3.12197719984943,-23.6353941643983,10.0633745893711,-5.12881254611148,6.75761486691727,9.29815024890513,8.68838557009803,8.25969472334236,20.4222442606688,1.85094865334395,10.9845850950928,14.8378307413413,13.5193047214179,11.4350931944405,14.095242020046,1.8083773133153,13.1018904208618,-32.3019987676507,3.39102259731317,-5.79618671217395,5.34666834238078,1.15247252563177,8.35640227092199,13.2577448808534,13.9437008092914,42.2289405546398,10.5219585268123,11.9527682191047,20.9915537040033,10.9114666474898,11.8683617226029,13.8693819313521,11.4435385899083,9.37641390175077,0.756103064115905,2.71802363833376,4.20911439152223,-4.51087496078708,-5.78033522846681,-10.5509531317598,11.1620462628812
,4,8.09121034456757,-1.53879901122127,-6.13804686206186,3.66497893386213,-23.9850321326148,-8.04903461629738,69.3863039873841,-28.4181022475705,2.27836415019374,12.2968228549303,-2.67799936615938,0.112179190291045,-10.0978991778711,2.99763197663606,1.60736640124333,-17.5512224962758,9.51014130490103,11.5725102431657,9.88199852152093,8.92993170638147,12.1527921036654,14.3593609755108,8.51976364173834,13.6559380033632,6.22502191247349,13.5634564986913,5.48058294707243,9.63684184728208,7.23772874221822,1.4139974825116,7.76324384410054,19.4145454767977,7.64079602109268,8.9514747889275,9.1909009733813,11.8140711968331,8.65737410432303,12.3495937824373,14.5934181874863,9.26651409777469,-13.6406651652637,13.9906712049847,-1.69458709488981,4.27400977815068,2.56839869477017,8.06865196541548,9.51806724661992,8.84798095221004,56.3052540728527,8.3745325678824,8.81034807682727,18.5725009329976,6.03297130410738,11.6827977436192,9.95243452014165,5.97123254604321,12.5018852023354,2.12565471341441,0.973332710402246,2.58621850682948,-4.97191971085476,-6.17837003853265,-15.0391843617922,4.67922208980553
,5,6.28453122259862,-2.92673008063093,-6.32920482602913,0.0994405880569502,-16.6397217389476,-0.96180815397156,82.2262230171682,-17.0211762276972,6.98645235846789,9.58515671869782,1.97129490522866,1.8261177956374,-7.78518684159189,-0.0320220167932348,-1.40696663869994,-13.8333596118814,9.48576658955335,7.77235776413863,8.38997678229498,8.17848847946425,15.1798950828015,15.4320285233698,7.29213790230779,16.2551077538697,10.5972186156873,8.35904513143805,4.90389783734554,8.54906251558987,2.19870892808331,-0.40121022686526,7.29803157177685,9.67952622464918,7.66145860897268,4.88080700996807,6.0836027382561,11.2043267632585,11.1374156120073,7.68636991508129,5.13374229229021,7.25716632602234,-4.6160026542093,8.52286320609664,-2.73509466231553,8.77549637251286,0.130023897359479,6.93724497153698,6.23885891255031,7.28696594711664,63.9359561839519,3.54147101253375,11.1014801854717,11.125137633941,5.29760041112741,9.83836916653445,7.42094755155131,6.37951606223669,19.4707770293981,4.28110207107966,7.00472463888309,1.52815553431083,-2.75801526550231,-3.38665597085037,-9.75805640846829,11.4290767143411
,6,5.24239602567695,-1.43460156872334,-3.45037237002634,3.1514345057476,-5.45535429479696,4.68396189066289,87.8340018668455,-3.08943675855107,2.63946548136664,8.29449614453461,-1.21066310786136,0.759543693417527,-1.87722176718535,0.477271608818683,3.90612654424376,-9.92321319024632,4.25799899942604,5.92310778050205,3.51163758516122,3.86680602761908,9.84366263852553,6.01820699355994,8.3529182388038,13.9027551928443,8.98779392548795,0.907562069780852,-0.190014249351862,1.11244005877415,-0.461214285884125,-0.330620477254342,3.5240083476815,3.96443858736257,9.37304858526932,-0.437714334150769,3.90664816946492,6.27138815613398,6.62002064686567,3.42273370966086,4.40415422709748,6.70365701978608,-1.16562118314096,2.86462699792583,-1.77349252229578,4.67017239411371,-2.52027999305074,2.72628429277029,8.0238916130088,5.47071756270589,68.8076124670592,2.18445997671006,2.52900417266437,4.64562419128697,5.41236806567804,7.47628436657715,1.96401938623967,6.72581976341144,24.4072498993546,4.61615712021785,3.45931961725501,0.931974366994382,2.60809056655171,-0.641869386441158,-16.4322063844984,7.83643156262724
,7,2.07345871973257,-2.9762801406614,-5.63102907349048,1.4684815213609,-1.53142336712972,7.00900928960755,93.2809297720205,7.20162040461582,1.37508839859902,6.47298173659919,-2.6264642097608,4.44362285809257,-0.0288802670120276,-0.702559580578964,1.39053657509157,-8.77287289201604,4.22562083036064,4.23721563778281,3.18690117065353,3.07062906432247,4.13061029033724,3.38892327123358,4.27487309540993,9.8078760294552,7.80556137500616,-0.287157990138894,4.5292295242084,4.73184002040034,-2.16255869576071,-1.08084137551987,3.43772605938148,-1.98540474822266,3.13581089284617,2.3079509167178,0.812068156824807,8.09858559462145,5.52197711388135,4.74676852015136,2.9762688861997,1.80209960585444,5.67027234263924,5.84761033147561,0.847593347356451,7.62078967613888,-0.46320723832514,0.832249672781018,0.0671847936860104,2.45690209858367,80.2104348670655,2.24768885091271,2.70772740851771,2.12090095148915,5.9716999510174,1.38158553095764,0.845490500875712,4.84999831409368,31.4541237588401,7.75121669857299,4.23112874708386,3.03166741101359,3.09182889907606,-3.418469401121,-12.1695530140173,-1.49530001329686
,8,3.73406733707088,1.4954458022703,-0.970261608149031,1.66428083904884,0.628581814528843,5.57380080451094,98.1484087404319,9.33137329462079,5.67941204744511,-1.41256006224012,-2.39517524780786,8.91256935339288,-0.73336393673253,3.02466791531697,1.82969628947421,-4.96414082757474,2.32518355729417,3.80219308553615,1.15312778329098,2.53781786842546,3.56626609401064,2.01603429253282,5.30078611638646,5.12664268892286,5.42176045010592,-0.336687766978685,1.59074679150854,-1.71614857684335,-1.56360162218061,0.740466537409247,-2.90184748678666,-4.39118654302592,2.65165145131004,-3.37991741877477,2.02942572573147,3.3208215813047,3.54364294347761,3.64083483389049,1.57246664351942,-0.447292991872473,6.61469059614956,2.30202271176131,0.649828122722283,4.00752983805387,-1.79852997163971,1.18278393598439,0.475086462008676,0.539615337477244,80.5328583855044,1.84336332899011,0.30385850609855,1.24387261325228,-0.225269339363876,0.262632937252874,2.30465849019038,-0.0420173937536674,30.6941714648883,7.90573299114567,2.08873883924207,1.67283579630839,0.756028187321135,-2.03569541601746,1.83821454082727,-4.9108333853128
,9,0.418363319664877,0.144702393647094,-0.404820559849668,3.01539479645362,-0.300357429835003,2.45851061547182,103.93783239643,13.4656609711346,1.37161263731514,-1.71346340480613,1.44920128552485,5.82502521683818,3.0908194948388,3.71928179141514,4.14409044541844,-1.71081578647454,2.24188718797268,-2.87584518696031,-2.40500419134196,-0.0548401616006231,1.37405828299143,-1.02822423856151,1.51389873668995,2.95009479281998,1.17907683741078,-0.858109079233145,-2.43725733906149,3.16434845043568,-1.59634571304787,0.0924325502842294,-0.333811782027624,-1.45623887085185,-1.44313724581434,-2.35456534112518,-5.03195056358118,0.517875561281016,0.757241641681048,-0.437604146572085,-3.76227017911151,-1.30357827381295,2.08957198537018,0.337875961106874,-2.56478029217442,-2.81788187156644,0.690681911474258,-0.643177914039825,-0.633760335622355,-2.79185792480939,82.5842808082743,-0.922507020442936,-0.963362258994493,-3.50522812621966,-1.57739099133278,3.13693108698089,-1.16491578859177,-0.138396171370005,38.0820569653783,4.12778908374639,1.81967322220771,1.80342324468756,-2.78553214179965,-6.72626212552177,-1.46289898801069,-6.86758868034167
,10,-3.59749288474404,3.95465960274305,0.0800762678782121,1.09862774731346,3.01467121121686,3.86269762581014,106.829718282375,16.8669268940953,-1.40026578707011,-4.1596706861128,1.08449306299872,3.58099388590699,2.9520674361429,-1.50192525917782,0.569054170260188,6.53557556333953,-2.99603781110682,-2.52273651645464,-0.284846321728764,-5.1276937140683,-2.34237681722425,-0.295420832894706,-2.9128879298828,-2.47168574417447,2.66737877475862,-4.71997069867621,-2.34532997566066,1.12519917495456,-1.68798722153406,-5.03724526866336,-0.999382037717623,-5.63381497472619,-0.766439047924905,-5.2571959910897,-3.11572110311545,-2.22358017658098,-3.17647215313991,-2.87697189353867,-2.44114266344423,-2.38657700199519,5.48334939471442,-0.768573484650005,-0.281290637990423,-0.874054553457881,-2.06439383562201,-3.81159965892812,-0.119107364327647,-2.09677893772232,83.0779174077843,4.15628890557355,-2.16962345853426,-5.01083061596501,-0.02517956345946,-2.00352185826205,-0.168369379671731,-2.26233238239274,44.43338788901,1.26496963616955,0.825288875997558,-1.43784384764103,1.31158005549605,-12.346928430256,-6.94188000471013,25.3076180977464
,11,-0.0988441403987963,2.54324255783831,3.03960516859206,1.83180836288739,1.05387438371281,2.12253282745178,113.238608050445,13.370797853604,-0.320426218965622,-3.62985246405879,-1.23870520978653,-1.3230236907666,2.70811961349364,6.16757240017569,3.24725066420433,5.11909987613717,-0.116174588652939,-3.43537047465816,-4.63744266805634,-3.80335748898005,-2.41866220837574,-1.57699431064839,0.582067912136608,-1.16805836504773,0.0911521758398521,-2.68819499503797,-1.23770720552875,1.11992476034811,-1.92179690383546,-5.29130654281244,1.99888864491459,-9.36211235601786,-0.212606359799793,-0.704955048691318,-4.02377257889293,-3.56583573773241,-5.09063444266303,-1.36272944086795,-0.970439844095836,-4.32672772257183,4.42694779960857,-2.72748301941465,0.781324788864367,-1.76084958952606,0.286527799746182,-3.56434337153632,-1.04245819176413,-2.60526250706744,82.6488942054571,-0.881795261417665,-1.43398439715884,-7.82172902401635,-3.1752682475967,-4.36517655585976,-3.08438730667513,-1.47762238733549,46.778460887191,2.68969994391045,0.297312781704477,-0.403565340575369,3.26535409890994,-11.0600183352026,22.2856063538029,10.794509159909
,12,2.46593074406974,2.87299509591776,4.77364028725469,-1.88437568843983,3.48616573303752,2.80595062677548,106.709417749406,9.35753653586471,-3.36118896693097,-1.07937939762269,-0.204832134692424,-0.205965992779511,4.34446825667101,2.57172296986801,2.38275931008684,12.5388158198821,-3.63681465808122,-4.93648934667499,-5.82563233421979,-3.17461883081432,-5.69912321410629,-5.5004842166145,-1.20629368031041,-4.38848160735915,1.25738343521607,-1.38857206032935,-4.06139936466479,1.06437922904342,-4.17503677004788,-6.84413499978655,-6.05487212639673,-1.80776999681211,-0.399956470335383,-4.98053627352238,-2.4047629868287,-3.09952212193821,-4.22504299296952,-3.35535218009545,-3.83807044830792,-5.13818784338446,5.34494175386044,-3.05493582348572,1.42666168292999,-1.54564869068918,0.00269176473420885,-4.34548585494667,-6.44646797911582,-5.04941257394739,83.0375475650349,-2.267919807613,-6.21449149244472,-4.47438267307098,-0.618096072084427,-1.70154432988375,-6.81276024964563,-2.29317978135168,47.7357851663229,-0.607836692205183,0.610129467501338,-0.267198634914166,-0.0962150314489918,-10.6005939409806,-0.0816300946535193,-10.0763568014986
,13,-3.01351220108654,3.93859708537866,2.14404283896874,0.616664644645425,2.00352253694837,0.0246669154671508,108.725297079278,8.58702732820075,0.998743732318871,-5.92564302844585,1.01626697644315,-1.42556741340468,3.68506845502816,-0.242249629883645,2.03850635840763,10.9580227638771,-10.1824921878629,-5.64573787364907,-7.42272667989437,-6.65518278345917,-3.93427443747487,-7.23836002232383,0.978846738234552,-9.00519065790286,-1.02685201042004,-2.86126245040941,-3.86996812042162,-6.48788297329656,-3.5944885667468,-1.74388164364791,-1.11545195432927,-3.41335586196828,-5.22761138446504,-4.22486362641166,-7.23643959610308,-6.29038260832567,-0.985381878322642,-4.58655720280376,-5.16926031677804,-3.31330032764527,4.08892176564632,-0.232957977059414,-2.30131656140384,-2.14087536559009,-1.50880395856939,-2.49706705329436,-7.96926305143188,1.37928153331995,81.8388432385109,-1.59598607804446,-6.77336436845098,-7.33104982232499,-3.7896754414046,-8.14620484003308,-3.9288661143014,-2.05917964706305,46.953586207019,-0.528629970739985,-4.53945643100269,-2.56668197578847,6.83227729508735,16.3733410161899,1.13341511907811,-13.8187930155759
,14,-6.42989167770565,2.00949892762901,6.25543762411326,-1.00337095135637,2.52414963613137,3.12761296755525,105.867242447852,5.39863510258465,-0.722010457653596,-7.55056285288038,-2.78729557771885,-5.84643866050646,6.28193558351722,-1.30112227915151,1.72427829648313,9.21035855520631,-5.84104007467795,-4.56464981739964,-6.84443322178367,-1.81664571776128,-5.25892843036672,-8.59092805898445,-5.8958382797482,-9.40348717903498,0.410930004895818,-4.77615075649692,1.87095815563953,-1.39754449712063,-4.78841232453715,-3.65113787744986,-2.63733253999771,-5.09954441809941,-4.29544147174647,-6.46837006471105,-5.0041570329463,-3.97919822010044,-6.79510080136833,-6.8710057324256,-4.93442747628387,-0.895982771625768,4.91883794462501,-5.21174538848118,-2.44421106697655,-2.30131070663629,-1.70988202241824,-2.2289590051937,-5.00185790447267,-2.7877780044505,83.7667750682926,-2.67383714138987,-2.4261551691593,-8.42550660586539,-5.34454408016245,-6.18480439724226,-4.38698589377827,-5.59961108241669,46.1427758292374,-4.46899085711402,-1.17823325514064,-0.649740599319102,-0.000178346742359281,23.5196428171389,-0.823017687177526,-16.7873630262688
