,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Unkn,Blank,1.16289274384944,,Unknown,Unassigned,False
,A02,SYBR,,Unkn,002-1,405.579336314899,,Unknown,Unassigned,False
,A03,SYBR,,Unkn,002-2,466.112266874065,,Unknown,Unassigned,False
,A04,SYBR,,Unkn,002-3,419.480329525004,,Unknown,Unassigned,False
,A05,SYBR,,Unkn,002-4,450.001635444948,,Unknown,Unassigned,False
,A06,SYBR,,Unkn,002-5,576.610712155796,,Unknown,Unassigned,False
,A07,SYBR,,Unkn,004-1,640.89401247014,,Unknown,Unassigned,False
,A08,SYBR,,Unkn,004-2,967.898623053587,,Unknown,Unassigned,False
,B01,SYBR,,Unkn,004-3,107.091931132612,,Unknown,Unassigned,False
,B02,SYBR,,Unkn,004-4,459.86026565082,,Unknown,Unassigned,False
,B03,SYBR,,Unkn,004-5,465.256329833859,,Unknown,Unassigned,False
,B04,SYBR,,Unkn,005-1,333.739680775731,,Unknown,Unassigned,False
,B05,SYBR,,Unkn,005-2,341.470392363873,,Unknown,Unassigned,False
,B06,SYBR,,Unkn,005-3,334.128595045459,,Unknown,Unassigned,False
,B07,SYBR,,Unkn,005-4,407.231506038441,,Unknown,Unassigned,False
,B08,SYBR,,Unkn,005-5,624.163715829629,,Unknown,Unassigned,False
,C01,SYBR,,Unkn,006-1,-6.78086384626031,,Unknown,Unassigned,False
,C02,SYBR,,Unkn,006-2,591.523875447737,,Unknown,Unassigned,False
,C03,SYBR,,Unkn,006-3,650.801653189459,,Unknown,Unassigned,False
,C04,SYBR,,Unkn,006-4,599.088062404423,,Unknown,Unassigned,False
,C05,SYBR,,Unkn,006-5,563.62781146283,,Unknown,Unassigned,False
,C06,SYBR,,Unkn,012-1,589.441396293926,,Unknown,Unassigned,False
,C07,SYBR,,Unkn,012-2,620.543386066037,,Unknown,Unassigned,False
,C08,SYBR,,Unkn,012-3,628.311553189095,,Unknown,Unassigned,False
,D01,SYBR,,Unkn,012-4,11.146600941988,,Unknown,Unassigned,False
,D02,SYBR,,Unkn,012-5,647.561521459767,,Unknown,Unassigned,False
,D03,SYBR,,Unkn,018-1,673.743408960768,,Unknown,Unassigned,False
,D04,SYBR,,Unkn,018-2,632.684461502531,,Unknown,Unassigned,False
,D05,SYBR,,Unkn,018-3,619.942811037809,,Unknown,Unassigned,False
,D06,SYBR,,Unkn,018-4,622.864504116072,,Unknown,Unassigned,False
,D07,SYBR,,Unkn,018-5,658.495286677561,,Unknown,Unassigned,False
,D08,SYBR,,Unkn,019-1,613.959478369907,,Unknown,Unassigned,False
,E01,SYBR,,Unkn,019-2,497.902493322177,,Unknown,Unassigned,False
,E02,SYBR,,Unkn,019-3,588.639292632903,,Unknown,Unassigned,False
,E03,SYBR,,Unkn,019-4,680.298272098321,,Unknown,Unassigned,False
,E04,SYBR,,Unkn,019-5,535.56516935267,,Unknown,Unassigned,False
,E05,SYBR,,Unkn,024-1,534.467995985939,,Unknown,Unassigned,False
,E06,SYBR,,Unkn,024-2,518.125378618159,,Unknown,Unassigned,False
,E07,SYBR,,Unkn,024-3,445.665746351848,,Unknown,Unassigned,False
,E08,SYBR,,Unkn,024-4,454.232443857737,,Unknown,Unassigned,False
,F01,SYBR,,Unkn,024-5,371.251802224409,,Unknown,Unassigned,False
,F02,SYBR,,Unkn,025-1,537.387236209645,,Unknown,Unassigned,False
,F03,SYBR,,Unkn,025-2,627.481154873318,,Unknown,Unassigned,False
,F04,SYBR,,Unkn,025-3,605.861664453663,,Unknown,Unassigned,False
,F05,SYBR,,Unkn,025-4,603.106689577341,,Unknown,Unassigned,False
,F06,SYBR,,Unkn,025-5,620.722219269807,,Unknown,Unassigned,False
,F07,SYBR,,Unkn,031-1,472.064490592622,,Unknown,Unassigned,False
,F08,SYBR,,Unkn,031-2,467.026275450449,,Unknown,Unassigned,False
,G01,SYBR,,Unkn,031-3,938.090640541591,,Unknown,Unassigned,False
,G02,SYBR,,Unkn,031-4,427.8968535681,,Unknown,Unassigned,False
,G03,SYBR,,Unkn,031-5,416.351954507921,,Unknown,Unassigned,False
,G04,SYBR,,Unkn,037-1,511.157284595996,,Unknown,Unassigned,False
,G05,SYBR,,Unkn,037-2,473.741709587164,,Unknown,Unassigned,False
,G06,SYBR,,Unkn,037-3,569.402715173143,,Unknown,Unassigned,False
,G07,SYBR,,Unkn,037-4,474.62808319248,,Unknown,Unassigned,False
,G08,SYBR,,Unkn,037-5,386.358964413578,,Unknown,Unassigned,False
,H01,SYBR,,Unkn,Blank,4.90003465659756,,Unknown,Unassigned,False
,H02,SYBR,,Unkn,Blank,2.67420952392722,,Unknown,Unassigned,False
,H03,SYBR,,Unkn,,60.8298718742803,,Unknown,Unassigned,False
