,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3
,11,-1.69093133296701,-0.57291521822026,0.523221888658554,-3.00835556785614,-0.822568493109884,5.44984903534578,5.06437761220604,-0.117624661237187,1.55755324574011,-3.48547794881233,-1.32157593586544,2.08212282943805,4.02119207964643,4.98390595433602,1.53313222272436,0.377881505417008,-1.28525348608582,3.06156698708446,-1.4996872063457,2.69978440240811,1.47255195446996,5.03895030185458,1.79382463533511,-1.48466582653964,2.79041033522026,-0.246758902622787,-0.0749713717946179,-0.0441239855545064,2.42041534068585,0.459295222022774,-3.80418533100647,0.598971746117968,-6.12933679693651,-1.52414960527858,1.34652148263058,0.718131598566742,-0.245779180897898,-2.85335307899868,-3.4670869462002,-3.65814956301574,5.04855862464683,3.84801077464181,-0.93070675391391,-1.79122910518163,-0.262838358687986,2.03367004183247,-1.92762795835552,1.89672216062581,1.93126570387267,2.34481711821263,1.12329180502411,-1.68777838519009,0.460793758963518,2.41577420764361,0.053066093655616,-0.90874164862862,3.39308822379098,8.42458061605203,-0.823860899901774
,12,0.759415367618203,-1.63154189992747,2.14299392443218,2.06254387329454,-0.329247983100231,4.04214057996887,2.80648478181092,-4.22500887410843,-2.906343673013,-1.66888281292768,1.41285881914882,3.43488366541669,6.89929721709177,1.97954116001483,1.62324234576681,-0.410923436538724,-0.902763135441546,-1.63387838188874,1.06445602212762,1.23482975887828,-0.587814756369426,2.57844543982901,1.93488727445265,2.63140117320836,4.47377828919753,0.404383579399564,-3.42081891781436,0.904292743048245,-1.42177024340572,0.851536513952396,-0.437692272889308,-0.232609046994185,-6.56321932538731,-0.450824378291145,-1.42526651111848,-0.717036222970364,0.759455898810756,-2.64503903118703,0.12882968082522,-0.970142885785208,-4.94049702280245,4.24727475842246,0.55547048872404,-0.848513818540141,1.31651447974309,-0.339129155908267,-0.495091781549945,2.15831176260008,0.299066776723066,-0.6840624498941,-0.660951598363226,-4.92760462898013,-1.00760503525999,-4.36304998590413,-3.24986256720467,0.933313128447935,-1.51570081209411,9.04989234542654,1.88921893776524
,13,2.2845229945483,0.715228983627185,2.55465266112151,0.848700281939728,-1.32263970331724,-0.787643250746896,0.323192828599986,-4.20177503092009,0.266747725012465,-3.11145082769326,-1.35523463460095,-1.28828466616278,2.12787248736186,5.43566941700374,1.97814824264606,2.59235857515341,-6.46148148242173,0.494528422493659,1.66192540460088,1.535828358853,0.307094859942936,-0.986089684588933,3.12951512224754,0.884705976371606,14.2631989395968,-1.98946360795162,-3.16083845581989,1.93176901365132,-0.294623972712543,3.93863551147342,1.53745593888243,-0.656838840606724,-1.99362456306153,0.726206360158358,1.3206095402229,0.60658874941555,-0.668026344955706,1.51201317971709,-2.05247199503083,1.18606184113378,-6.48538302784391,5.79841285505654,-0.563612230518174,0.573102204625229,3.72480633742452,-0.788789531257862,-2.44691068178508,0.787679660528738,3.17321879017118,2.1647062115253,-3.64072466680182,-2.13608741301778,-2.6852809771226,-3.69558143642917,-1.66437127921199,0.182114826744055,1.46471472280928,0.518536155778747,0.351561205735834
,14,-0.694173474455965,-0.239536364314063,1.09065913086079,1.3976458906377,-1.55963951616604,1.87408770442244,1.83186057773764,-1.20565464998754,-0.623124407863088,-0.626191568286231,2.00114651100512,1.91992772134063,2.398716898987,6.58836404864178,0.922588231779173,2.96874729457386,-11.9934209597786,-1.03776181808371,-0.843936232165106,-1.53478998454102,1.25493004198051,3.08172416664092,4.35546472473743,1.87797334886363,5.92449310813845,-0.211518881708798,-1.6992945919369,3.61772663328293,3.96330527208602,-0.00567328339730011,-2.68855844687687,-1.08071224108517,-9.06725382982086,-0.42586085373614,-1.53458361193771,-0.204781879983329,-1.14313027237085,1.69954026294408,-0.438069482524497,-1.85896963367668,-8.57093167769699,8.32847897552165,2.18519403254231,-0.410506127003828,-0.854070698806936,1.41244468430023,1.04918387607677,1.12945636100403,5.07345174363172,1.69450577065754,1.23797929792136,0.0449908283508194,-1.98341344332857,-1.4715660341094,0.35042682948324,-1.669205421691,2.3802824561435,8.20065075061711,-1.0076397607927
,15,-2.80081712563106,-1.1632319209848,4.57281975525166,2.62952018717669,-2.77623989182757,2.21863711041351,4.53013322443439,2.90894664396501,8.61754110739412,-1.33629536948865,-1.6355672183704,0.0901641755831406,0.303380760685741,2.74853273500503,4.51782489275138,3.82483914332715,-7.40092318363531,-1.99711384727743,1.86374285692136,0.209210550527587,-1.75603656928297,0.351707053669998,3.13523648054479,1.86098428234664,-8.50099649605363,-1.05500235519276,3.2189025883763,-0.217871222577742,0.108729465978286,2.40753130068742,-1.94557521171282,-1.1300421042879,-8.75795057719779,1.52327751184839,-1.99896350602285,2.12749670515177,0.651326581690682,0.698901273736737,1.23853621560875,-2.23249058280044,-1.23104147674212,7.71096408797757,-0.656443834075617,0.737031807387211,-2.16049784102461,0.215935530963634,0.201257934617388,1.19355123274727,9.99636194251252,5.14274215217074,0.884267350267692,-0.923727555739333,-1.88972666167047,-1.09901873784793,-0.147590341713112,-1.1803018789542,5.56174497188113,3.94678443069506,1.44184141556661
,16,1.67981199336509,1.5483012055879,1.420411403034,5.59707408073609,-0.764968201594456,1.39821882811566,3.93146211819476,2.83650907342917,-8.05021744296027,-1.49566644314882,1.54679853482321,-0.586591374701129,-4.54038282780903,4.68741004737785,3.24834268664017,5.56079612238136,-2.69512152212292,0.672203736413394,1.15998238559769,-0.92575073320404,0.800980119668111,-0.468829222285876,2.35434806042304,3.11440367676914,-3.73521714383469,3.1049889278479,-3.1681975475467,2.5536973743001,0.626261764736228,1.12748771937959,1.41745880837288,2.39822037851354,-4.46542101278146,0.274447352217521,0.943126085804579,1.66496761653571,-4.53034049908456,0.764456251374213,2.16809416289243,0.48712219703657,-2.50502723904674,3.8694801171182,-2.00863376710004,2.21692062523516,2.46119659007536,1.8440783760343,-0.291765139560994,1.78900752281606,15.6876464056313,1.47336427110758,-0.128156106878123,-3.05088232266507,-1.088686456093,-2.11224493301552,-0.225656461062499,1.10809388591315,12.2578187846461,6.13650730000063,3.47625418311645
,17,-2.64203470194661,1.66433688704819,2.25572212748693,3.02501224956586,3.23781204328907,-0.475432265828204,4.55216315208008,0.95302089479992,-6.40191577872383,-0.573261490780169,1.71310437141392,-0.165417865340714,-1.57546483620536,2.27251373824629,2.83115841412382,3.25183213546006,-6.72090032894812,-2.00527559041166,0.520599127118203,0.477280870827599,2.77414601504188,-0.456998661647049,3.0231854737176,2.70180652851786,-2.03096786495053,0.0271979210879181,2.14386749668529,2.44180195570061,1.60954853936892,-1.12659001638212,0.863356510079484,3.01204085533027,1.34318695279626,-0.924696918317295,4.22268795697619,3.95760701431846,-2.58548754421099,-1.61578721099613,2.13584469759144,-0.810497255087739,-2.36753357656971,5.10619852705258,1.35411221316463,1.9413640108769,2.47790701786198,-2.67173644796594,-0.0762593287504387,0.737693438556562,-1.08026831822053,1.72212082438728,-0.682586057488606,2.77926945515492,-1.40210177726203,-0.468171596977754,0.90911611742149,-1.83119639729193,18.790980107432,0.530454741830454,0.714855329534203
,18,-1.66246759331034,1.2050591920538,2.20081209714954,2.36105810038998,-1.34413592128203,-5.64854914125681,7.69830391623282,-0.385139296848138,-4.62451768922165,0.00353812983348689,-1.33227926268091,2.72766207021778,0.171411923068263,-0.277363776906441,3.31438225896318,2.56118872546676,-9.60929451658149,-1.94423128459221,-2.82651521062871,0.296032940089844,0.516797118300019,2.54857480918963,4.63148994419407,1.36465484257178,-1.20371485787336,-4.83740786390581,3.09043169947745,0.737387907862285,-1.99653585399801,-0.2453884404772,3.35713449609193,-0.373541314973863,2.5767170685881,-2.75107475642881,0.562807771716962,1.37131497438349,-1.64914550214507,-0.0974997983385038,-0.808067109725926,-4.85555172276918,-5.84437867562383,3.14867215497679,-0.251901198479118,3.21675880001021,3.48214304092744,-1.51122135650758,1.1134007319688,0.175999371442231,-7.75886805022355,3.62253967694278,-5.60647765527847,-3.39639198656732,-0.783236980398669,2.68585122936611,0.577705261217488,-2.91317744129037,22.1878047328746,2.49073850409468,5.64541751307343
,19,-4.73848857146504,-0.64780855931167,7.63597311987814,3.00714720054384,1.52281668603155,-4.07111739538004,4.69546515488264,-1.62174206015607,-2.38366329220025,-1.50433252309722,-4.95615568085395,0.063176374178056,-3.97528520251899,1.44766922968074,-1.95448945244971,1.84966275968827,-7.92259340679857,-3.97911044183229,0.204413222279982,-0.356732031183583,-0.62866888040935,2.15819075110676,3.38374431274815,2.20539275424744,-12.076919781683,-1.35273331526878,0.684237579884666,-0.886467351901047,-0.0770060536265191,0.933417469071628,-0.459673547408784,-1.97120383831634,12.0947299590202,0.79713256479863,-3.32641216753382,5.2307864722502,0.281112030941586,-1.80232818355171,0.640374207002878,0.337070140229571,-5.58119333961986,5.11526027757782,7.13045795395283,2.22261736021392,2.5685001429124,-4.39555224811375,0.938464226522228,0.362120676959421,-2.69757224132763,0.224907021475701,-4.94235310632712,-3.44391752502861,-1.31047619087758,2.19653743876461,1.51415876426699,0.728715311435735,22.7565452559493,3.90242076148206,3.32073484925786
,20,-2.73507099827793,2.3611498050609,5.86452685778841,3.76759079325075,0.0960526752674014,-3.69809589048646,7.08269340505331,3.18289720590246,-2.94704700065404,0.179165444119008,-0.577392979942488,-0.819512657562427,2.94235292009716,2.35553796994145,0.487104108718995,2.01272356915933,-6.00981837490872,-2.9627044748072,0.143890213595569,3.68113931818471,1.95055690073241,1.8233603593435,4.41315955240634,1.42151974113813,-8.29307432572477,0.625017585853584,2.9681117806108,0.491300533958565,-0.373083986367874,3.13828269459236,-1.0951448167034,0.461358887287133,15.9535707877194,-0.929550799167828,-1.18920142370916,0.0409923129309391,-1.87047686279129,2.77884009842182,-2.34246719102521,-1.18008828618031,-8.12846347495406,5.71042491719663,-1.2191208522986,1.34576915849902,-3.26522107827941,-4.67330368976263,1.68065744321757,4.20666860943402,-1.02408171053821,0.790731635993325,2.08743085765809,-0.723506524682307,0.214175543031615,-1.54831516143395,1.17561242089823,2.14269283570275,0.521477257578226,6.10030542512413,4.0344602496225
